tour_id,r_word,s_word
1,소음,-1
1,화,-2
1,대가,1
3,최고,2
3,욕,-2
4,친절,2
5,최고,2
5,무서움,-2
5,불편,-2
5,해,-2
5,일진,-1
5,최악,-2
5,정,1
5,불만,-2
5,고급,2
6,비추,-2
6,예의,1
11,최고,2
11,친절,2
11,한숨,-1
11,짜증,-2
13,최고,2
13,윤기,1
13,친절,2
13,ㅉ,-1
19,맛,2
19,ㅜ,-1
19,친절,2
19,후회,-2
19,대접,1
19,기대,1
19,여유,1
22,최고,2
22,맛,2
25,고급,2
25,보람,1
25,후회,-2
25,만족,2
26,강추,2
27,최고,2
31,최고,2
33,찌꺼기,-1
33,부족,-1
33,최악,-2
33,친절,2
33,기대,1
33,할인,1
33,휴식,1
33,ㅆ,1
33,최고,2
33,불성실,-1
33,신경질,-1
33,짜증,-2
33,여유,1
33,정,1
35,친절,2
35,불만,-2
35,마이너스,-2
35,최악,-2
35,개선,2
35,최고,2
35,여유,1
35,인기,1
35,맛,2
35,기대,1
35,짐,-1
35,가치,1
35,인정,1
35,겁,-1
36,최고,2
36,멋,2
37,최고,2
37,친절,2
37,고급,2
38,창피,-2
40,최고,2
40,맛,2
40,기대,1
40,실망,-2
40,ㅠ,-1
40,필수,1
40,협박,-2
40,미안,-1
40,개성,1
40,손해,-2
40,편안,2
40,해,-2
40,ㅜ,-1
40,정,1
40,빚,-2
40,고작,-1
40,못,0
41,최고,2
43,맛,2
43,친구,1
43,정,1
43,만족,2
43,화가,-2
43,최고,2
43,기대,1
43,부족,-1
46,최고,2
52,최고,2
52,친절,2
57,최고,2
58,최고,2
58,피,0
61,최고,2
62,최고,2
65,죽음,-1
65,최고,2
72,최고,2
72,친절,2
72,득,2
72,최악,-2
72,기대,1
72,세일,1
72,맛,2
72,부자,1
72,짐,-1
74,최고,2
75,품격,1
75,정,1
75,강추,2
77,최고,2
81,친절,2
82,불편,-2
86,불편,-2
93,최고,2
95,짐,-1
95,장점,2
96,최고,2
97,최고,2
97,감사,2
97,아쉬움,-1
97,사랑,2
97,노름,-1
97,부자,1
97,조화,2
97,아름다움,2
97,정,1
97,지옥,-2
97,환상,-2
97,여유,1
97,멋,2
97,불만,-2
97,장애인,-2
97,살인,-1
98,최고,2
98,감사,2
98,아쉬움,-1
98,사랑,2
98,노름,-1
98,부자,1
98,조화,2
98,아름다움,2
98,정,1
98,지옥,-2
98,환상,-2
98,여유,1
98,멋,2
98,불만,-2
98,장애인,-2
98,살인,-1
105,최고,2
106,최고,2
106,멋,2
106,재미,2
109,최고,2
110,최고,2
118,비추,-2
120,ㅠ,-1
120,할인,1
120,낭비,-1
120,실망,-2
120,최고,2
121,만족,2
121,정,1
121,후회,-2
121,고급,2
121,친구,1
121,최고,2
121,강추,2
121,해,-2
121,친절,2
121,기대,1
121,맛,2
121,감사,2
121,유명,1
121,실망,-2
121,부족,-1
121,윤기,1
122,최고,2
124,맛,2
124,친절,2
124,만족,2
124,감사,2
124,가치,1
124,강추,2
124,최고,2
124,친구,1
124,편리,2
124,아픔,-2
124,짜증,-2
124,짐,-1
125,한숨,-1
125,최악,-2
125,친절,2
125,불만족,-2
125,ㅠ,-1
125,멋,2
126,최고,2
126,친절,2
129,맛,2
129,여유,1
129,대접,1
129,최고,2
129,친절,2
129,필수,1
129,부족,-1
134,부족,-1
134,최고,2
134,실수,-1
134,화,-2
134,부담,-2
134,친구,1
134,정,1
134,친절,2
134,만족,2
135,최고,2
136,최고,2
136,맛,2
136,욕,-2
136,친절,2
136,기대,1
136,최악,-2
137,최고,2
137,걱정,-2
137,맛,2
137,행복,2
137,ㅠ,-1
137,저급,-1
137,인정,1
137,아쉬움,-1
137,기대,1
137,어려움,-2
137,강추,2
137,실망,-2
137,가치,1
137,짜증,-2
137,마이너스,-2
137,최악,-2
137,질색,-2
141,친절,2
145,낭비,-1
145,최고,2
145,최악,-2
145,만족,2
145,탈,-1
145,행복,2
146,최고,2
149,고함,-1
149,최고,2
151,최악,-2
151,ㅉ,-1
152,최고,2
152,만족,2
152,맛,2
153,최고,2
154,짐,-1
154,최고,2
154,창,-1
154,욕,-2
154,가치,1
155,짐,-1
155,최고,2
155,창,-1
155,욕,-2
155,가치,1
158,최고,2
160,최고,2
160,감탄,2
161,최고,2
164,최고,2
164,정상,1
164,친구,1
164,휴식,1
164,안전,2
164,도움,1
164,보람,1
164,흥미,1
164,감동,2
171,안전,2
171,최고,2
171,친절,2
173,ㅜ,-1
174,친절,2
174,짐,-1
174,최고,2
174,재미,2
174,맛,2
174,만족,2
174,부담,-2
174,수선,-1
174,불만,-2
175,최고,2
175,마약,-1
175,맛,2
175,최악,-2
175,빈대,-2
175,친절,2
175,정,1
175,못,0
175,욕,-2
175,거짓말,-2
175,기대,1
175,수선,-1
175,충격,-1
175,실망,-2
175,행복,2
175,인정,1
175,부지런,2
175,진리,1
175,운,1
175,짐,-1
175,연애,1
175,완성,1
175,멋,2
175,ㅠ,-1
175,열광,2
175,해,-2
175,망신,-2
175,불편,-2
175,ㅉ,-1
176,개성,1
176,믿음,1
176,감사,2
176,만족,2
176,진리,1
176,고급,2
176,칭찬,2
176,행복,2
176,불편,-2
176,신뢰,1
176,강추,2
176,전문가,1
179,최고,2
180,사랑,2
180,최고,2
180,친구,1
180,불편,-2
180,욕,-2
180,안심,1
180,만족,2
180,빛,1
180,ㅆ,1
181,필수,1
182,해,-2
182,최고,2
182,불편,-2
182,ㅠ,-1
182,강추,2
182,여유,1
182,우울,-2
182,친구,1
184,인정,1
184,친절,2
184,만족,2
184,최고,2
184,짐,-1
184,친구,1
184,최악,-2
184,정,1
184,강추,2
187,친절,2
187,해,-2
187,최상급,2
187,강추,2
189,친절,2
189,최고,2
189,ㅠ,-1
189,맛,2
189,부담,-2
197,최악,-2
197,허,-2
197,환상,-2
197,할인,1
198,최고,2
199,강추,2
199,여유,1
201,강추,2
201,편안,2
203,미소,2
203,친구,1
205,최고,2
205,고통,-2
206,최고,2
206,친절,2
206,감사,2
209,불편,-2
210,최고,2
210,기대,1
210,낭비,-1
211,최고,2
211,보람,1
211,재미,2
211,강추,2
212,머저리,-2
212,최고,2
212,앞잡이,-1
212,해,-2
212,감사,2
212,필수,1
212,휴식,1
213,기대,1
213,최고,2
213,최악,-2
213,의심,-1
213,친절,2
213,도움,1
213,흥미,1
214,불편,-2
214,욕,-2
214,더러운,-2
214,최고,2
214,편안,2
214,짐,-1
214,친절,2
214,기대,1
215,친절,2
215,최고,2
215,실망,-2
215,도움,1
215,ㅠ,-1
215,정,1
215,가치,1
215,부족,-1
215,강세,1
215,감동,2
215,휴식,1
215,감사,2
215,만족,2
215,특권,2
215,욕,-2
217,최고,2
218,최고,2
218,즐거움,2
218,낭만,1
218,강추,2
218,할인,1
219,친절,2
219,최고,2
219,필수,1
219,감동,2
219,아름다움,2
219,불편,-2
219,강추,2
219,호의,2
219,후회,-2
222,불만,-2
222,고급,2
222,친절,2
222,실망,-2
222,아쉬움,-1
222,최고,2
222,강추,2
223,최고,2
227,친구,1
227,고급,2
227,친절,2
227,맛,2
227,적극,1
227,최고,2
227,해,-2
227,화,-2
229,화하,1
229,해,-2
229,혐오,-2
229,성,0
229,미안,-1
229,ㅉ,-1
229,무단,-2
229,결석,-2
229,최고,2
229,지지,-1
229,상위,2
229,싸움,-1
229,대상,1
229,더러운,-2
229,의회,-1
229,정,1
229,행복,2
229,피해,-1
229,만족,2
229,잘못,-2
229,바른,2
229,병,-2
229,도움,1
229,우울증,-2
230,최고,2
230,거짓말,-2
230,불쾌감,-2
230,활기,2
231,최고,2
232,걱정,-2
232,친절,2
232,최고,2
232,감사,2
232,진리,1
232,적극,1
232,맛,2
232,만족,2
235,병,-2
235,부담,-2
235,최고,2
236,짐,-1
236,고급,2
236,합리적,1
236,미소,2
236,ㅠ,-1
236,최고,2
236,병,-2
236,안심,1
236,만족,2
236,장점,2
236,강추,2
236,맛,2
236,부담,-2
236,필수,1
236,최악,-2
236,실속,1
237,친절,2
237,만족,2
237,부족,-1
237,ㅠ,-1
237,불편,-2
237,최고,2
238,최고,2
238,고급,2
238,성,0
238,운,1
238,친절,2
238,감사,2
238,정,1
238,만족,2
238,장점,2
238,실망,-2
238,강추,2
238,최악,-2
238,행복,2
238,재치,1
238,최상급,2
238,조화,2
238,벗,1
240,최고,2
240,고급,2
240,부자,1
240,친구,1
240,이벤트,1
240,사랑,2
240,친절,2
240,감사,2
240,도움,1
240,도리,1
240,분노,-2
240,미안,-1
240,의심,-1
240,발전,1
240,만족,2
240,최상,1
241,최고,2
241,먼지,-1
241,ㅜ,-1
241,친절,2
241,성,0
241,피,0
241,정,1
241,운,1
241,실망,-2
241,아쉬움,-1
241,기대,1
241,만족,2
242,할인,1
242,해,-2
242,친구,1
242,축하,2
242,편리,2
242,최고,2
242,고급,2
242,강추,2
244,개선,2
244,최고,2
244,정,1
244,친절,2
244,실망,-2
244,아쉬움,-1
248,친절,2
250,극락,1
250,가르침,1
250,스트레스,-2
250,최고,2
252,최고,2
252,맛,2
252,아쉬움,-1
252,ㅠ,-1
252,친절,2
252,식상,-1
252,후회,-2
252,친구,1
252,강추,2
252,감동,2
254,최악,-2
255,세일,1
255,수선,-1
255,친절,2
255,득,2
256,친절,2
256,감사,2
258,친구,1
258,정,1
258,최고,2
259,만족,2
260,최고,2
261,칭찬,2
261,짜증,-2
261,실속,1
261,최고,2
261,맛,2
261,아쉬움,-1
261,성,0
261,기대,1
261,실망,-2
261,사랑,2
261,못,0
263,감동,2
263,안심,1
263,만족,2
263,행복,2
263,최고,2
263,친절,2
263,고급,2
264,친절,2
264,최고,2
265,친절,2
266,ㅠ,-1
266,만족,2
266,최고,2
270,부담,-2
271,최고,2
272,최고,2
272,치욕,-2
273,죄,-2
273,짜증,-2
273,기대,1
273,실망,-2
273,맛,2
274,협박,-2
275,ㅠ,-1
275,최고,2
276,최고,2
277,최고,2
277,욕심,-1
277,불편,-2
277,유명,1
277,편안,2
277,정,1
277,여유,1
278,최악,-2
278,기대,1
278,최고,2
278,맛,2
279,최고,2
279,따름,1
279,기대,1
279,최고,2
279,강추,2
279,윤기,1
281,최고,2
283,미안,-1
285,최고,2
288,강추,2
288,편리,2
288,친구,1
288,친절,2
290,감사,2
290,실망,-2
290,배탈,-2
290,짐,-1
290,대접,1
290,해,-2
290,최고,2
290,장점,2
290,친구,1
290,화,-2
290,존중,1
290,강추,2
290,맛,2
290,기대,1
290,충격,-1
290,스트레스,-2
290,중독,-1
290,최악,-2
291,강추,2
291,만족,2
291,최고,2
291,피,0
291,부족,-1
291,ㅉ,-1
295,최고,2
296,최고,2
297,최고,2
297,고급,2
300,실망,-2
300,정,1
300,대접,1
300,걱정,-2
300,친절,2
300,즐거움,2
302,최고,2
308,최고,2
308,불편,-2
308,짜증,-2
309,소음,-1
310,친절,2
310,불편,-2
310,대접,1
310,최악,-2
310,억지,-1
310,최고,2
312,최고,2
312,걱정,-2
312,사랑,2
312,실수,-1
312,대가,1
312,잘못,-2
312,바보,-2
312,친절,2
312,감사,2
312,정,1
313,최고,2
313,친구,1
313,연애,1
313,낭만,1
313,사랑,2
314,덕,2
314,친절,2
314,최고,2
314,친구,1
314,ㅠ,-1
314,도리,1
314,ㅇ,1
314,정,1
314,짐,-1
315,최고,2
315,최악,-2
315,의심,-1
315,보람,1
315,운,1
315,고급,2
315,친절,2
315,도리,1
315,조화,2
315,불편,-2
315,후회,-2
315,멋,2
315,짐,-1
315,정,1
315,도움,1
315,귀,2
315,욕,-2
315,여유,1
315,감탄,2
315,피해,-1
315,만족,2
315,행복,2
315,신경질,-1
315,정상,1
315,맛,2
315,재주,1
315,기대,1
316,시비,-2
316,진리,1
316,최고,2
316,피,0
316,감사,2
317,최고,2
317,고집,-1
317,신뢰,1
320,맛,2
320,친절,2
321,친절,2
322,만족,2
322,친절,2
322,최악,-2
323,친절,2
323,만족,2
323,최악,-2
323,맛,2
326,의심,-1
326,최고,2
327,희락,2
327,최고,2
327,불편,-2
327,만족,2
333,가치,1
333,맛있,2
333,최고,2
333,기대,1
334,최악,-2
334,겁,-1
335,최악,-2
335,겁,-1
336,활기,2
336,최고,2
336,친절,2
336,득,2
336,재미,2
336,망신,-2
336,걱정,-2
336,욕,-2
338,기대,1
338,맛,2
338,정,1
338,용기,1
338,친절,2
338,짐,-1
338,최악,-2
338,후회,-2
338,욕,-2
338,ㅇ,1
338,최고,2
338,모양,0
338,중독,-1
338,ㅠ,-1
338,강추,2
338,덕,2
338,열광,2
338,보람,1
338,환상,-2
339,경상,-2
339,최고,2
339,장점,2
339,불편,-2
339,고급,2
341,최고,2
341,해,-2
341,혜택,1
341,ㅜ,-1
341,부족,-1
341,질색,-2
341,벗,1
341,상혼,-2
342,최고,2
342,빛,1
343,짐,-1
343,감동,2
343,감사,2
343,곰팡이,-2
343,불편,-2
343,겁,-1
343,ㅜ,-1
343,만족,2
344,인정,1
344,미안,-1
344,최악,-2
344,최고,2
344,조화,2
344,맛,2
344,불안,-2
344,피해,-1
344,ㅜ,-1
344,친구,1
344,ㅠ,-1
344,강추,2
344,만족,2
344,친절,2
344,기대,1
344,칭찬,2
344,봉변,-2
345,최고,2
345,멋,2
345,아름다움,2
345,여유,1
345,재미,2
345,휴식,1
345,기대,1
346,최고,2
346,편리,2
346,짐,-1
346,미소,2
346,장애인,-2
346,ㅠ,-1
346,추위,-1
346,기침,-1
346,멋,2
346,여유,1
346,안전,2
348,최고,2
348,기대,1
348,멋,2
348,짐,-1
348,어려움,-2
348,사랑,2
348,미소,2
348,눈물,-1
348,후회,-2
348,행복,2
348,정상,1
348,필수,1
348,소름,-2
348,연애,1
348,여유,1
348,친구,1
348,인기,1
348,편안,2
348,운,1
348,피해,-1
348,성,0
351,감동,2
351,충격,-1
352,짐,-1
352,감동,2
352,감사,2
352,곰팡이,-2
352,불편,-2
352,겁,-1
352,ㅜ,-1
352,만족,2
355,할인,1
355,이벤트,1
355,최고,2
355,친구,1
356,식중독,-1
359,장점,2
359,만족,2
359,최고,2
359,최상,1
361,못,0
361,최악,-2
361,잘못,-2
361,자신감,1
361,화가,-2
361,기대,1
361,ㅜ,-1
361,명성,2
361,불편,-2
361,미안,-1
361,친절,2
362,최고,2
362,낭만,1
363,소음,-1
363,친절,2
363,만족,2
363,실망,-2
363,친구,1
363,강추,2
363,최고,2
364,겁,-1
364,해,-2
364,짜증,-2
364,최고,2
364,마이너스,-2
364,ㅜ,-1
364,저급,-1
364,천박,-2
364,흐린,-2
364,감사,2
364,짐,-1
364,예의,1
364,교양,1
364,만족,2
364,불편,-2
364,호,-1
364,실망,-2
364,부담,-2
364,명성,2
364,거짓말,-2
364,ㅇ,1
364,친구,1
364,가치,1
364,호,-1
364,ㅅ,-1
364,병,-2
365,성,0
365,불편,-2
365,최고,2
365,친절,2
365,감동,2
365,부족,-1
365,최악,-2
365,깨달음,1
365,ㅠ,-1
365,상처,-2
365,거짓말,-2
365,욕,-2
365,짐,-1
365,편리,2
366,탈,-1
367,곰팡이,-2
369,최고,2
369,친절,2
371,고함,-1
371,친절,2
375,불편,-2
375,최고,2
375,행복,2
375,최악,-2
375,인기,1
375,강추,2
376,친절,2
377,정,1
377,친절,2
379,기침,-1
379,최고,2
379,맛,2
379,피,0
379,필수,1
380,최고,2
382,먼지,-1
382,걱정,-2
382,안도,1
382,재미,2
382,운,1
382,최고,2
382,피,0
382,불편,-2
382,여유,1
382,멋,2
383,최고,2
385,최고,2
385,최악,-2
385,겁,-1
385,맛,2
385,친절,2
385,불편,-2
385,친구,1
385,필수,1
385,부담,-2
385,노,-2
385,조화,2
385,ㅠ,-1
385,환상,-2
385,해,-2
385,강추,2
385,실망,-2
385,짐,-1
385,부족,-1
385,감탄,2
385,가치,1
385,정,1
385,인기,1
386,친구,1
387,최고,2
387,강추,2
387,고급,2
387,맛,2
387,친구,1
387,불편,-2
389,최고,2
390,최고,2
395,친절,2
396,최고,2
396,실망,-2
396,맛,2
396,정상,1
398,최고,2
399,친절,2
399,최고,2
401,최고,2
402,아쉬움,-1
402,맛,2
402,기대,1
402,실망,-2
402,정,1
403,짜증,-2
406,친절,2
406,최고,2
408,최고,2
408,부담,-2
410,친절,2
411,최고,2
411,아쉬움,-1
411,대접,1
411,병,-2
412,최고,2
413,최고,2
414,친절,2
415,친절,2
416,친절,2
417,맛,2
420,최고,2
422,친절,2
422,짐,-1
426,친절,2
426,맛,2
427,여유,1
427,최고,2
427,할인,1
427,사랑,2
427,짐,-1
427,덕,2
427,부상,-2
427,어려움,-2
427,흥미,1
427,독창적,2
427,창의,1
427,가치,1
427,편안,2
427,따름,1
428,최고,2
429,최고,2
429,친절,2
429,특이,1
429,발전,1
429,설레발,-1
432,친절,2
432,맛,2
432,강추,2
432,최고,2
432,싸움,-1
432,분탕,-2
432,욕,-2
432,실망,-2
432,가치,1
432,식상,-1
432,최악,-2
433,겁,-1
433,최고,2
433,해,-2
433,칭찬,2
433,필수,1
433,맛,2
433,친구,1
433,최악,-2
433,못,0
433,강추,2
433,고급,2
437,부담,-2
437,여유,1
437,친구,1
437,만족,2
442,이벤트,1
442,친절,2
442,기대,1
442,실망,-2
442,최악,-2
442,진리,1
442,할인,1
442,모양,0
442,덕,2
442,운,1
442,친절,2
442,친구,1
442,여유,1
442,강추,2
443,사랑,2
443,ㅠ,-1
443,이벤트,1
443,최고,2
443,친절,2
443,실수,-1
443,귀요,2
444,최고,2
445,친구,1
449,최고,2
449,기대,1
449,감동,2
449,재미,2
450,최고,2
450,성,0
450,인정,1
450,편안,2
450,친구,1
450,후회,-2
450,강추,2
456,할인,1
456,혜택,1
456,만족,2
456,감사,2
458,최고,2
458,부족,-1
458,이득,2
458,최악,-2
458,필수,1
458,식상,-1
458,고급,2
458,할인,1
458,혜택,1
458,포기,-1
458,만족,2
458,축하,2
458,부담,-2
458,친구,1
458,감탄,2
458,정,1
458,의심,-1
458,친절,2
458,감사,2
458,감동,2
458,칭찬,2
458,추운,-1
458,통쾌,2
458,여유,1
460,더러움,-2
460,ㅠ,-1
460,친구,1
460,친절,2
464,최악,-2
465,개선,2
465,최악,-2
465,맛,2
465,실망,-2
465,예의,1
465,친구,1
465,화,-2
465,덕,2
465,최고,2
465,해,-2
465,따름,1
465,조화,2
465,친절,2
465,불편,-2
465,만족,2
468,최악,-2
468,최고,2
468,친절,2
468,병,-2
468,조화,2
468,불편,-2
468,수선,-1
470,만족,2
470,맛,2
470,걱정,-2
470,친절,2
470,피,0
470,합리적,1
470,기대,1
470,편안,2
472,최고,2
472,강추,2
472,친구,1
472,최상,1
472,ㅜ,-1
472,여유,1
473,사모,2
474,짐,-1
474,최고,2
474,진실,1
474,사랑,2
478,최고,2
478,친절,2
478,불편,-2
478,대상,1
478,가치,1
478,실망,-2
478,호의적,1
478,강추,2
478,ㅜ,-1
478,맛,2
481,최고,2
481,정상,1
481,행복,2
481,휴식,1
483,최고,2
483,정,1
483,긍지,2
483,여유,1
483,휴식,1
483,감사,2
484,최고,2
485,평온,2
486,최고,2
489,최고,2
490,최고,2
490,ㅜ,-1
490,친구,1
490,기대,1
491,화,-2
491,맛,2
491,ㅇ,1
491,못,0
491,기대,1
491,최악,-2
491,고급,2
491,부족,-1
491,윤기,1
491,불편,-2
491,친절,2
491,빚,-2
491,기쁨,2
491,최고,2
491,덕,2
491,강추,2
492,친절,2
492,최고,2
492,싸움,-1
492,피해,-1
492,맛,2
493,맑은,2
493,만족,2
493,짐,-1
493,기대,1
493,최고,2
494,최고,2
495,최고,2
496,최고,2
499,최고,2
499,화가,-2
499,ㅠ,-1
499,겁,-1
499,ㅜ,-1
499,부조화,-2
499,재미,2
499,가치,1
500,ㅠ,-1
500,친절,2
500,최고,2
501,ㅠ,-1
501,수선,-1
501,최고,2
501,맛,2
501,정,1
501,행복,2
501,만족,2
501,칭찬,2
505,최고,2
505,피,0
507,최고,2
507,ㅠ,-1
507,애정,1
507,모양,0
509,활기,2
511,친절,2
511,존경,1
511,의심,-1
514,기대,1
514,ㅠ,-1
514,포기,-1
514,최고,2
514,덕,2
518,최고,2
518,실망,-2
518,중독,-1
518,쉬,1
518,헛소리,-1
518,겁,-1
518,애정,1
518,조화,2
518,경상,-2
518,친구,1
518,기대,1
518,만족,2
518,부심,-1
518,고급,2
518,피,0
518,즐거움,2
518,덕,2
518,모양,0
518,정상,1
518,보람,1
518,맛,2
519,최고,2
522,실망,-2
522,먼지,-1
522,짐,-1
522,곰팡이,-2
522,최악,-2
522,거짓말,-2
522,못,0
522,친구,1
522,성,0
522,불편,-2
522,친절,2
523,친구,1
523,ㅠ,-1
523,곰팡이,-2
523,친절,2
523,최악,-2
523,최고,2
523,만족,2
523,강추,2
524,못,0
524,최고,2
524,만족,2
524,맛,2
524,친절,2
524,강추,2
524,ㅜ,-1
524,도리,1
528,불편,-2
528,대접,1
528,부당,-1
528,친절,2
529,사랑,2
530,최고,2
530,맛,2
531,최고,2
531,ㅠ,-1
531,친절,2
531,할인,1
533,허,-2
533,운,1
533,최악,-2
533,미안,-1
533,유명,1
533,화,-2
533,실망,-2
533,여유,1
533,의회,-1
533,기대,1
533,대접,1
533,피,0
533,맛,2
533,의심,-1
533,강추,2
533,친절,2
533,친구,1
533,적극,1
533,만족,2
533,엉터리,-2
533,후회,-2
533,최고,2
534,정,1
534,최고,2
534,멋,2
534,여유,1
534,아름다움,2
534,짐,-1
534,부담,-2
538,최고,2
543,낭비,-1
545,못,0
545,더러움,-2
545,최악,-2
545,따름,1
545,친구,1
545,스트레스,-2
545,편안,2
545,깨끗하,2
545,해,-2
545,최고,2
545,예의,1
545,먼지,-1
545,정신병,-2
545,병,-2
545,욕,-2
545,겁,-1
545,장점,2
545,기대,1
545,욕심,-1
545,신뢰,1
545,친절,2
545,후회,-2
545,실망,-2
545,악취,-1
545,대상,1
545,인기,1
545,정,1
545,불평,-2
545,불편,-2
545,덕,2
545,화가,-2
545,걱정,-2
545,만족,2
545,감사,2
545,상한,-2
545,노,-2
545,짐,-1
545,강추,2
545,할인,1
545,유명,1
545,소름,-2
545,망신,-2
545,가래,-1
545,ㅆ,1
545,추운,-1
545,이벤트,1
545,휴식,1
545,신중,1
545,최악,-2
545,곰팡이,-2
545,모양,0
545,인정,1
545,짜증,-2
545,마이너스,-2
545,비추,-2
546,사랑,2
546,고지혈증,-1
546,부담,-2
546,최고,2
548,부족,-1
548,유명,1
548,만족,2
548,친구,1
550,고함,-1
550,겁,-1
550,친절,2
550,최악,-2
550,해,-2
550,맛,2
550,명성,2
550,모양,0
550,인기,1
550,최고,2
550,기대,1
550,화,-2
550,덕,2
550,피,0
550,행복,2
550,친구,1
550,감동,2
550,실망,-2
552,고급,2
552,친절,2
552,불편,-2
559,친절,2
559,최고,2
561,부담,-2
562,맛,2
562,최악,-2
562,짐,-1
562,찌꺼기,-1
562,정,1
563,기대,1
563,짐,-1
563,최고,2
563,대접,1
563,친절,2
563,친구,1
563,만족,2
563,보람,1
563,손해,-2
563,고급,2
565,친절,2
565,찌꺼기,-1
565,맛,2
565,불편,-2
565,거짓,-2
565,장점,2
565,해,-2
565,병,-2
565,죄책감,-2
565,충격,-1
565,친구,1
565,최고,2
565,재미,2
567,행복,2
567,친절,2
568,편안,2
568,최고,2
568,ㅠ,-1
568,운,1
568,만족,2
568,유명,1
569,최고,2
569,고급,2
569,명성,2
569,강추,2
569,대가,1
570,합리적,1
570,기대,1
570,최고,2
570,맛,2
570,애정,1
571,친절,2
571,편리,2
572,친구,1
572,기대,1
572,친절,2
572,불편,-2
572,편안,2
572,최악,-2
572,강추,2
573,최고,2
573,최상,1
573,친절,2
573,편리,2
573,편안,2
573,만족,2
575,편안,2
575,최고,2
575,멋,2
575,친절,2
575,부족,-1
576,ㅠ,-1
576,편안,2
576,친절,2
576,고급,2
576,실망,-2
576,최고,2
576,할인,1
576,최고급,2
576,최악,-2
576,친구,1
576,여유,1
576,만족,2
576,강추,2
576,상위권,2
576,후회,-2
576,행복,2
576,해,-2
580,최악,-2
580,소음,-1
581,최악,-2
581,소음,-1
583,최악,-2
583,친구,1
583,맛,2
583,고급,2
583,만족,2
583,기대,1
583,실망,-2
583,화,-2
583,축하,2
583,정,1
583,친절,2
583,최고,2
583,짐,-1
583,피,0
583,클라,1
583,진리,1
583,완벽,2
583,감사,2
584,최고,2
584,짐,-1
584,친절,2
585,도둑,-1
591,최악,-2
591,곤욕,-1
591,후회,-2
591,친구,1
591,친절,2
591,화가,-2
591,여유,1
591,강추,2
591,재미,2
591,최고,2
591,걱정,-2
591,감탄,2
591,마이너스,-2
594,할인,1
594,ㅠ,-1
598,강추,2
598,ㅠ,-1
598,친절,2
598,부족,-1
598,최고,2
598,고급,2
598,만족,2
598,화,-2
598,기대,1
598,부담,-2
598,맛,2
598,할인,1
602,친절,2
603,최고,2
605,최고,2
605,ㅠ,-1
606,최고,2
606,소름,-2
606,개선,2
606,기대,1
606,캐리,1
606,신경질,-1
606,감사,2
606,불편,-2
606,해,-2
606,친절,2
606,짜증,-2
606,못,0
606,인기,1
606,최악,-2
606,가짜,-2
606,욕,-2
606,후회,-2
608,최고,2
608,부족,-1
608,ㅠ,-1
608,겁,-1
608,신경질,-1
608,바이러스,-1
608,후회,-2
608,맛,2
608,미소,2
608,우울,-2
608,사치,-1
608,낭비,-1
608,자질,1
608,헛소리,-1
608,최악,-2
608,정,1
608,칭찬,2
608,감사,2
608,화가,-2
608,친절,2
608,예의,1
608,여유,1
610,최고,2
610,감사,2
610,친절,2
610,만족,2
610,걱정,-2
610,행복,2
611,할인,1
611,최고,2
611,편리,2
611,소음,-1
611,필수,1
611,친절,2
611,만족,2
612,친절,2
612,넘,1
612,맛,2
612,화,-2
612,소음,-1
612,불편,-2
612,만족,2
612,편리,2
612,기대,1
612,잘못,-2
613,최고,2
613,최악,-2
613,기대,1
613,비효율,-2
613,친절,2
613,부족,-1
613,합리적,1
613,듣보,-1
614,최고,2
614,재미,2
614,이벤트,1
614,꿀,1
614,할인,1
614,바이러스,-1
614,환자,-1
614,사랑,2
614,ㅉ,-1
614,ㅠ,-1
614,예의,1
614,안전,2
614,협박,-2
614,스트레스,-2
614,화풀이,-1
614,잘못,-2
614,지옥,-2
614,인기,1
614,최악,-2
614,친구,1
614,분노,-2
614,꿀,1
614,발전,1
614,편리,2
614,정,1
614,환상,-2
614,만족,2
614,짜증,-2
614,낭만,1
618,최고,2
618,친구,1
618,여유,1
618,할인,1
618,기대,1
619,최고,2
619,짐,-1
619,더러운,-2
619,함정,-1
619,불충분,-2
620,최고,2
620,할인,1
620,불편,-2
620,적극,1
620,승리,2
620,패배,-1
620,죄,-2
620,고급,2
620,맛,2
620,기대,1
620,짐,-1
620,못,0
620,짜증,-2
620,ㅁ,-1
620,위험,-2
620,피,0
621,최고,2
622,덕,2
622,최고,2
623,친절,2
623,편안,2
623,만족,2
623,ㅜ,-1
623,최고,2
623,불편,-2
623,해,-2
623,욕,-2
623,짜증,-2
624,최고,2
625,친절,2
625,강추,2
625,흡족,2
625,최고,2
625,성,0
625,만족,2
625,안전,2
625,실망,-2
625,해,-2
625,욕,-2
625,운,1
626,강추,2
626,친절,2
626,부족,-1
626,최고,2
627,고급,2
627,부담,-2
627,만족,2
627,친절,2
627,최고,2
629,친절,2
629,안심,1
629,친구,1
629,만족,2
629,최고,2
629,맛,2
629,고급,2
629,멋,2
629,짐,-1
629,기대,1
631,최고,2
636,친절,2
636,최고,2
636,소음,-1
636,정,1
638,만족,2
638,행복,2
639,최고,2
639,활기,2
640,충격,-1
642,재미,2
642,최고,2
642,득,2
642,사랑,2
643,ㅠ,-1
643,해,-2
643,최악,-2
643,친절,2
643,최고,2
643,정,1
643,기대,1
643,실망,-2
643,부족,-1
643,만족,2
643,ㅜ,-1
643,명성,2
