tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
16001,17,12,13,8,2.24,1,50,2020/10/15 14:09
16002,10,0,0,0,1.0,1,10,2020/10/15 14:09
16003,0,0,0,0,0.0,0,0,
16004,36,21,12,5,1.8108,1,74,2020/10/15 14:09
16005,0,0,0,0,0.0,0,0,
16006,11,4,1,0,1.375,1,16,2020/10/15 14:09
16007,17,22,23,6,2.2647,3,68,2020/10/15 14:09
16008,37,20,13,4,1.7838,1,74,2020/10/15 14:09
16009,5,7,7,1,2.2,2,20,2020/10/15 14:09
16010,0,0,0,0,0.0,0,0,
16011,24,13,11,6,1.9815,1,54,2020/10/15 14:09
16012,0,0,0,0,0.0,0,0,
16013,25,18,11,6,1.9667,1,60,2020/10/15 14:09
16014,24,18,13,5,1.9833,1,60,2020/10/15 14:09
16015,24,18,13,5,1.9833,1,60,2020/10/15 14:09
16016,4,0,0,0,1.0,1,4,2020/10/15 14:09
16017,11,1,0,0,1.0833,1,12,2020/10/15 14:09
16018,0,0,0,0,0.0,0,0,
16019,17,6,7,2,1.8125,1,32,2020/10/15 14:09
16020,11,3,0,0,1.2143,1,14,2020/10/15 14:09
16021,0,0,0,0,0.0,0,0,
16022,10,3,2,3,1.8889,1,18,2020/10/15 14:09
16023,20,20,20,5,2.1538,1,65,2020/10/15 14:09
16024,2,0,0,0,1.0,1,2,2020/10/15 14:09
16025,13,1,2,0,1.3125,1,16,2020/10/15 14:09
16026,4,0,0,0,1.0,1,4,2020/10/15 14:09
16027,13,1,2,0,1.3125,1,16,2020/10/15 14:09
16028,17,1,2,0,1.25,1,20,2020/10/15 14:09
16029,2,0,0,0,1.0,1,2,2020/10/15 14:09
16030,4,0,0,0,1.0,1,4,2020/10/15 14:09
16031,2,0,0,0,1.0,1,2,2020/10/15 14:09
16032,2,0,0,0,1.0,1,2,2020/10/15 14:09
16033,12,0,0,0,1.0,1,12,2020/10/15 14:09
16034,6,0,0,0,1.0,1,6,2020/10/15 14:09
16035,0,0,0,0,0.0,0,0,
16036,6,0,0,0,1.0,1,6,2020/10/15 14:09
16037,17,5,0,0,1.2273,1,22,2020/10/15 14:09
16038,0,0,0,0,0.0,0,0,
16039,8,0,0,0,1.0,1,8,2020/10/15 14:09
16040,1,3,0,0,1.75,2,4,2020/10/15 14:09
16041,11,3,0,0,1.2143,1,14,2020/10/15 14:09
16042,0,0,0,0,0.0,0,0,
16043,6,0,0,0,1.0,1,6,2020/10/15 14:09
16044,6,0,0,0,1.0,1,6,2020/10/15 14:09
16045,10,15,9,4,2.1842,2,38,2020/10/15 14:09
16046,10,15,10,5,2.25,2,40,2020/10/15 14:09
16047,18,13,11,6,2.1042,1,48,2020/10/15 14:09
16048,11,2,3,0,1.5,1,16,2020/10/15 14:09
16049,12,16,10,4,2.1429,2,42,2020/10/15 14:09
16050,4,0,0,0,1.0,1,4,2020/10/15 14:09
16051,8,4,0,0,1.3333,1,12,2020/10/15 14:09
16052,6,0,0,0,1.0,1,6,2020/10/15 14:09
16053,0,0,0,0,0.0,0,0,
16054,6,0,0,0,1.0,1,6,2020/10/15 14:09
16055,4,0,0,0,1.0,1,4,2020/10/15 14:09
16056,10,13,10,5,2.2632,2,38,2020/10/15 14:09
16057,20,6,10,4,1.95,1,40,2020/10/15 14:09
16058,22,0,0,0,1.0,1,22,2020/10/15 14:09
16059,6,0,0,0,1.0,1,6,2020/10/15 14:09
16060,6,0,0,0,1.0,1,6,2020/10/15 14:09
16061,15,17,10,4,2.0652,2,46,2020/10/15 14:09
16062,7,0,1,0,1.25,1,8,2020/10/15 14:09
16063,12,16,10,4,2.1429,2,42,2020/10/15 14:09
16064,2,0,0,0,1.0,1,2,2020/10/15 14:09
16065,24,18,13,5,1.9833,1,60,2020/10/15 14:09
16066,23,3,5,3,1.6471,1,34,2020/10/15 14:09
16067,13,1,0,0,1.0714,1,14,2020/10/15 14:09
16068,19,1,2,0,1.2273,1,22,2020/10/15 14:09
16069,15,0,1,0,1.125,1,16,2020/10/15 14:09
16070,0,0,0,0,0.0,0,0,
16071,4,0,0,0,1.0,1,4,2020/10/15 14:09
16072,12,12,10,1,2.0,1,35,2020/10/15 14:09
16073,19,1,0,0,1.05,1,20,2020/10/15 14:09
16074,19,1,0,0,1.05,1,20,2020/10/15 14:09
16075,0,0,0,0,0.0,0,0,
16076,0,0,0,0,0.0,0,0,
16077,0,0,0,0,0.0,0,0,
16078,4,1,1,0,1.5,1,6,2020/10/15 14:09
16079,14,4,4,1,1.6522,1,23,2020/10/15 14:09
16080,18,17,10,10,2.2182,1,55,2020/10/15 14:09
16081,30,2,0,0,1.0625,1,32,2020/10/15 14:09
16082,7,1,0,0,1.125,1,8,2020/10/15 14:09
16083,24,18,13,5,1.9833,1,60,2020/10/15 14:09
16084,13,3,0,0,1.1875,1,16,2020/10/15 14:09
16085,5,2,0,0,1.2857,1,7,2020/10/15 14:09
16086,0,0,0,0,0.0,0,0,
16087,10,0,0,0,1.0,1,10,2020/10/15 14:09
16088,4,0,0,0,1.0,1,4,2020/10/15 14:09
16089,0,0,0,0,0.0,0,0,
16090,6,0,0,0,1.0,1,6,2020/10/15 14:09
16091,6,0,0,0,1.0,1,6,2020/10/15 14:09
16092,6,0,0,0,1.0,1,6,2020/10/15 14:09
16093,2,8,10,0,2.4,3,20,2020/10/15 14:09
16094,22,12,11,6,2.0196,1,51,2020/10/15 14:09
16095,28,16,10,4,1.8276,1,58,2020/10/15 14:09
16096,18,12,11,6,2.1064,1,47,2020/10/15 14:09
16097,24,18,13,5,1.9833,1,60,2020/10/15 14:09
16098,22,22,16,11,2.2254,1,71,2020/10/15 14:09
16099,40,0,0,0,1.0,1,40,2020/10/15 14:09
16100,2,0,0,0,1.0,1,2,2020/10/15 14:09
16101,0,0,0,0,0.0,0,0,
16102,4,0,0,0,1.0,1,4,2020/10/15 14:09
16103,4,0,0,0,1.0,1,4,2020/10/15 14:09
16104,4,2,0,0,1.3333,1,6,2020/10/15 14:09
16105,0,0,0,0,0.0,0,0,
16106,18,18,13,10,2.2542,1,59,2020/10/15 14:09
16107,8,0,0,0,1.0,1,8,2020/10/15 14:09
16108,17,6,3,0,1.4615,1,26,2020/10/15 14:09
16109,0,0,0,0,0.0,0,0,
16110,7,1,0,0,1.125,1,8,2020/10/15 14:09
16111,4,0,0,0,1.0,1,4,2020/10/15 14:09
16112,2,0,0,0,1.0,1,2,2020/10/15 14:09
16113,7,1,0,0,1.125,1,8,2020/10/15 14:09
16114,0,0,0,0,0.0,0,0,
16115,0,0,0,0,0.0,0,0,
16116,1,1,0,0,1.5,1,2,2020/10/15 14:09
16117,0,0,0,0,0.0,0,0,
16118,20,10,2,0,1.4375,1,32,2020/10/15 14:09
16119,7,0,0,0,1.0,1,7,2020/10/15 14:09
16120,0,0,0,0,0.0,0,0,
16121,10,0,0,0,1.0,1,10,2020/10/15 14:09
16122,18,32,20,2,2.0833,2,72,2020/10/15 14:09
16123,17,6,5,1,1.6552,1,29,2020/10/15 14:09
16124,17,6,5,1,1.6552,1,29,2020/10/15 14:09
16125,14,16,13,7,2.26,2,50,2020/10/15 14:09
16126,8,14,17,0,2.2308,3,39,2020/10/15 14:09
16127,2,0,0,0,1.0,1,2,2020/10/15 14:09
16128,5,0,0,0,1.0,1,5,2020/10/15 14:09
16129,12,0,0,0,1.0,1,12,2020/10/15 14:09
16130,19,1,0,0,1.05,1,20,2020/10/15 14:09
16131,25,5,0,0,1.1667,1,30,2020/10/15 14:09
16132,6,0,0,0,1.0,1,6,2020/10/15 14:09
16133,20,6,5,1,1.5938,1,32,2020/10/15 14:09
16134,10,2,0,0,1.1667,1,12,2020/10/15 14:09
16135,6,0,0,0,1.0,1,6,2020/10/15 14:09
16136,11,1,0,0,1.0833,1,12,2020/10/15 14:09
16137,6,0,0,0,1.0,1,6,2020/10/15 14:09
16138,2,0,0,0,1.0,1,2,2020/10/15 14:09
16139,12,6,0,0,1.3333,1,18,2020/10/15 14:09
16140,16,0,0,0,1.0,1,16,2020/10/15 14:09
16141,26,16,11,5,1.9138,1,58,2020/10/15 14:09
16142,12,14,10,0,1.9444,2,36,2020/10/15 14:09
16143,40,14,14,6,1.8108,1,74,2020/10/15 14:09
16144,0,0,0,0,0.0,0,0,
16145,0,0,0,0,0.0,0,0,
16146,17,6,7,2,1.8125,1,32,2020/10/15 14:09
16147,18,13,11,6,2.1042,1,48,2020/10/15 14:09
16148,14,16,10,0,1.9,2,40,2020/10/15 14:09
16149,6,11,10,5,2.4375,2,32,2020/10/15 14:09
16150,12,0,0,0,1.0,1,12,2020/10/15 14:09
16151,4,0,0,0,1.0,1,4,2020/10/15 14:09
16152,0,0,0,0,0.0,0,0,
16153,29,17,9,3,1.7586,1,58,2020/10/15 14:09
16154,4,0,0,0,1.0,1,4,2020/10/15 14:09
16155,4,0,0,0,1.0,1,4,2020/10/15 14:09
16156,4,0,0,0,1.0,1,4,2020/10/15 14:09
16157,0,0,0,0,0.0,0,0,
16158,24,4,2,0,1.2667,1,30,2020/10/15 14:09
16159,24,11,11,6,1.9808,1,52,2020/10/15 14:09
