tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
13001,5,2,1,0,1.5,1,8,2020/10/15 14:09
13002,0,0,0,0,0.0,0,0,
13003,9,0,0,0,1.0,1,9,2020/10/15 14:09
13004,0,0,0,0,0.0,0,0,
13005,13,1,0,0,1.0714,1,14,2020/10/15 14:09
13006,31,0,0,0,1.0,1,31,2020/10/15 14:09
13007,0,0,0,0,0.0,0,0,
13008,0,0,0,0,0.0,0,0,
13009,0,0,0,0,0.0,0,0,
13010,2,0,0,0,1.0,1,2,2020/10/15 14:09
13011,0,0,0,0,0.0,0,0,
13012,8,0,0,0,1.0,1,8,2020/10/15 14:09
13013,4,0,0,0,1.0,1,4,2020/10/15 14:09
13014,8,2,0,0,1.2,1,10,2020/10/15 14:09
13015,0,0,0,0,0.0,0,0,
13016,0,0,0,0,0.0,0,0,
13017,0,0,0,0,0.0,0,0,
13018,4,0,0,0,1.0,1,4,2020/10/15 14:09
13019,17,1,0,0,1.0556,1,18,2020/10/15 14:09
13020,4,0,0,0,1.0,1,4,2020/10/15 14:09
13021,0,0,0,0,0.0,0,0,
13022,3,1,0,0,1.25,1,4,2020/10/15 14:09
13023,0,0,0,0,0.0,0,0,
13024,11,6,3,0,1.6,1,20,2020/10/15 14:09
13025,28,8,13,3,1.8269,1,52,2020/10/15 14:09
13026,6,0,0,0,1.0,1,6,2020/10/15 14:09
13027,3,1,0,0,1.25,1,4,2020/10/15 14:09
13028,7,5,0,0,1.4167,1,12,2020/10/15 14:09
13029,8,0,0,0,1.0,1,8,2020/10/15 14:09
13030,2,0,0,0,1.0,1,2,2020/10/15 14:09
13031,10,2,0,2,1.5714,1,14,2020/10/15 14:09
13032,4,0,0,0,1.0,1,4,2020/10/15 14:09
13033,6,0,0,0,1.0,1,6,2020/10/15 14:09
13034,6,0,0,0,1.0,1,6,2020/10/15 14:09
13035,0,0,0,0,0.0,0,0,
13036,13,1,0,0,1.0714,1,14,2020/10/15 14:09
13037,2,0,0,0,1.0,1,2,2020/10/15 14:09
13038,16,6,0,0,1.2727,1,22,2020/10/15 14:09
13039,0,0,0,0,0.0,0,0,
13040,27,0,0,0,1.0,1,27,2020/10/15 14:09
13041,12,13,12,0,2.0,2,37,2020/10/15 14:09
13042,0,0,0,0,0.0,0,0,
13043,0,0,0,0,0.0,0,0,
13044,0,0,0,0,0.0,0,0,
13045,0,0,0,0,0.0,0,0,
