tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
14001,2,0,0,0,1.0,1,2,2020/10/15 14:09
14002,4,0,0,0,1.0,1,4,2020/10/15 14:09
14003,6,0,0,0,1.0,1,6,2020/10/15 14:09
14004,0,0,0,0,0.0,0,0,
14005,0,0,0,0,0.0,0,0,
14006,0,0,0,0,0.0,0,0,
14007,9,3,0,0,1.25,1,12,2020/10/15 14:09
14008,9,3,0,0,1.25,1,12,2020/10/15 14:09
14009,14,0,0,0,1.0,1,14,2020/10/15 14:09
14010,14,0,0,0,1.0,1,14,2020/10/15 14:09
14011,16,0,0,0,1.0,1,16,2020/10/15 14:09
14012,16,0,0,0,1.0,1,16,2020/10/15 14:09
14013,4,0,0,0,1.0,1,4,2020/10/15 14:09
14014,4,0,0,0,1.0,1,4,2020/10/15 14:09
14015,0,0,0,0,0.0,0,0,
14016,6,1,1,0,1.375,1,8,2020/10/15 14:09
14017,21,6,0,0,1.2222,1,27,2020/10/15 14:09
14018,5,3,0,0,1.375,1,8,2020/10/15 14:09
14019,8,2,0,0,1.2,1,10,2020/10/15 14:09
14020,24,4,0,0,1.1429,1,28,2020/10/15 14:09
14021,15,0,0,0,1.0,1,15,2020/10/15 14:09
14022,12,0,0,0,1.0,1,12,2020/10/15 14:09
14023,18,6,0,0,1.25,1,24,2020/10/15 14:09
14024,19,4,0,0,1.1739,1,23,2020/10/15 14:09
14025,4,0,0,0,1.0,1,4,2020/10/15 14:09
14026,6,0,0,0,1.0,1,6,2020/10/15 14:09
14027,0,0,0,0,0.0,0,0,
14028,16,0,0,0,1.0,1,16,2020/10/15 14:09
14029,12,4,0,0,1.25,1,16,2020/10/15 14:09
14030,13,2,1,0,1.25,1,16,2020/10/15 14:09
14031,20,0,2,0,1.1818,1,22,2020/10/15 14:09
14032,0,0,0,0,0.0,0,0,
14033,2,1,0,0,1.3333,1,3,2020/10/15 14:09
14034,6,4,0,0,1.4,1,10,2020/10/15 14:09
14035,17,10,9,1,1.8378,1,37,2020/10/15 14:09
14036,24,23,27,2,2.0921,3,76,2020/10/15 14:09
14037,6,0,0,0,1.0,1,6,2020/10/15 14:09
14038,18,11,6,2,1.7838,1,37,2020/10/15 14:09
14039,6,0,0,0,1.0,1,6,2020/10/15 14:09
14040,6,0,0,0,1.0,1,6,2020/10/15 14:09
14041,0,0,0,0,0.0,0,0,
14042,18,2,0,0,1.1,1,20,2020/10/15 14:09
14043,13,0,0,0,1.0,1,13,2020/10/15 14:09
14044,11,10,8,0,1.8966,1,29,2020/10/15 14:09
14045,6,2,0,0,1.25,1,8,2020/10/15 14:09
14046,0,0,0,0,0.0,0,0,
14047,4,0,0,0,1.0,1,4,2020/10/15 14:09
14048,16,0,0,0,1.0,1,16,2020/10/15 14:09
14049,4,0,0,0,1.0,1,4,2020/10/15 14:09
14050,20,10,9,1,1.775,1,40,2020/10/15 14:09
14051,14,1,1,0,1.1875,1,16,2020/10/15 14:09
14052,40,15,10,3,1.6471,1,68,2020/10/15 14:09
14053,2,0,0,0,1.0,1,2,2020/10/15 14:09
14054,8,2,0,0,1.2,1,10,2020/10/15 14:09
14055,0,0,0,0,0.0,0,0,
14056,4,0,0,0,1.0,1,4,2020/10/15 14:09
14057,8,1,1,0,1.3,1,10,2020/10/15 14:09
14058,4,0,0,0,1.0,1,4,2020/10/15 14:09
14059,13,2,1,0,1.25,1,16,2020/10/15 14:09
14060,0,0,0,0,0.0,0,0,
14061,8,0,0,0,1.0,1,8,2020/10/15 14:09
