,tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
2289,2290,21,16,41,12,2.4889,3,90,2020/10/14 14:28
2290,2291,13,18,56,12,2.6768,3,99,2020/10/14 14:28
2291,2292,65,38,56,18,2.1525,1,177,2020/10/14 14:28
2292,2293,17,48,77,16,2.5823,3,158,2020/10/14 14:28
2293,2294,10,26,38,26,2.8,3,100,2020/10/14 14:28
2294,2295,12,23,39,12,2.593,3,86,2020/10/14 14:28
2295,2296,6,37,117,24,2.8641,3,184,2020/10/14 14:28
2296,2297,8,23,81,28,2.9214,3,140,2020/10/14 14:28
2297,2298,20,36,60,18,2.5672,3,134,2020/10/14 14:28
2298,2299,20,36,60,18,2.5672,3,134,2020/10/14 14:28
2299,2300,20,36,60,18,2.5672,3,134,2020/10/14 14:28
2300,2301,20,21,30,11,2.3902,3,82,2020/10/14 14:28
2301,2302,20,21,30,11,2.3902,3,82,2020/10/14 14:28
2302,2303,22,21,29,11,2.3494,3,83,2020/10/14 14:28
2303,2304,22,30,56,9,2.4444,3,117,2020/10/14 14:28
2304,2305,22,20,20,4,2.0909,1,66,2020/10/14 14:28
2305,2306,27,50,43,8,2.25,2,128,2020/10/14 14:28
2306,2307,16,24,42,11,2.5161,3,93,2020/10/14 14:28
2307,2308,44,38,77,17,2.3807,3,176,2020/10/14 14:28
2308,2309,7,33,118,23,2.8674,3,181,2020/10/14 14:28
2309,2310,27,39,55,18,2.4604,3,139,2020/10/14 14:28
2310,2311,65,40,65,25,2.2564,1,195,2020/10/14 14:28
2311,2312,18,12,48,6,2.5,3,84,2020/10/14 14:28
2312,2313,36,18,35,23,2.4018,1,112,2020/10/14 14:28
2313,2314,22,6,1,0,1.2759,1,29,2020/10/14 14:28
2314,2315,7,38,77,24,2.8082,3,146,2020/10/14 14:28
2315,2316,30,31,46,10,2.3077,3,117,2020/10/14 14:28
2316,2317,7,21,82,30,2.9643,3,140,2020/10/14 14:28
2317,2318,16,14,46,11,2.5977,3,87,2020/10/14 14:28
2318,2319,39,23,52,13,2.3071,3,127,2020/10/14 14:28
2319,2320,31,28,57,13,2.4031,3,129,2020/10/14 14:28
2320,2321,31,21,38,21,2.4414,3,111,2020/10/14 14:28
2321,2322,4,28,79,15,2.8333,3,126,2020/10/14 14:28
2322,2323,18,50,106,19,2.6528,3,193,2020/10/14 14:28
2323,2324,12,21,43,13,2.6404,3,89,2020/10/14 14:28
2324,2325,4,23,13,2,2.3095,2,42,2020/10/14 14:28
2325,2326,19,41,94,16,2.6294,3,170,2020/10/14 14:28
2326,2327,12,22,8,1,1.9535,2,43,2020/10/14 14:28
2327,2328,6,22,13,1,2.2143,2,42,2020/10/14 14:28
2328,2329,54,11,17,3,1.6353,1,85,2020/10/14 14:28
2329,2330,21,44,79,15,2.5535,3,159,2020/10/14 14:28
2330,2331,6,23,78,30,2.9635,3,137,2020/10/14 14:28
2331,2332,6,26,42,5,2.5823,3,79,2020/10/14 14:28
2332,2333,5,12,37,13,2.8657,3,67,2020/10/14 14:28
2333,2334,10,21,36,11,2.6154,3,78,2020/10/14 14:28
2334,2335,2,30,94,25,2.9404,3,151,2020/10/14 14:28
2335,2336,12,43,119,21,2.7641,3,195,2020/10/14 14:28
2336,2337,6,23,50,25,2.9038,3,104,2020/10/14 14:28
2337,2338,2,28,84,21,2.9185,3,135,2020/10/14 14:28
2338,2339,15,17,14,5,2.1765,2,51,2020/10/14 14:28
2339,2340,13,12,3,1,1.7241,1,29,2020/10/14 14:28
2340,2341,27,26,38,11,2.3235,3,102,2020/10/14 14:28
2341,2342,4,23,61,26,2.9561,3,114,2020/10/14 14:28
2342,2343,23,34,59,8,2.4194,3,124,2020/10/14 14:28
2343,2344,27,14,46,9,2.3854,3,96,2020/10/14 14:28
2344,2345,10,23,42,26,2.8317,3,101,2020/10/14 14:28
2345,2346,11,23,59,14,2.7103,3,107,2020/10/14 14:28
2346,2347,61,35,45,15,2.0897,1,156,2020/10/14 14:28
2347,2348,6,37,120,25,2.8723,3,188,2020/10/14 14:28
2348,2349,14,43,70,8,2.5333,3,135,2020/10/14 14:28
2349,2350,3,14,51,17,2.9647,3,85,2020/10/14 14:28
2350,2351,18,29,41,6,2.3723,3,94,2020/10/14 14:28
2351,2352,3,13,37,3,2.7143,3,56,2020/10/14 14:28
2352,2353,20,28,28,13,2.382,2,89,2020/10/14 14:28
2353,2354,26,38,53,16,2.4436,3,133,2020/10/14 14:28
2354,2355,6,23,39,25,2.8925,3,93,2020/10/14 14:28
2355,2356,10,17,50,17,2.7872,3,94,2020/10/14 14:28
2356,2357,7,33,118,23,2.8674,3,181,2020/10/14 14:28
2357,2358,33,24,29,8,2.1277,1,94,2020/10/14 14:28
2358,2359,12,28,51,16,2.6636,3,107,2020/10/14 14:28
2359,2360,8,18,42,21,2.8539,3,89,2020/10/14 14:28
2360,2361,3,33,111,18,2.8727,3,165,2020/10/14 14:28
2361,2362,16,22,36,20,2.6383,3,94,2020/10/14 14:28
2362,2363,13,25,85,27,2.84,3,150,2020/10/14 14:28
2363,2364,12,24,51,13,2.65,3,100,2020/10/14 14:28
2364,2365,16,35,68,12,2.5802,3,131,2020/10/14 14:28
2365,2366,18,41,86,17,2.6296,3,162,2020/10/14 14:28
2366,2367,1,19,59,23,3.0196,3,102,2020/10/14 14:28
2367,2368,13,23,63,17,2.7241,3,116,2020/10/14 14:28
2368,2369,26,38,53,6,2.3171,3,123,2020/10/14 14:28
2369,2370,6,20,71,28,2.968,3,125,2020/10/14 14:28
2370,2371,10,27,74,34,2.9103,3,145,2020/10/14 14:28
2371,2372,13,24,77,23,2.8029,3,137,2020/10/14 14:28
2372,2373,14,50,87,23,2.6839,3,174,2020/10/14 14:28
2373,2374,15,31,59,21,2.6825,3,126,2020/10/14 14:28
2374,2375,17,35,65,20,2.6423,3,137,2020/10/14 14:28
2375,2376,11,37,74,25,2.7687,3,147,2020/10/14 14:28
2376,2377,13,44,77,22,2.6923,3,156,2020/10/14 14:28
2377,2378,20,45,73,20,2.5886,3,158,2020/10/14 14:28
2378,2379,13,44,77,22,2.6923,3,156,2020/10/14 14:28
2379,2380,25,44,71,19,2.5283,3,159,2020/10/14 14:28
2380,2381,19,14,32,7,2.375,3,72,2020/10/14 14:28
2381,2382,6,25,41,6,2.6026,3,78,2020/10/14 14:28
2382,2383,16,15,61,18,2.7364,3,110,2020/10/14 14:28
2383,2384,13,24,65,15,2.7009,3,117,2020/10/14 14:28
2384,2385,11,35,94,16,2.7372,3,156,2020/10/14 14:28
2385,2386,21,36,52,11,2.4417,3,120,2020/10/14 14:28
2386,2387,21,34,49,11,2.4348,3,115,2020/10/14 14:28
2387,2388,21,36,52,11,2.4417,3,120,2020/10/14 14:28
2388,2389,14,45,121,23,2.7537,3,203,2020/10/14 14:28
2389,2390,7,25,59,19,2.8182,3,110,2020/10/14 14:28
2390,2391,17,13,6,3,1.8718,1,39,2020/10/14 14:28
2391,2392,9,28,90,29,2.891,3,156,2020/10/14 14:28
2392,2393,7,24,83,31,2.9517,3,145,2020/10/14 14:28
2393,2394,21,29,47,10,2.4299,3,107,2020/10/14 14:28
2394,2395,4,8,19,3,2.6176,3,34,2020/10/14 14:28
2395,2396,10,29,33,17,2.6404,3,89,2020/10/14 14:28
2396,2397,11,38,103,16,2.7381,3,168,2020/10/14 14:28
2397,2398,14,16,25,4,2.322,3,59,2020/10/14 14:28
2398,2399,43,26,41,14,2.2097,1,124,2020/10/14 14:28
2399,2400,6,30,118,29,2.929,3,183,2020/10/14 14:28
2400,2401,16,46,60,22,2.6111,3,144,2020/10/14 14:28
2401,2402,19,20,29,11,2.4051,3,79,2020/10/14 14:28
2402,2403,26,43,58,17,2.4583,3,144,2020/10/14 14:28
2403,2404,15,10,3,1,1.6552,1,29,2020/10/14 14:28
2404,2405,13,16,23,4,2.3214,3,56,2020/10/14 14:28
2405,2406,14,40,109,20,2.7377,3,183,2020/10/14 14:28
2406,2407,15,10,8,2,1.9143,1,35,2020/10/14 14:28
2407,2408,23,24,62,13,2.5328,3,122,2020/10/14 14:28
2408,2409,18,30,62,27,2.7153,3,137,2020/10/14 14:28
2409,2410,4,20,22,1,2.4255,3,47,2020/10/14 14:28
