,tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
3174,3175,46,27,27,0,1.81,1,100,2020/10/14 14:28
3175,3176,20,25,24,12,2.3457,2,81,2020/10/14 14:28
3176,3177,16,25,22,4,2.209,2,67,2020/10/14 14:28
3177,3178,20,1,0,0,1.0476,1,21,2020/10/14 14:28
3178,3179,21,0,0,0,1.0,1,21,2020/10/14 14:28
3179,3180,9,3,2,0,1.5,1,14,2020/10/14 14:28
3180,3181,33,33,44,8,2.2288,3,118,2020/10/14 14:28
3181,3182,14,11,12,5,2.1905,1,42,2020/10/14 14:28
3182,3183,20,1,0,0,1.0476,1,21,2020/10/14 14:28
3183,3184,9,0,0,0,1.0,1,9,2020/10/14 14:28
3184,3185,7,3,0,0,1.3,1,10,2020/10/14 14:28
3185,3186,0,0,0,0,0.0,0,0,
3186,3187,18,32,42,8,2.4,3,100,2020/10/14 14:28
3187,3188,4,24,62,14,2.8269,3,104,2020/10/14 14:28
3188,3189,16,30,37,10,2.4409,3,93,2020/10/14 14:28
3189,3190,19,33,47,12,2.4685,3,111,2020/10/14 14:28
3190,3191,20,32,15,0,1.9254,2,67,2020/10/14 14:28
3191,3192,15,29,34,8,2.407,3,86,2020/10/14 14:28
3192,3193,18,32,38,6,2.3404,3,94,2020/10/14 14:28
3193,3194,5,5,3,1,2.0,1,14,2020/10/14 14:28
3194,3195,49,26,24,2,1.7921,1,101,2020/10/14 14:28
3195,3196,7,30,69,16,2.7705,3,122,2020/10/14 14:28
3196,3197,31,0,0,0,1.0,1,31,2020/10/14 14:28
3197,3198,6,7,1,0,1.6429,2,14,2020/10/14 14:28
3198,3199,23,28,34,11,2.3438,3,96,2020/10/14 14:28
3199,3200,21,21,8,1,1.7843,1,51,2020/10/14 14:28
3200,3201,4,0,0,0,1.0,1,4,2020/10/14 14:28
3201,3202,29,16,8,3,1.7321,1,56,2020/10/14 14:28
3202,3203,58,39,36,8,1.9574,1,141,2020/10/14 14:28
3203,3204,58,56,65,24,2.2709,3,203,2020/10/14 14:28
3204,3205,56,55,62,21,2.2474,3,194,2020/10/14 14:28
3205,3206,23,8,3,4,1.6842,1,38,2020/10/14 14:28
3206,3207,22,31,39,9,2.3465,3,101,2020/10/14 14:28
3207,3208,67,67,73,24,2.2338,3,231,2020/10/14 14:28
3208,3209,29,31,45,11,2.3276,3,116,2020/10/14 14:28
3209,3210,41,17,15,2,1.7067,1,75,2020/10/14 14:28
3210,3211,17,31,17,7,2.1944,2,72,2020/10/14 14:28
3211,3212,46,12,17,9,1.869,1,84,2020/10/14 14:28
3212,3213,37,38,29,18,2.2295,2,122,2020/10/14 14:28
3213,3214,14,32,32,7,2.3765,2,85,2020/10/14 14:28
3214,3215,23,27,35,3,2.2045,3,88,2020/10/14 14:28
3215,3216,32,41,21,6,2.01,2,100,2020/10/14 14:28
3216,3217,10,29,36,7,2.4878,3,82,2020/10/14 14:28
3217,3218,27,28,38,15,2.3796,3,108,2020/10/14 14:28
3218,3219,10,14,3,3,1.9667,2,30,2020/10/14 14:28
3219,3220,23,3,0,0,1.1154,1,26,2020/10/14 14:28
3220,3221,14,1,1,0,1.1875,1,16,2020/10/14 14:28
3221,3222,0,0,0,0,0.0,0,0,
3222,3223,19,2,3,1,1.44,1,25,2020/10/14 14:28
3223,3224,31,9,10,0,1.58,1,50,2020/10/14 14:28
3224,3225,61,57,69,23,2.2571,3,210,2020/10/14 14:28
3225,3226,64,40,41,9,1.9675,1,154,2020/10/14 14:28
3226,3227,10,27,33,8,2.5,3,78,2020/10/14 14:28
3227,3228,7,1,0,0,1.125,1,8,2020/10/14 14:28
3228,3229,12,18,30,9,2.5217,3,69,2020/10/14 14:28
3229,3230,18,33,35,13,2.4343,3,99,2020/10/14 14:28
3230,3231,32,41,21,6,2.01,2,100,2020/10/14 14:28
3231,3232,23,2,4,1,1.4333,1,30,2020/10/14 14:28
3232,3233,5,9,1,0,1.7333,2,15,2020/10/14 14:28
3233,3234,9,1,0,0,1.1,1,10,2020/10/14 14:28
3234,3235,25,36,40,13,2.3596,3,114,2020/10/14 14:28
3235,3236,36,39,21,6,1.9706,2,102,2020/10/14 14:28
3236,3237,25,30,18,2,1.96,2,75,2020/10/14 14:28
3237,3238,5,2,1,0,1.5,1,8,2020/10/14 14:28
3238,3239,21,10,2,3,1.6389,1,36,2020/10/14 14:28
3239,3240,25,8,6,1,1.575,1,40,2020/10/14 14:28
3240,3241,15,8,6,1,1.7667,1,30,2020/10/14 14:28
3241,3242,8,3,5,0,1.8125,1,16,2020/10/14 14:28
3242,3243,12,9,1,0,1.5,1,22,2020/10/14 14:28
3243,3244,11,23,26,4,2.3594,3,64,2020/10/14 14:28
3244,3245,32,30,19,4,1.9412,1,85,2020/10/14 14:28
3245,3246,14,0,0,0,1.0,1,14,2020/10/14 14:28
3246,3247,0,0,0,0,0.0,0,0,
3247,3248,16,13,17,1,2.0638,3,47,2020/10/14 14:28
3248,3249,16,13,17,1,2.0638,3,47,2020/10/14 14:28
3249,3250,21,17,18,1,1.9825,1,57,2020/10/14 14:28
3250,3251,46,12,17,9,1.869,1,84,2020/10/14 14:28
3251,3252,48,51,59,27,2.3514,3,185,2020/10/14 14:28
3252,3253,31,28,27,7,2.1075,1,93,2020/10/14 14:28
3253,3254,14,30,35,10,2.4607,3,89,2020/10/14 14:28
3254,3255,29,15,8,3,1.7273,1,55,2020/10/14 14:28
3255,3256,24,8,17,4,2.0189,1,53,2020/10/14 14:28
3256,3257,0,0,0,0,0.0,0,0,
3257,3258,23,18,19,3,2.0317,1,63,2020/10/14 14:28
3258,3259,35,34,43,24,2.4118,3,136,2020/10/14 14:28
3259,3260,9,26,34,8,2.5325,3,77,2020/10/14 14:28
3260,3261,15,26,22,2,2.1692,2,65,2020/10/14 14:28
3261,3262,24,34,43,8,2.3211,3,109,2020/10/14 14:28
3262,3263,30,34,45,10,2.2941,3,119,2020/10/14 14:28
3263,3264,21,20,12,2,1.9091,1,55,2020/10/14 14:28
3264,3265,22,7,5,0,1.5,1,34,2020/10/14 14:28
3265,3266,21,31,41,10,2.3883,3,103,2020/10/14 14:28
3266,3267,29,12,5,0,1.4783,1,46,2020/10/14 14:28
3267,3268,15,35,38,9,2.4227,3,97,2020/10/14 14:28
3268,3269,15,7,2,1,1.56,1,25,2020/10/14 14:28
3269,3270,43,24,15,4,1.7674,1,86,2020/10/14 14:28
3270,3271,65,35,36,11,1.9524,1,147,2020/10/14 14:28
3271,3272,45,16,13,5,1.7215,1,79,2020/10/14 14:28
3272,3273,22,4,0,0,1.1538,1,26,2020/10/14 14:28
3273,3274,40,32,21,16,2.1193,1,109,2020/10/14 14:28
3274,3275,26,12,5,0,1.5116,1,43,2020/10/14 14:28
3275,3276,21,35,40,11,2.3832,3,107,2020/10/14 14:28
3276,3277,62,35,38,11,1.9863,1,146,2020/10/14 14:28
3277,3278,8,0,0,0,1.0,1,8,2020/10/14 14:28
3278,3279,24,8,1,0,1.303,1,33,2020/10/14 14:28
3279,3280,15,2,0,0,1.1176,1,17,2020/10/14 14:28
3280,3281,30,10,8,0,1.5417,1,48,2020/10/14 14:28
3281,3282,25,12,5,0,1.5238,1,42,2020/10/14 14:28
3282,3283,7,24,31,8,2.5714,3,70,2020/10/14 14:28
3283,3284,19,32,33,9,2.3441,3,93,2020/10/14 14:28
3284,3285,11,8,4,2,1.88,1,25,2020/10/14 14:28
3285,3286,11,26,36,8,2.5062,3,81,2020/10/14 14:28
3286,3287,7,1,0,0,1.125,1,8,2020/10/14 14:28
3287,3288,20,27,11,3,1.9508,2,61,2020/10/14 14:28
3288,3289,4,0,0,0,1.0,1,4,2020/10/14 14:28
3289,3290,8,26,33,8,2.5467,3,75,2020/10/14 14:28
3290,3291,25,29,40,7,2.2871,3,101,2020/10/14 14:28
3291,3292,38,31,40,15,2.2581,3,124,2020/10/14 14:28
3292,3293,55,18,5,6,1.5476,1,84,2020/10/14 14:28
3293,3294,17,14,7,0,1.7368,1,38,2020/10/14 14:28
3294,3295,10,16,9,0,1.9714,2,35,2020/10/14 14:28
3295,3296,20,14,15,1,1.94,1,50,2020/10/14 14:28
3296,3297,43,24,17,6,1.8444,1,90,2020/10/14 14:28
3297,3298,34,35,26,11,2.1321,2,106,2020/10/14 14:28
3298,3299,71,66,72,18,2.163,3,227,2020/10/14 14:28
3299,3300,23,28,31,14,2.375,3,96,2020/10/14 14:28
3300,3301,46,53,34,8,2.0284,2,141,2020/10/14 14:28
3301,3302,49,55,36,10,2.0467,2,150,2020/10/14 14:28
3302,3303,14,9,14,1,2.0526,1,38,2020/10/14 14:28
3303,3304,45,43,35,13,2.1176,1,136,2020/10/14 14:28
3304,3305,35,35,39,23,2.3788,3,132,2020/10/14 14:28
3305,3306,47,46,34,14,2.1064,1,141,2020/10/14 14:28
3306,3307,46,46,33,14,2.1079,1,139,2020/10/14 14:28
3307,3308,24,6,5,0,1.4571,1,35,2020/10/14 14:28
3308,3309,23,22,16,3,1.9844,1,64,2020/10/14 14:28
3309,3310,49,26,14,4,1.7097,1,93,2020/10/14 14:28
3310,3311,12,26,33,9,2.4875,3,80,2020/10/14 14:28
3311,3312,36,35,28,18,2.2393,1,117,2020/10/14 14:28
3312,3313,11,26,15,2,2.1481,2,54,2020/10/14 14:28
3313,3314,0,0,0,0,0.0,0,0,
3314,3315,0,0,0,0,0.0,0,0,
3315,3316,0,0,0,0,0.0,0,0,
3316,3317,33,31,20,4,1.9432,1,88,2020/10/14 14:28
3317,3318,70,49,53,12,2.038,1,184,2020/10/14 14:28
3318,3319,16,33,33,9,2.3846,2,91,2020/10/14 14:28
3319,3320,31,26,37,15,2.3303,3,109,2020/10/14 14:28
3320,3321,33,0,0,0,1.0,1,33,2020/10/14 14:28
3321,3322,35,16,34,6,2.1209,1,91,2020/10/14 14:28
3322,3323,11,15,12,2,2.125,2,40,2020/10/14 14:28
3323,3324,2,0,0,0,1.0,1,2,2020/10/14 14:28
3324,3325,10,27,33,8,2.5,3,78,2020/10/14 14:28
3325,3326,35,34,20,5,1.9468,1,94,2020/10/14 14:28
3326,3327,27,12,8,2,1.6939,1,49,2020/10/14 14:28
3327,3328,12,26,33,10,2.5062,3,81,2020/10/14 14:28
3328,3329,23,20,31,3,2.1818,3,77,2020/10/14 14:28
3329,3330,18,12,7,2,1.8205,1,39,2020/10/14 14:28
3330,3331,8,26,33,8,2.5467,3,75,2020/10/14 14:28
3331,3332,13,17,13,5,2.2083,2,48,2020/10/14 14:28
3332,3333,31,11,11,1,1.6667,1,54,2020/10/14 14:28
3333,3334,38,20,18,8,1.9524,1,84,2020/10/14 14:28
3334,3335,4,14,11,3,2.4062,2,32,2020/10/14 14:28
3335,3336,20,6,3,0,1.4138,1,29,2020/10/14 14:28
3336,3337,43,19,20,8,1.9222,1,90,2020/10/14 14:28
3337,3338,2,0,0,0,1.0,1,2,2020/10/14 14:28
3338,3339,22,18,28,3,2.169,3,71,2020/10/14 14:28
3339,3340,22,26,37,9,2.3511,3,94,2020/10/14 14:28
3340,3341,16,23,21,2,2.1452,2,62,2020/10/14 14:28
3341,3342,9,32,36,7,2.4881,3,84,2020/10/14 14:28
3342,3343,28,35,42,13,2.339,3,118,2020/10/14 14:28
3343,3344,11,18,28,9,2.5303,3,66,2020/10/14 14:28
3344,3345,18,5,7,0,1.6333,1,30,2020/10/14 14:28
3345,3346,4,8,4,2,2.2222,2,18,2020/10/14 14:28
3346,3347,3,9,9,1,2.3636,2,22,2020/10/14 14:28
3347,3348,23,34,41,12,2.3818,3,110,2020/10/14 14:28
3348,3349,3,9,9,1,2.3636,2,22,2020/10/14 14:28
3349,3350,11,30,37,9,2.5057,3,87,2020/10/14 14:28
3350,3351,5,13,12,1,2.2903,2,31,2020/10/14 14:28
3351,3352,31,26,37,15,2.3303,3,109,2020/10/14 14:28
3352,3353,9,12,3,2,1.9231,2,26,2020/10/14 14:28
3353,3354,11,9,0,0,1.45,1,20,2020/10/14 14:28
3354,3355,31,0,0,0,1.0,1,31,2020/10/14 14:28
3355,3356,21,2,0,0,1.087,1,23,2020/10/14 14:28
3356,3357,6,7,1,0,1.6429,2,14,2020/10/14 14:28
3357,3358,14,28,35,10,2.4713,3,87,2020/10/14 14:28
3358,3359,53,62,66,22,2.2808,3,203,2020/10/14 14:28
3359,3360,8,0,0,0,1.0,1,8,2020/10/14 14:28
3360,3361,41,17,16,3,1.7532,1,77,2020/10/14 14:28
3361,3362,15,5,5,0,1.6,1,25,2020/10/14 14:28
3362,3363,25,12,6,1,1.6136,1,44,2020/10/14 14:28
3363,3364,32,41,21,6,2.01,2,100,2020/10/14 14:28
3364,3365,8,0,0,0,1.0,1,8,2020/10/14 14:28
3365,3366,46,29,19,5,1.8283,1,99,2020/10/14 14:28
3366,3367,23,28,39,13,2.4078,3,103,2020/10/14 14:28
3367,3368,32,26,18,12,2.1136,1,88,2020/10/14 14:28
3368,3369,14,5,5,0,1.625,1,24,2020/10/14 14:28
3369,3370,12,0,0,0,1.0,1,12,2020/10/14 14:28
3370,3371,22,32,43,10,2.3832,3,107,2020/10/14 14:28
3371,3372,26,20,33,13,2.3587,3,92,2020/10/14 14:28
3372,3373,18,34,32,8,2.3261,2,92,2020/10/14 14:28
3373,3374,12,28,33,7,2.4375,3,80,2020/10/14 14:28
3374,3375,22,5,5,0,1.4688,1,32,2020/10/14 14:28
3375,3376,33,13,6,0,1.4808,1,52,2020/10/14 14:28
3376,3377,17,21,17,3,2.1034,2,58,2020/10/14 14:28
3377,3378,5,9,1,0,1.7333,2,15,2020/10/14 14:28
3378,3379,56,55,65,24,2.285,3,200,2020/10/14 14:28
3379,3380,5,1,0,0,1.1667,1,6,2020/10/14 14:28
3380,3381,18,8,7,0,1.6667,1,33,2020/10/14 14:28
3381,3382,6,2,1,1,1.7,1,10,2020/10/14 14:28
3382,3383,30,3,0,0,1.0909,1,33,2020/10/14 14:28
3383,3384,14,31,35,9,2.4382,3,89,2020/10/14 14:28
3384,3385,12,15,21,6,2.3889,3,54,2020/10/14 14:28
3385,3386,0,0,0,0,0.0,0,0,
3386,3387,25,39,41,13,2.3559,3,118,2020/10/14 14:28
3387,3388,15,28,15,8,2.2424,2,66,2020/10/14 14:28
3388,3389,20,29,37,12,2.4184,3,98,2020/10/14 14:28
3389,3390,60,40,41,9,1.9933,1,150,2020/10/14 14:28
3390,3391,17,7,2,2,1.6071,1,28,2020/10/14 14:28
3391,3392,8,14,3,3,2.0357,2,28,2020/10/14 14:28
3392,3393,19,13,3,2,1.6757,1,37,2020/10/14 14:28
3393,3394,10,18,22,2,2.3077,3,52,2020/10/14 14:28
3394,3395,18,25,16,3,2.0645,2,62,2020/10/14 14:28
3395,3396,2,0,0,0,1.0,1,2,2020/10/14 14:28
3396,3397,29,29,29,7,2.1489,1,94,2020/10/14 14:28
3397,3398,8,0,0,0,1.0,1,8,2020/10/14 14:28
3398,3399,13,22,16,2,2.1321,2,53,2020/10/14 14:28
3399,3400,27,33,44,8,2.2946,3,112,2020/10/14 14:28
3400,3401,55,39,31,18,2.0839,1,143,2020/10/14 14:28
3401,3402,63,60,69,22,2.2336,3,214,2020/10/14 14:28
3402,3403,41,6,6,2,1.4364,1,55,2020/10/14 14:28
3403,3404,27,38,45,10,2.3167,3,120,2020/10/14 14:28
3404,3405,32,26,36,7,2.1782,3,101,2020/10/14 14:28
3405,3406,23,28,38,11,2.37,3,100,2020/10/14 14:28
3406,3407,9,12,3,2,1.9231,2,26,2020/10/14 14:28
3407,3408,25,30,41,11,2.3551,3,107,2020/10/14 14:28
3408,3409,23,29,9,3,1.875,2,64,2020/10/14 14:28
3409,3410,24,33,41,7,2.2952,3,105,2020/10/14 14:28
3410,3411,20,29,37,12,2.4184,3,98,2020/10/14 14:28
3411,3412,0,0,0,0,0.0,0,0,
3412,3413,25,4,7,1,1.5676,1,37,2020/10/14 14:28
3413,3414,16,36,20,8,2.25,2,80,2020/10/14 14:28
3414,3415,49,48,51,18,2.2289,3,166,2020/10/14 14:28
3415,3416,11,9,0,0,1.45,1,20,2020/10/14 14:28
3416,3417,10,10,12,0,2.0625,3,32,2020/10/14 14:28
3417,3418,54,53,53,19,2.2067,1,179,2020/10/14 14:28
3418,3419,39,20,18,8,1.9412,1,85,2020/10/14 14:28
3419,3420,17,35,33,11,2.3958,2,96,2020/10/14 14:28
3420,3421,16,28,20,2,2.1212,2,66,2020/10/14 14:28
3421,3422,8,1,0,0,1.1111,1,9,2020/10/14 14:28
