tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
15001,0,0,0,0,0.0,0,0,
15002,0,0,0,0,0.0,0,0,
15003,0,0,0,0,0.0,0,0,
15004,9,0,0,0,1.0,1,9,2020/10/15 14:09
15005,14,30,16,2,2.0968,2,62,2020/10/15 14:09
15006,0,0,0,0,0.0,0,0,
15007,15,30,17,2,2.0938,2,64,2020/10/15 14:09
15008,19,25,14,2,1.9833,2,60,2020/10/15 14:09
15009,10,5,1,0,1.4375,1,16,2020/10/15 14:09
15010,10,5,1,0,1.4375,1,16,2020/10/15 14:09
15011,0,0,0,0,0.0,0,0,
15012,4,0,0,0,1.0,1,4,2020/10/15 14:09
15013,1,1,0,0,1.5,1,2,2020/10/15 14:09
15014,18,0,0,0,1.0,1,18,2020/10/15 14:09
15015,13,21,21,4,2.2712,2,59,2020/10/15 14:09
15016,25,24,21,7,2.1299,1,77,2020/10/15 14:09
15017,0,0,0,0,0.0,0,0,
15018,14,16,10,0,1.9,2,40,2020/10/15 14:09
15019,4,0,0,0,1.0,1,4,2020/10/15 14:09
15020,24,26,20,8,2.1538,2,78,2020/10/15 14:09
15021,0,0,0,0,0.0,0,0,
15022,0,0,0,0,0.0,0,0,
15023,10,4,0,0,1.2857,1,14,2020/10/15 14:09
15024,21,18,12,7,2.0862,1,58,2020/10/15 14:09
15025,4,0,0,0,1.0,1,4,2020/10/15 14:09
15026,8,0,2,0,1.4,1,10,2020/10/15 14:09
15027,8,0,0,0,1.0,1,8,2020/10/15 14:09
15028,10,0,0,0,1.0,1,10,2020/10/15 14:09
15029,12,30,16,2,2.1333,2,60,2020/10/15 14:09
15030,9,14,12,5,2.325,2,40,2020/10/15 14:09
15031,6,0,0,0,1.0,1,6,2020/10/15 14:09
15032,6,0,0,0,1.0,1,6,2020/10/15 14:09
15033,10,0,0,0,1.0,1,10,2020/10/15 14:09
15034,9,14,12,5,2.325,2,40,2020/10/15 14:09
15035,10,0,0,0,1.0,1,10,2020/10/15 14:09
15036,11,2,1,0,1.2857,1,14,2020/10/15 14:09
15037,16,2,2,0,1.3,1,20,2020/10/15 14:09
15038,0,0,0,0,0.0,0,0,
15039,27,0,0,0,1.0,1,27,2020/10/15 14:09
15040,13,0,0,0,1.0,1,13,2020/10/15 14:09
15041,0,0,0,0,0.0,0,0,
15042,2,0,0,0,1.0,1,2,2020/10/15 14:09
15043,2,0,0,0,1.0,1,2,2020/10/15 14:09
15044,14,17,10,5,2.1304,2,46,2020/10/15 14:09
15045,0,0,0,0,0.0,0,0,
15046,5,0,0,0,1.0,1,5,2020/10/15 14:09
15047,0,0,0,0,0.0,0,0,
15048,10,0,0,0,1.0,1,10,2020/10/15 14:09
15049,0,0,0,0,0.0,0,0,
15050,6,0,0,0,1.0,1,6,2020/10/15 14:09
15051,11,3,0,0,1.2143,1,14,2020/10/15 14:09
15052,10,0,0,0,1.0,1,10,2020/10/15 14:09
15053,5,1,0,0,1.1667,1,6,2020/10/15 14:09
15054,11,3,0,0,1.2143,1,14,2020/10/15 14:09
15055,11,3,0,0,1.2143,1,14,2020/10/15 14:09
15056,0,0,0,0,0.0,0,0,
15057,14,17,10,5,2.1304,2,46,2020/10/15 14:09
15058,2,0,0,0,1.0,1,2,2020/10/15 14:09
