,tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
7122,7123,18,13,9,0,1.775,1,40,2020/10/14 15:41
7123,7124,37,30,21,2,1.8667,1,90,2020/10/14 15:41
7124,7125,22,18,20,3,2.0635,1,63,2020/10/14 15:41
7125,7126,0,0,0,0,0.0,0,0,
7126,7127,1,1,0,0,1.5,1,2,2020/10/14 15:41
7127,7128,3,1,0,0,1.25,1,4,2020/10/14 15:41
7128,7129,0,0,0,0,0.0,0,0,
7129,7130,6,0,0,0,1.0,1,6,2020/10/14 15:41
7130,7131,21,11,16,2,1.98,1,50,2020/10/14 15:41
7131,7132,19,1,1,0,1.1429,1,21,2020/10/14 15:41
7132,7133,43,15,14,0,1.5972,1,72,2020/10/14 15:41
7133,7134,44,16,14,3,1.6883,1,77,2020/10/14 15:41
7134,7135,28,31,48,13,2.3833,3,120,2020/10/14 15:41
7135,7136,3,3,4,0,2.1,3,10,2020/10/14 15:41
7136,7137,5,1,0,0,1.1667,1,6,2020/10/14 15:41
7137,7138,39,12,10,3,1.6406,1,64,2020/10/14 15:41
7138,7139,18,0,0,0,1.0,1,18,2020/10/14 15:41
7139,7140,6,5,9,0,2.15,3,20,2020/10/14 15:41
7140,7141,8,0,0,0,1.0,1,8,2020/10/14 15:41
7141,7142,26,6,5,1,1.5,1,38,2020/10/14 15:41
7142,7143,13,2,0,0,1.1333,1,15,2020/10/14 15:41
7143,7144,4,0,0,0,1.0,1,4,2020/10/14 15:41
7144,7145,0,0,0,0,0.0,0,0,
7145,7146,5,0,0,0,1.0,1,5,2020/10/14 15:41
7146,7147,0,0,0,0,0.0,0,0,
7147,7148,21,17,18,2,2.0172,1,58,2020/10/14 15:41
7148,7149,4,0,0,0,1.0,1,4,2020/10/14 15:41
7149,7150,31,16,10,1,1.6724,1,58,2020/10/14 15:41
7150,7151,0,0,0,0,0.0,0,0,
7151,7152,28,18,23,1,1.9571,1,70,2020/10/14 15:41
7152,7153,35,14,18,3,1.8429,1,70,2020/10/14 15:41
7153,7154,20,11,5,0,1.5833,1,36,2020/10/14 15:41
7154,7155,25,14,13,2,1.8519,1,54,2020/10/14 15:41
7155,7156,10,36,57,17,2.675,3,120,2020/10/14 15:41
7156,7157,14,40,70,18,2.6479,3,142,2020/10/14 15:41
7157,7158,24,32,37,9,2.3039,3,102,2020/10/14 15:41
7158,7159,19,12,31,5,2.3284,3,67,2020/10/14 15:41
7159,7160,9,2,1,0,1.3333,1,12,2020/10/14 15:41
7160,7161,4,0,0,0,1.0,1,4,2020/10/14 15:41
7161,7162,13,31,56,21,2.7025,3,121,2020/10/14 15:41
7162,7163,25,3,4,2,1.5,1,34,2020/10/14 15:41
7163,7164,8,0,0,0,1.0,1,8,2020/10/14 15:41
7164,7165,11,0,1,0,1.1667,1,12,2020/10/14 15:41
7165,7166,12,0,0,0,1.0,1,12,2020/10/14 15:41
7166,7167,1,0,1,0,2.0,1,2,2020/10/14 15:41
7167,7168,2,0,0,0,1.0,1,2,2020/10/14 15:41
7168,7169,4,0,0,0,1.0,1,4,2020/10/14 15:41
7169,7170,21,7,2,1,1.4516,1,31,2020/10/14 15:41
7170,7171,14,31,59,16,2.6417,3,120,2020/10/14 15:41
7171,7172,58,11,16,1,1.5349,1,86,2020/10/14 15:41
7172,7173,2,2,0,0,1.5,1,4,2020/10/14 15:41
7173,7174,36,43,29,9,2.094,2,117,2020/10/14 15:41
7174,7175,18,14,21,2,2.1273,3,55,2020/10/14 15:41
7175,7176,5,0,0,0,1.0,1,5,2020/10/14 15:41
7176,7177,25,42,56,8,2.3588,3,131,2020/10/14 15:41
7177,7178,16,5,8,0,1.7241,1,29,2020/10/14 15:41
7178,7179,0,0,0,0,0.0,0,0,
7179,7180,6,0,2,0,1.5,1,8,2020/10/14 15:41
7180,7181,28,28,32,11,2.2626,3,99,2020/10/14 15:41
7181,7182,8,0,0,0,1.0,1,8,2020/10/14 15:41
7182,7183,4,0,2,0,1.6667,1,6,2020/10/14 15:41
7183,7184,14,4,4,0,1.5455,1,22,2020/10/14 15:41
7184,7185,3,1,0,0,1.25,1,4,2020/10/14 15:41
7185,7186,4,1,1,0,1.5,1,6,2020/10/14 15:41
7186,7187,19,7,1,1,1.4286,1,28,2020/10/14 15:41
7187,7188,16,32,31,14,2.4624,2,93,2020/10/14 15:41
7188,7189,4,0,2,0,1.6667,1,6,2020/10/14 15:41
7189,7190,17,0,1,0,1.1111,1,18,2020/10/14 15:41
7190,7191,20,39,41,16,2.4569,3,116,2020/10/14 15:41
7191,7192,4,1,1,0,1.5,1,6,2020/10/14 15:41
7192,7193,12,19,22,11,2.5,3,64,2020/10/14 15:41
7193,7194,20,34,40,15,2.4587,3,109,2020/10/14 15:41
7194,7195,8,26,27,13,2.6081,3,74,2020/10/14 15:41
7195,7196,53,45,43,7,2.027,1,148,2020/10/14 15:41
7196,7197,18,11,16,2,2.0426,1,47,2020/10/14 15:41
7197,7198,6,0,0,0,1.0,1,6,2020/10/14 15:41
7198,7199,3,1,0,0,1.25,1,4,2020/10/14 15:41
7199,7200,2,0,0,0,1.0,1,2,2020/10/14 15:41
7200,7201,15,31,52,13,2.5676,3,111,2020/10/14 15:41
7201,7202,27,11,6,1,1.5778,1,45,2020/10/14 15:41
7202,7203,6,0,0,0,1.0,1,6,2020/10/14 15:41
7203,7204,28,15,8,1,1.6538,1,52,2020/10/14 15:41
7204,7205,25,37,38,8,2.2685,3,108,2020/10/14 15:41
7205,7206,7,0,1,0,1.25,1,8,2020/10/14 15:41
7206,7207,5,2,1,0,1.5,1,8,2020/10/14 15:41
7207,7208,5,2,1,0,1.5,1,8,2020/10/14 15:41
7208,7209,15,3,0,0,1.1667,1,18,2020/10/14 15:41
7209,7210,15,3,0,0,1.1667,1,18,2020/10/14 15:41
7210,7211,53,9,4,1,1.2985,1,67,2020/10/14 15:41
7211,7212,8,17,13,0,2.1316,2,38,2020/10/14 15:41
7212,7213,6,0,0,0,1.0,1,6,2020/10/14 15:41
7213,7214,18,32,43,3,2.3229,3,96,2020/10/14 15:41
7214,7215,34,25,52,3,2.2105,3,114,2020/10/14 15:41
7215,7216,27,14,16,2,1.8814,1,59,2020/10/14 15:41
7216,7217,1,2,1,0,2.0,2,4,2020/10/14 15:41
7217,7218,23,36,78,15,2.5592,3,152,2020/10/14 15:41
7218,7219,15,29,33,6,2.3614,3,83,2020/10/14 15:41
7219,7220,13,24,35,4,2.3947,3,76,2020/10/14 15:41
7220,7221,28,11,27,9,2.2267,1,75,2020/10/14 15:41
7221,7222,5,2,1,0,1.5,1,8,2020/10/14 15:41
7222,7223,5,11,4,0,1.95,2,20,2020/10/14 15:41
7223,7224,6,2,0,0,1.25,1,8,2020/10/14 15:41
7224,7225,7,3,0,0,1.3,1,10,2020/10/14 15:41
7225,7226,22,8,1,1,1.4062,1,32,2020/10/14 15:41
7226,7227,18,1,0,0,1.0526,1,19,2020/10/14 15:41
7227,7228,19,5,0,0,1.2083,1,24,2020/10/14 15:41
7228,7229,13,0,0,0,1.0,1,13,2020/10/14 15:41
7229,7230,11,2,1,0,1.2857,1,14,2020/10/14 15:41
7230,7231,15,1,0,0,1.0625,1,16,2020/10/14 15:41
7231,7232,0,0,0,0,0.0,0,0,
7232,7233,3,1,0,0,1.25,1,4,2020/10/14 15:41
7233,7234,10,0,0,0,1.0,1,10,2020/10/14 15:41
7234,7235,12,20,37,15,2.6548,3,84,2020/10/14 15:41
7235,7236,0,0,0,0,0.0,0,0,
7236,7237,9,14,26,4,2.4717,3,53,2020/10/14 15:41
7237,7238,31,16,9,2,1.6897,1,58,2020/10/14 15:41
7238,7239,17,11,14,2,2.0227,1,44,2020/10/14 15:41
7239,7240,69,36,27,4,1.75,1,136,2020/10/14 15:41
7240,7241,0,0,0,0,0.0,0,0,
7241,7242,6,0,0,0,1.0,1,6,2020/10/14 15:41
7242,7243,32,38,42,5,2.1709,3,117,2020/10/14 15:41
7243,7244,16,1,0,0,1.0588,1,17,2020/10/14 15:41
7244,7245,11,3,1,1,1.5,1,16,2020/10/14 15:41
7245,7246,16,1,1,0,1.1667,1,18,2020/10/14 15:41
7246,7247,5,3,0,0,1.375,1,8,2020/10/14 15:41
7247,7248,0,0,0,0,0.0,0,0,
7248,7249,10,4,0,0,1.2857,1,14,2020/10/14 15:41
7249,7250,0,0,0,0,0.0,0,0,
7250,7251,19,22,36,7,2.369,3,84,2020/10/14 15:41
7251,7252,17,33,38,5,2.3333,3,93,2020/10/14 15:41
7252,7253,4,0,0,0,1.0,1,4,2020/10/14 15:41
7253,7254,5,1,0,0,1.1667,1,6,2020/10/14 15:41
7254,7255,10,0,0,0,1.0,1,10,2020/10/14 15:41
7255,7256,35,33,38,18,2.3145,3,124,2020/10/14 15:41
7256,7257,0,0,0,0,0.0,0,0,
7257,7258,8,15,11,0,2.0882,2,34,2020/10/14 15:41
7258,7259,13,16,31,2,2.3548,3,62,2020/10/14 15:41
7259,7260,7,1,0,0,1.125,1,8,2020/10/14 15:41
7260,7261,10,0,0,0,1.0,1,10,2020/10/14 15:41
7261,7262,11,25,30,12,2.5513,3,78,2020/10/14 15:41
7262,7263,6,2,0,0,1.25,1,8,2020/10/14 15:41
7263,7264,33,19,12,7,1.9014,1,71,2020/10/14 15:41
7264,7265,2,2,0,0,1.5,1,4,2020/10/14 15:41
7265,7266,14,0,0,0,1.0,1,14,2020/10/14 15:41
7266,7267,37,37,70,20,2.4451,3,164,2020/10/14 15:41
7267,7268,25,19,30,1,2.0933,3,75,2020/10/14 15:41
7268,7269,26,0,0,0,1.0,1,26,2020/10/14 15:41
7269,7270,14,5,11,2,2.0312,1,32,2020/10/14 15:41
7270,7271,15,4,1,0,1.3,1,20,2020/10/14 15:41
7271,7272,10,1,0,0,1.0909,1,11,2020/10/14 15:41
7272,7273,18,4,1,0,1.2609,1,23,2020/10/14 15:41
7273,7274,3,1,0,0,1.25,1,4,2020/10/14 15:41
7274,7275,14,29,30,14,2.5057,3,87,2020/10/14 15:41
7275,7276,12,7,2,1,1.6364,1,22,2020/10/14 15:41
7276,7277,2,0,0,0,1.0,1,2,2020/10/14 15:41
7277,7278,2,0,0,0,1.0,1,2,2020/10/14 15:41
7278,7279,13,2,1,0,1.25,1,16,2020/10/14 15:41
7279,7280,17,1,0,0,1.0556,1,18,2020/10/14 15:41
7280,7281,19,2,1,0,1.1818,1,22,2020/10/14 15:41
7281,7282,28,6,0,3,1.4054,1,37,2020/10/14 15:41
7282,7283,28,6,0,3,1.4054,1,37,2020/10/14 15:41
7283,7284,19,2,3,2,1.5385,1,26,2020/10/14 15:41
7284,7285,19,11,9,3,1.9048,1,42,2020/10/14 15:41
7285,7286,6,0,0,0,1.0,1,6,2020/10/14 15:41
7286,7287,14,9,3,0,1.5769,1,26,2020/10/14 15:41
7287,7288,10,13,37,7,2.6119,3,67,2020/10/14 15:41
7288,7289,8,5,1,0,1.5,1,14,2020/10/14 15:41
7289,7290,22,6,5,1,1.5588,1,34,2020/10/14 15:41
7290,7291,18,6,1,1,1.4231,1,26,2020/10/14 15:41
7291,7292,19,23,41,7,2.4,3,90,2020/10/14 15:41
7292,7293,7,0,0,0,1.0,1,7,2020/10/14 15:41
7293,7294,5,0,1,0,1.3333,1,6,2020/10/14 15:41
7294,7295,17,8,1,0,1.3846,1,26,2020/10/14 15:41
7295,7296,19,8,10,1,1.8158,1,38,2020/10/14 15:41
7296,7297,10,0,0,0,1.0,1,10,2020/10/14 15:41
7297,7298,19,11,9,3,1.9048,1,42,2020/10/14 15:41
7298,7299,15,31,42,17,2.581,3,105,2020/10/14 15:41
7299,7300,0,0,0,0,0.0,0,0,
7300,7301,0,2,0,0,2.0,2,2,2020/10/14 15:41
7301,7302,0,0,0,0,0.0,0,0,
7302,7303,0,0,0,0,0.0,0,0,
7303,7304,52,7,12,1,1.4722,1,72,2020/10/14 15:41
7304,7305,2,2,2,0,2.0,1,6,2020/10/14 15:41
7305,7306,63,16,14,4,1.5773,1,97,2020/10/14 15:41
7306,7307,12,4,2,0,1.4444,1,18,2020/10/14 15:41
7307,7308,8,22,24,6,2.4667,3,60,2020/10/14 15:41
7308,7309,36,19,19,2,1.8289,1,76,2020/10/14 15:41
7309,7310,19,25,43,9,2.4375,3,96,2020/10/14 15:41
7310,7311,4,0,0,0,1.0,1,4,2020/10/14 15:41
7311,7312,73,31,44,20,2.0655,1,168,2020/10/14 15:41
7312,7313,59,49,60,24,2.2552,3,192,2020/10/14 15:41
7313,7314,9,1,0,0,1.1,1,10,2020/10/14 15:41
7314,7315,6,0,0,0,1.0,1,6,2020/10/14 15:41
7315,7316,0,0,0,0,0.0,0,0,
7316,7317,14,4,2,0,1.4,1,20,2020/10/14 15:41
7317,7318,6,0,0,0,1.0,1,6,2020/10/14 15:41
7318,7319,6,0,0,0,1.0,1,6,2020/10/14 15:41
7319,7320,7,1,0,0,1.125,1,8,2020/10/14 15:41
7320,7321,10,0,0,0,1.0,1,10,2020/10/14 15:41
7321,7322,4,2,0,0,1.3333,1,6,2020/10/14 15:41
7322,7323,45,38,42,19,2.2431,1,144,2020/10/14 15:41
7323,7324,31,22,28,9,2.1667,1,90,2020/10/14 15:41
7324,7325,0,0,0,0,0.0,0,0,
7325,7326,14,1,0,0,1.0667,1,15,2020/10/14 15:41
7326,7327,0,0,0,0,0.0,0,0,
7327,7328,30,20,42,4,2.2083,3,96,2020/10/14 15:41
7328,7329,14,10,4,1,1.7241,1,29,2020/10/14 15:41
7329,7330,32,5,5,0,1.3571,1,42,2020/10/14 15:41
7330,7331,22,4,0,0,1.1538,1,26,2020/10/14 15:41
7331,7332,19,10,1,1,1.4839,1,31,2020/10/14 15:41
7332,7333,16,11,20,5,2.2692,3,52,2020/10/14 15:41
7333,7334,11,3,0,0,1.2143,1,14,2020/10/14 15:41
7334,7335,7,0,1,0,1.25,1,8,2020/10/14 15:41
7335,7336,20,1,1,1,1.2609,1,23,2020/10/14 15:41
7336,7337,7,16,8,3,2.2059,2,34,2020/10/14 15:41
7337,7338,16,8,8,0,1.75,1,32,2020/10/14 15:41
7338,7339,6,2,0,0,1.25,1,8,2020/10/14 15:41
7339,7340,6,2,0,0,1.25,1,8,2020/10/14 15:41
7340,7341,6,2,0,0,1.25,1,8,2020/10/14 15:41
7341,7342,23,0,3,0,1.2308,1,26,2020/10/14 15:41
7342,7343,34,41,39,4,2.1102,2,118,2020/10/14 15:41
7343,7344,18,0,2,0,1.2,1,20,2020/10/14 15:41
7344,7345,0,0,0,0,0.0,0,0,
7345,7346,2,0,0,0,1.0,1,2,2020/10/14 15:41
7346,7347,0,0,0,0,0.0,0,0,
7347,7348,15,7,1,1,1.5,1,24,2020/10/14 15:41
7348,7349,11,4,1,0,1.375,1,16,2020/10/14 15:41
7349,7350,16,24,39,8,2.4483,3,87,2020/10/14 15:41
7350,7351,0,0,0,0,0.0,0,0,
7351,7352,5,1,0,0,1.1667,1,6,2020/10/14 15:41
7352,7353,2,2,0,0,1.5,1,4,2020/10/14 15:41
7353,7354,17,6,1,1,1.44,1,25,2020/10/14 15:41
7354,7355,48,49,67,28,2.3906,3,192,2020/10/14 15:41
7355,7356,48,31,40,8,2.063,1,127,2020/10/14 15:41
7356,7357,4,3,1,0,1.625,1,8,2020/10/14 15:41
7357,7358,4,0,0,0,1.0,1,4,2020/10/14 15:41
7358,7359,12,7,8,0,1.8519,1,27,2020/10/14 15:41
7359,7360,17,1,0,0,1.0556,1,18,2020/10/14 15:41
7360,7361,17,1,0,0,1.0556,1,18,2020/10/14 15:41
7361,7362,17,30,35,10,2.413,3,92,2020/10/14 15:41
7362,7363,14,5,2,0,1.4286,1,21,2020/10/14 15:41
7363,7364,6,1,1,0,1.375,1,8,2020/10/14 15:41
7364,7365,35,26,27,10,2.1224,1,98,2020/10/14 15:41
7365,7366,33,61,68,19,2.4033,3,181,2020/10/14 15:41
7366,7367,12,6,2,0,1.5,1,20,2020/10/14 15:41
7367,7368,11,7,2,0,1.55,1,20,2020/10/14 15:41
7368,7369,32,10,2,4,1.5417,1,48,2020/10/14 15:41
7369,7370,20,27,31,6,2.2738,3,84,2020/10/14 15:41
7370,7371,4,0,0,0,1.0,1,4,2020/10/14 15:41
7371,7372,11,1,2,0,1.3571,1,14,2020/10/14 15:41
7372,7373,39,35,38,18,2.2692,1,130,2020/10/14 15:41
7373,7374,2,2,0,0,1.5,1,4,2020/10/14 15:41
7374,7375,15,0,1,0,1.125,1,16,2020/10/14 15:41
7375,7376,18,33,43,9,2.4175,3,103,2020/10/14 15:41
7376,7377,40,42,56,22,2.375,3,160,2020/10/14 15:41
7377,7378,14,2,0,0,1.125,1,16,2020/10/14 15:41
7378,7379,19,23,29,11,2.3902,3,82,2020/10/14 15:41
7379,7380,19,1,0,0,1.05,1,20,2020/10/14 15:41
7380,7381,5,5,10,0,2.25,3,20,2020/10/14 15:41
7381,7382,20,19,20,8,2.2388,1,67,2020/10/14 15:41
7382,7383,6,0,0,0,1.0,1,6,2020/10/14 15:41
7383,7384,5,5,6,0,2.0625,3,16,2020/10/14 15:41
7384,7385,45,36,33,10,2.0645,1,124,2020/10/14 15:41
7385,7386,8,6,0,0,1.4286,1,14,2020/10/14 15:41
7386,7387,23,15,9,1,1.75,1,48,2020/10/14 15:41
7387,7388,33,16,22,8,2.0633,1,79,2020/10/14 15:41
7388,7389,26,9,6,3,1.6818,1,44,2020/10/14 15:41
7389,7390,0,0,0,0,0.0,0,0,
7390,7391,8,4,0,0,1.3333,1,12,2020/10/14 15:41
7391,7392,28,16,21,4,2.0145,1,69,2020/10/14 15:41
7392,7393,0,1,1,0,2.5,2,2,2020/10/14 15:41
7393,7394,3,1,0,0,1.25,1,4,2020/10/14 15:41
7394,7395,2,0,0,0,1.0,1,2,2020/10/14 15:41
7395,7396,0,0,0,0,0.0,0,0,
7396,7397,4,0,0,0,1.0,1,4,2020/10/14 15:41
7397,7398,7,27,43,8,2.6118,3,85,2020/10/14 15:41
7398,7399,25,35,47,14,2.4132,3,121,2020/10/14 15:41
7399,7400,11,27,43,8,2.5393,3,89,2020/10/14 15:41
7400,7401,7,2,0,0,1.2222,1,9,2020/10/14 15:41
7401,7402,19,18,12,2,1.9412,1,51,2020/10/14 15:41
7402,7403,18,15,22,9,2.3438,3,64,2020/10/14 15:41
7403,7404,2,0,0,0,1.0,1,2,2020/10/14 15:41
7404,7405,33,17,9,7,1.8485,1,66,2020/10/14 15:41
7405,7406,8,0,0,0,1.0,1,8,2020/10/14 15:41
7406,7407,27,11,8,1,1.6383,1,47,2020/10/14 15:41
7407,7408,20,31,8,1,1.8333,2,60,2020/10/14 15:41
7408,7409,14,0,2,0,1.25,1,16,2020/10/14 15:41
7409,7410,20,4,1,0,1.24,1,25,2020/10/14 15:41
7410,7411,12,0,0,0,1.0,1,12,2020/10/14 15:41
7411,7412,20,23,53,4,2.41,3,100,2020/10/14 15:41
7412,7413,24,26,41,12,2.3981,3,103,2020/10/14 15:41
7413,7414,14,3,4,2,1.7391,1,23,2020/10/14 15:41
7414,7415,18,1,0,0,1.0526,1,19,2020/10/14 15:41
7415,7416,18,1,3,0,1.3182,1,22,2020/10/14 15:41
7416,7417,8,0,0,0,1.0,1,8,2020/10/14 15:41
7417,7418,4,0,0,0,1.0,1,4,2020/10/14 15:41
7418,7419,14,3,4,2,1.7391,1,23,2020/10/14 15:41
7419,7420,17,1,0,0,1.0556,1,18,2020/10/14 15:41
7420,7421,28,42,52,15,2.3942,3,137,2020/10/14 15:41
7421,7422,17,17,43,12,2.5618,3,89,2020/10/14 15:41
7422,7423,15,2,1,0,1.2222,1,18,2020/10/14 15:41
7423,7424,53,23,25,6,1.8505,1,107,2020/10/14 15:41
7424,7425,10,0,0,0,1.0,1,10,2020/10/14 15:41
7425,7426,27,4,9,0,1.55,1,40,2020/10/14 15:41
