tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
19001,6,0,0,0,1.0,1,6,2020/10/15 14:09
19002,17,14,5,0,1.6667,1,36,2020/10/15 14:09
19003,2,6,1,1,2.1,2,10,2020/10/15 14:09
19004,0,0,0,0,0.0,0,0,
19005,21,5,1,1,1.3571,1,28,2020/10/15 14:09
19006,0,0,0,0,0.0,0,0,
19007,17,0,1,0,1.1111,1,18,2020/10/15 14:09
19008,12,0,0,0,1.0,1,12,2020/10/15 14:09
19009,2,0,0,0,1.0,1,2,2020/10/15 14:09
19010,15,2,5,0,1.5455,1,22,2020/10/15 14:09
19011,14,13,6,1,1.8235,1,34,2020/10/15 14:09
19012,7,1,0,0,1.125,1,8,2020/10/15 14:09
19013,4,0,0,0,1.0,1,4,2020/10/15 14:09
19014,15,12,15,2,2.0909,1,44,2020/10/15 14:09
19015,5,16,10,1,2.2188,2,32,2020/10/15 14:09
19016,10,0,0,0,1.0,1,10,2020/10/15 14:09
19017,24,12,2,0,1.4211,1,38,2020/10/15 14:09
19018,0,0,0,0,0.0,0,0,
19019,0,0,0,0,0.0,0,0,
19020,13,11,8,0,1.8438,1,32,2020/10/15 14:09
19021,0,0,0,0,0.0,0,0,
19022,0,0,0,0,0.0,0,0,
19023,4,0,0,0,1.0,1,4,2020/10/15 14:09
19024,4,0,0,0,1.0,1,4,2020/10/15 14:09
19025,4,0,0,0,1.0,1,4,2020/10/15 14:09
19026,0,0,0,0,0.0,0,0,
19027,0,2,0,0,2.0,2,2,2020/10/15 14:09
19028,5,1,0,0,1.1667,1,6,2020/10/15 14:09
19029,28,18,15,1,1.8226,1,62,2020/10/15 14:09
19030,0,0,0,0,0.0,0,0,
19031,22,11,5,0,1.5526,1,38,2020/10/15 14:09
19032,32,27,49,15,2.3821,3,123,2020/10/15 14:09
19033,3,0,0,0,1.0,1,3,2020/10/15 14:09
19034,6,0,0,0,1.0,1,6,2020/10/15 14:09
19035,0,0,0,0,0.0,0,0,
19036,3,12,5,2,2.2727,2,22,2020/10/15 14:09
19037,0,0,0,0,0.0,0,0,
19038,0,0,0,0,0.0,0,0,
19039,26,4,4,1,1.4286,1,35,2020/10/15 14:09
19040,12,6,1,0,1.4211,1,19,2020/10/15 14:09
19041,6,6,1,0,1.6154,1,13,2020/10/15 14:09
19042,12,6,1,0,1.4211,1,19,2020/10/15 14:09
19043,14,7,1,0,1.4091,1,22,2020/10/15 14:09
19044,7,0,1,0,1.25,1,8,2020/10/15 14:09
19045,4,0,0,0,1.0,1,4,2020/10/15 14:09
19046,7,1,0,0,1.125,1,8,2020/10/15 14:09
19047,0,0,0,0,0.0,0,0,
19048,16,6,2,0,1.4167,1,24,2020/10/15 14:09
19049,0,0,0,0,0.0,0,0,
19050,30,25,42,13,2.3455,3,110,2020/10/15 14:09
19051,22,24,41,11,2.4184,3,98,2020/10/15 14:09
19052,11,12,24,1,2.3125,3,48,2020/10/15 14:09
19053,0,0,0,0,0.0,0,0,
19054,0,0,0,0,0.0,0,0,
19055,16,2,0,0,1.1111,1,18,2020/10/15 14:09
19056,10,2,0,0,1.1667,1,12,2020/10/15 14:09
19057,18,12,12,2,1.9545,1,44,2020/10/15 14:09
19058,0,0,0,0,0.0,0,0,
19059,4,0,0,0,1.0,1,4,2020/10/15 14:09
19060,0,0,0,0,0.0,0,0,
19061,6,0,0,0,1.0,1,6,2020/10/15 14:09
19062,0,0,0,0,0.0,0,0,
19063,0,0,0,0,0.0,0,0,
19064,0,0,0,0,0.0,0,0,
19065,4,0,0,0,1.0,1,4,2020/10/15 14:09
19066,15,15,13,1,2.0,1,44,2020/10/15 14:09
19067,7,0,1,0,1.25,1,8,2020/10/15 14:09
19068,0,0,0,0,0.0,0,0,
19069,0,0,0,0,0.0,0,0,
19070,2,8,3,1,2.2143,2,14,2020/10/15 14:09
19071,0,0,0,0,0.0,0,0,
19072,8,0,0,0,1.0,1,8,2020/10/15 14:09
19073,21,15,16,2,1.9815,1,54,2020/10/15 14:09
19074,2,0,0,0,1.0,1,2,2020/10/15 14:09
19075,0,0,0,0,0.0,0,0,
19076,4,0,0,0,1.0,1,4,2020/10/15 14:09
19077,23,5,0,2,1.3667,1,30,2020/10/15 14:09
19078,21,5,0,2,1.3929,1,28,2020/10/15 14:09
19079,5,2,1,0,1.5,1,8,2020/10/15 14:09
19080,10,0,0,0,1.0,1,10,2020/10/15 14:09
19081,31,0,0,0,1.0,1,31,2020/10/15 14:09
19082,0,0,0,0,0.0,0,0,
19083,8,0,0,0,1.0,1,8,2020/10/15 14:09
19084,15,9,9,3,2.0,1,36,2020/10/15 14:09
19085,19,2,0,1,1.2273,1,22,2020/10/15 14:09
19086,26,1,0,0,1.037,1,27,2020/10/15 14:09
19087,0,0,0,0,0.0,0,0,
19088,0,0,0,0,0.0,0,0,
19089,22,15,8,0,1.6889,1,45,2020/10/15 14:09
19090,8,4,0,0,1.3333,1,12,2020/10/15 14:09
19091,0,0,0,0,0.0,0,0,
19092,6,0,0,0,1.0,1,6,2020/10/15 14:09
19093,17,5,8,3,1.9091,1,33,2020/10/15 14:09
19094,0,0,0,0,0.0,0,0,
19095,4,0,0,0,1.0,1,4,2020/10/15 14:09
19096,0,0,0,0,0.0,0,0,
19097,0,0,0,0,0.0,0,0,
