,tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
1919,1920,17,22,72,30,2.8156,3,141,2020/10/14 14:28
1920,1921,15,35,75,16,2.6525,3,141,2020/10/14 14:28
1921,1922,17,32,49,9,2.4673,3,107,2020/10/14 14:28
1922,1923,15,47,100,32,2.768,3,194,2020/10/14 14:28
1923,1924,14,42,97,29,2.7747,3,182,2020/10/14 14:28
1924,1925,7,39,97,33,2.8864,3,176,2020/10/14 14:28
1925,1926,28,53,56,23,2.4625,3,160,2020/10/14 14:28
1926,1927,13,23,38,9,2.5181,3,83,2020/10/14 14:28
1927,1928,39,34,42,12,2.2126,3,127,2020/10/14 14:28
1928,1929,22,49,94,31,2.6837,3,196,2020/10/14 14:28
1929,1930,6,28,92,34,2.9625,3,160,2020/10/14 14:28
1930,1931,2,20,65,23,2.9909,3,110,2020/10/14 14:28
1931,1932,2,20,65,23,2.9909,3,110,2020/10/14 14:28
1932,1933,1,17,46,20,3.0119,3,84,2020/10/14 14:28
1933,1934,2,27,28,2,2.5085,3,59,2020/10/14 14:28
1934,1935,2,31,73,25,2.9237,3,131,2020/10/14 14:28
1935,1936,2,32,60,21,2.8696,3,115,2020/10/14 14:28
1936,1937,3,33,54,15,2.7714,3,105,2020/10/14 14:28
1937,1938,1,25,41,10,2.7792,3,77,2020/10/14 14:28
1938,1939,3,38,87,28,2.8974,3,156,2020/10/14 14:28
1939,1940,14,12,14,1,2.0488,1,41,2020/10/14 14:28
1940,1941,26,20,34,13,2.3656,3,93,2020/10/14 14:28
1941,1942,4,20,54,22,2.94,3,100,2020/10/14 14:28
1942,1943,6,42,80,20,2.7703,3,148,2020/10/14 14:28
1943,1944,32,38,48,9,2.2677,3,127,2020/10/14 14:28
1944,1945,31,17,38,17,2.3981,3,103,2020/10/14 14:28
1945,1946,6,45,84,20,2.7613,3,155,2020/10/14 14:28
1946,1947,4,13,18,3,2.5263,3,38,2020/10/14 14:28
1947,1948,6,48,92,25,2.7953,3,171,2020/10/14 14:28
1948,1949,9,15,15,3,2.2857,2,42,2020/10/14 14:28
1949,1950,0,0,0,0,0.0,0,0,
1950,1951,23,18,36,7,2.3214,3,84,2020/10/14 14:28
1951,1952,13,27,78,30,2.8446,3,148,2020/10/14 14:28
1952,1953,6,28,77,28,2.9137,3,139,2020/10/14 14:28
1953,1954,6,0,1,1,1.625,1,8,2020/10/14 14:28
1954,1955,7,0,1,1,1.5556,1,9,2020/10/14 14:28
1955,1956,6,30,84,30,2.92,3,150,2020/10/14 14:28
1956,1957,22,45,80,17,2.561,3,164,2020/10/14 14:28
1957,1958,19,41,84,19,2.6319,3,163,2020/10/14 14:28
1958,1959,10,22,38,14,2.6667,3,84,2020/10/14 14:28
1959,1960,18,17,32,23,2.6667,3,90,2020/10/14 14:28
1960,1961,7,28,48,12,2.6842,3,95,2020/10/14 14:28
1961,1962,4,23,46,19,2.8696,3,92,2020/10/14 14:28
1962,1963,19,26,53,11,2.5138,3,109,2020/10/14 14:28
1963,1964,18,56,90,24,2.6383,3,188,2020/10/14 14:28
1964,1965,9,34,45,5,2.4946,3,93,2020/10/14 14:28
1965,1966,3,21,56,28,3.0093,3,108,2020/10/14 14:28
1966,1967,5,35,55,12,2.6916,3,107,2020/10/14 14:28
1967,1968,17,31,37,4,2.3146,3,89,2020/10/14 14:28
1968,1969,17,31,43,4,2.3579,3,95,2020/10/14 14:28
1969,1970,17,31,37,4,2.3146,3,89,2020/10/14 14:28
1970,1971,4,33,52,12,2.7129,3,101,2020/10/14 14:28
1971,1972,24,42,57,20,2.5105,3,143,2020/10/14 14:28
1972,1973,15,9,18,6,2.3125,3,48,2020/10/14 14:28
1973,1974,37,29,46,20,2.3712,3,132,2020/10/14 14:28
1974,1975,14,50,103,28,2.7436,3,195,2020/10/14 14:28
1975,1976,59,36,61,13,2.1657,3,169,2020/10/14 14:28
1976,1977,16,11,9,1,1.8649,1,37,2020/10/14 14:28
1977,1978,51,27,55,7,2.1286,3,140,2020/10/14 14:28
1978,1979,48,29,58,8,2.1818,3,143,2020/10/14 14:28
1979,1980,6,19,34,12,2.7324,3,71,2020/10/14 14:28
