tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
6001,3,1,0,0,1.25,1,4,2020/10/20 09:31
6002,0,0,0,0,0.0,0,0,
6003,10,2,2,0,1.4286,1,14,2020/10/20 09:31
6004,3,1,0,0,1.25,1,4,2020/10/20 09:31
6005,0,0,0,0,0.0,0,0,
6006,0,0,0,0,0.0,0,0,
6007,6,0,0,0,1.0,1,6,2020/10/20 09:31
6008,6,0,0,0,1.0,1,6,2020/10/20 09:31
6009,5,0,0,0,1.0,1,5,2020/10/20 09:31
6010,29,7,0,1,1.2703,1,37,2020/10/20 09:31
6011,21,43,71,14,2.5235,3,149,2020/10/20 09:31
6012,20,31,25,4,2.1625,2,80,2020/10/20 09:31
6013,4,0,0,0,1.0,1,4,2020/10/20 09:31
6014,1,1,0,0,1.5,1,2,2020/10/20 09:31
6015,14,11,1,0,1.5,1,26,2020/10/20 09:31
6016,18,45,65,15,2.5385,3,143,2020/10/20 09:31
6017,19,11,5,1,1.6667,1,36,2020/10/20 09:31
6018,26,29,29,6,2.1667,2,90,2020/10/20 09:31
6019,19,26,28,7,2.2875,3,80,2020/10/20 09:31
6020,22,27,21,8,2.1923,2,78,2020/10/20 09:31
6021,4,0,0,0,1.0,1,4,2020/10/20 09:31
6022,27,14,3,1,1.5111,1,45,2020/10/20 09:31
6023,6,0,0,0,1.0,1,6,2020/10/20 09:31
6024,60,35,49,4,1.9797,1,148,2020/10/20 09:31
6025,0,0,0,0,0.0,0,0,
6026,10,8,1,0,1.5263,1,19,2020/10/20 09:31
6027,22,27,29,6,2.2262,3,84,2020/10/20 09:31
6028,12,0,0,0,1.0,1,12,2020/10/20 09:31
6029,23,11,10,0,1.7045,1,44,2020/10/20 09:31
6030,6,0,0,0,1.0,1,6,2020/10/20 09:31
6031,19,12,16,3,2.06,1,50,2020/10/20 09:31
6032,32,43,35,4,2.0965,2,114,2020/10/20 09:31
6033,2,0,0,0,1.0,1,2,2020/10/20 09:31
6034,0,0,0,0,0.0,0,0,
6035,8,4,0,0,1.3333,1,12,2020/10/20 09:31
6036,4,1,0,0,1.2,1,5,2020/10/20 09:31
6037,29,26,30,12,2.2577,3,97,2020/10/20 09:31
6038,13,1,1,0,1.2,1,15,2020/10/20 09:31
6039,0,0,0,0,0.0,0,0,
6040,0,0,0,0,0.0,0,0,
6041,0,0,0,0,0.0,0,0,
6042,3,1,0,0,1.25,1,4,2020/10/20 09:31
6043,20,1,2,0,1.2174,1,23,2020/10/20 09:31
6044,17,4,2,1,1.4583,1,24,2020/10/20 09:31
6045,0,0,0,0,0.0,0,0,
6046,45,13,8,4,1.5857,1,70,2020/10/20 09:31
6047,10,0,0,0,1.0,1,10,2020/10/20 09:31
6048,14,0,0,0,1.0,1,14,2020/10/20 09:31
6049,29,11,3,4,1.617,1,47,2020/10/20 09:31
6050,3,1,0,0,1.25,1,4,2020/10/20 09:31
6051,10,38,45,7,2.49,3,100,2020/10/20 09:31
6052,16,0,0,0,1.0,1,16,2020/10/20 09:31
6053,8,0,0,0,1.0,1,8,2020/10/20 09:31
6054,10,0,0,0,1.0,1,10,2020/10/20 09:31
6055,4,0,0,0,1.0,1,4,2020/10/20 09:31
6056,2,0,0,0,1.0,1,2,2020/10/20 09:31
6057,1,5,1,1,2.25,2,8,2020/10/20 09:31
6058,39,31,33,11,2.1404,1,114,2020/10/20 09:31
6059,39,32,31,10,2.1071,1,112,2020/10/20 09:31
6060,33,22,24,7,2.0581,1,86,2020/10/20 09:31
6061,10,0,0,0,1.0,1,10,2020/10/20 09:31
6062,0,0,0,0,0.0,0,0,
6063,0,0,0,0,0.0,0,0,
6064,0,0,0,0,0.0,0,0,
6065,48,41,31,7,1.9764,1,127,2020/10/20 09:31
6066,15,20,39,4,2.4103,3,78,2020/10/20 09:31
6067,32,18,10,4,1.7812,1,64,2020/10/20 09:31
6068,4,0,0,0,1.0,1,4,2020/10/20 09:31
6069,10,0,0,0,1.0,1,10,2020/10/20 09:31
6070,10,0,0,0,1.0,1,10,2020/10/20 09:31
6071,6,0,0,0,1.0,1,6,2020/10/20 09:31
6072,130,110,87,34,2.0693,1,361,2020/10/20 09:31
6073,12,7,3,0,1.5909,1,22,2020/10/20 09:31
6074,0,0,0,0,0.0,0,0,
6075,22,27,29,6,2.2262,3,84,2020/10/20 09:31
6076,27,35,53,15,2.4308,3,130,2020/10/20 09:31
6077,11,2,1,0,1.2857,1,14,2020/10/20 09:31
6078,25,7,5,0,1.4595,1,37,2020/10/20 09:31
