tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
20001,0,0,0,0,0.0,0,0,
20002,0,0,0,0,0.0,0,0,
20003,0,0,0,0,0.0,0,0,
20004,0,0,0,0,0.0,0,0,
20005,2,0,0,0,1.0,1,2,2020/10/21 09:26
20006,2,0,0,0,1.0,1,2,2020/10/21 09:26
20007,2,0,0,0,1.0,1,2,2020/10/21 09:26
20008,0,0,0,0,0.0,0,0,
20009,8,0,0,0,1.0,1,8,2020/10/21 09:26
20010,14,7,5,3,1.8966,1,29,2020/10/21 09:26
20011,22,13,8,3,1.8261,1,46,2020/10/21 09:26
20012,2,1,0,0,1.3333,1,3,2020/10/21 09:26
20013,0,0,0,0,0.0,0,0,
20014,18,17,18,9,2.2903,1,62,2020/10/21 09:26
20015,6,0,0,0,1.0,1,6,2020/10/21 09:26
20016,5,0,0,0,1.0,1,5,2020/10/21 09:26
20017,8,0,0,0,1.0,1,8,2020/10/21 09:26
20018,22,3,0,1,1.2308,1,26,2020/10/21 09:26
20019,0,0,0,0,0.0,0,0,
20020,4,0,0,0,1.0,1,4,2020/10/21 09:26
20021,2,0,0,0,1.0,1,2,2020/10/21 09:26
20022,6,0,0,0,1.0,1,6,2020/10/21 09:26
20023,2,0,0,0,1.0,1,2,2020/10/21 09:26
20024,14,0,1,1,1.3125,1,16,2020/10/21 09:26
20025,9,0,0,0,1.0,1,9,2020/10/21 09:26
20026,0,0,0,0,0.0,0,0,
20027,6,0,0,0,1.0,1,6,2020/10/21 09:26
20028,6,0,0,0,1.0,1,6,2020/10/21 09:26
20029,32,38,40,16,2.3175,3,126,2020/10/21 09:26
20030,0,0,0,0,0.0,0,0,
20031,20,6,12,3,1.9512,1,41,2020/10/21 09:26
20032,7,4,2,1,1.7857,1,14,2020/10/21 09:26
20033,7,3,3,3,2.125,1,16,2020/10/21 09:26
20034,8,4,3,1,1.8125,1,16,2020/10/21 09:26
20035,2,1,0,0,1.3333,1,3,2020/10/21 09:26
20036,13,25,5,5,2.0417,2,48,2020/10/21 09:26
20037,0,0,0,0,0.0,0,0,
20038,8,2,2,0,1.5,1,12,2020/10/21 09:26
20039,0,0,0,0,0.0,0,0,
20040,18,17,18,9,2.2903,1,62,2020/10/21 09:26
20041,0,0,0,0,0.0,0,0,
20042,8,0,0,0,1.0,1,8,2020/10/21 09:26
20043,9,1,0,0,1.1,1,10,2020/10/21 09:26
20044,7,1,0,0,1.125,1,8,2020/10/21 09:26
20045,7,1,0,0,1.125,1,8,2020/10/21 09:26
20046,5,1,0,0,1.1667,1,6,2020/10/21 09:26
20047,0,0,0,0,0.0,0,0,
20048,0,0,0,0,0.0,0,0,
20049,2,0,0,0,1.0,1,2,2020/10/21 09:26
20050,4,2,2,2,2.2,1,10,2020/10/21 09:26
20051,4,0,0,0,1.0,1,4,2020/10/21 09:26
20052,13,6,3,0,1.5455,1,22,2020/10/21 09:26
20053,7,0,0,0,1.0,1,7,2020/10/21 09:26
20054,18,19,9,4,1.98,2,50,2020/10/21 09:26
20055,12,0,0,0,1.0,1,12,2020/10/21 09:26
20056,0,0,0,0,0.0,0,0,
20057,4,0,0,0,1.0,1,4,2020/10/21 09:26
20058,17,3,0,0,1.15,1,20,2020/10/21 09:26
20059,7,0,0,0,1.0,1,7,2020/10/21 09:26
20060,0,0,0,0,0.0,0,0,
20061,6,2,3,3,2.2143,1,14,2020/10/21 09:26
20062,6,0,0,0,1.0,1,6,2020/10/21 09:26
20063,2,0,0,0,1.0,1,2,2020/10/21 09:26
20064,29,18,31,10,2.25,3,88,2020/10/21 09:26
20065,22,6,7,3,1.7632,1,38,2020/10/21 09:26
20066,2,0,0,0,1.0,1,2,2020/10/21 09:26
20067,16,7,0,0,1.3043,1,23,2020/10/21 09:26
20068,14,4,1,1,1.45,1,20,2020/10/21 09:26
20069,15,17,18,8,2.3276,3,58,2020/10/21 09:26
20070,16,4,0,0,1.2,1,20,2020/10/21 09:26
20071,0,0,0,0,0.0,0,0,
20072,8,6,5,3,2.1364,1,22,2020/10/21 09:26
20073,23,14,8,3,1.8125,1,48,2020/10/21 09:26
20074,2,0,0,0,1.0,1,2,2020/10/21 09:26
20075,0,0,0,0,0.0,0,0,
20076,0,0,0,0,0.0,0,0,
20077,0,1,0,0,2.0,2,1,2020/10/21 09:26
20078,23,11,6,2,1.6905,1,42,2020/10/21 09:26
20079,18,17,18,9,2.2903,1,62,2020/10/21 09:26
20080,21,12,4,1,1.6053,1,38,2020/10/21 09:26
20081,6,0,0,0,1.0,1,6,2020/10/21 09:26
20082,3,0,0,0,1.0,1,3,2020/10/21 09:26
20083,10,0,0,0,1.0,1,10,2020/10/21 09:26
20084,0,0,0,0,0.0,0,0,
20085,4,0,0,0,1.0,1,4,2020/10/21 09:26
20086,0,0,0,0,0.0,0,0,
20087,8,3,0,1,1.5,1,12,2020/10/21 09:26
20088,13,15,10,4,2.119,2,42,2020/10/21 09:26
20089,15,14,7,4,2.0,1,40,2020/10/21 09:26
20090,122,31,29,13,1.6564,1,195,2020/10/21 09:26
20091,2,0,0,0,1.0,1,2,2020/10/21 09:26
20092,0,0,0,0,0.0,0,0,
20093,14,4,0,0,1.2222,1,18,2020/10/21 09:26
20094,10,4,0,0,1.2857,1,14,2020/10/21 09:26
20095,6,0,0,0,1.0,1,6,2020/10/21 09:26
20096,8,0,0,0,1.0,1,8,2020/10/21 09:26
20097,2,0,0,0,1.0,1,2,2020/10/21 09:26
20098,2,0,0,0,1.0,1,2,2020/10/21 09:26
20099,4,0,0,0,1.0,1,4,2020/10/21 09:26
20100,0,0,0,0,0.0,0,0,
20101,0,0,0,0,0.0,0,0,
20102,22,0,1,1,1.2083,1,24,2020/10/21 09:26
20103,2,0,0,0,1.0,1,2,2020/10/21 09:26
20104,4,0,0,0,1.0,1,4,2020/10/21 09:26
20105,15,3,1,1,1.4,1,20,2020/10/21 09:26
20106,15,3,1,1,1.4,1,20,2020/10/21 09:26
20107,14,0,1,0,1.1333,1,15,2020/10/21 09:26
20108,24,0,0,0,1.0,1,24,2020/10/21 09:26
20109,6,0,0,0,1.0,1,6,2020/10/21 09:26
20110,20,0,0,0,1.0,1,20,2020/10/21 09:26
20111,24,21,32,11,2.3409,3,88,2020/10/21 09:26
20112,2,0,0,0,1.0,1,2,2020/10/21 09:26
20113,13,3,0,0,1.1875,1,16,2020/10/21 09:26
20114,0,0,0,0,0.0,0,0,
20115,4,0,0,0,1.0,1,4,2020/10/21 09:26
20116,2,0,0,0,1.0,1,2,2020/10/21 09:26
20117,0,0,0,0,0.0,0,0,
20118,28,30,34,12,2.2885,3,104,2020/10/21 09:26
20119,5,9,2,2,2.0556,2,18,2020/10/21 09:26
20120,0,0,0,0,0.0,0,0,
20121,5,2,0,0,1.2857,1,7,2020/10/21 09:26
20122,2,0,0,0,1.0,1,2,2020/10/21 09:26
20123,2,0,0,0,1.0,1,2,2020/10/21 09:26
20124,4,0,0,0,1.0,1,4,2020/10/21 09:26
20125,2,0,0,0,1.0,1,2,2020/10/21 09:26
20126,17,1,0,0,1.0556,1,18,2020/10/21 09:26
20127,2,0,0,0,1.0,1,2,2020/10/21 09:26
20128,4,2,0,0,1.3333,1,6,2020/10/21 09:26
20129,2,0,0,0,1.0,1,2,2020/10/21 09:26
20130,6,0,0,0,1.0,1,6,2020/10/21 09:26
20131,0,0,0,0,0.0,0,0,
20132,7,7,0,0,1.5,1,14,2020/10/21 09:26
20133,2,0,0,0,1.0,1,2,2020/10/21 09:26
20134,23,7,0,0,1.2333,1,30,2020/10/21 09:26
20135,18,9,1,0,1.3929,1,28,2020/10/21 09:26
20136,18,6,0,0,1.25,1,24,2020/10/21 09:26
20137,2,0,0,0,1.0,1,2,2020/10/21 09:26
20138,3,2,3,0,2.0,1,8,2020/10/21 09:26
20139,2,0,0,0,1.0,1,2,2020/10/21 09:26
20140,0,0,0,0,0.0,0,0,
20141,0,0,0,0,0.0,0,0,
20142,0,0,0,0,0.0,0,0,
20143,4,0,0,0,1.0,1,4,2020/10/21 09:26
20144,16,1,1,0,1.1667,1,18,2020/10/21 09:26
20145,0,0,0,0,0.0,0,0,
20146,12,2,0,0,1.1429,1,14,2020/10/21 09:26
20147,6,0,0,0,1.0,1,6,2020/10/21 09:26
20148,20,12,6,4,1.8571,1,42,2020/10/21 09:26
20149,9,1,0,0,1.1,1,10,2020/10/21 09:26
20150,16,8,6,0,1.6667,1,30,2020/10/21 09:26
20151,2,12,2,0,2.0,2,16,2020/10/21 09:26
20152,10,0,0,0,1.0,1,10,2020/10/21 09:26
20153,19,16,10,4,1.9796,1,49,2020/10/21 09:26
20154,13,1,0,0,1.0714,1,14,2020/10/21 09:26
20155,8,0,0,0,1.0,1,8,2020/10/21 09:26
20156,8,0,0,0,1.0,1,8,2020/10/21 09:26
20157,0,0,0,0,0.0,0,0,
20158,7,1,0,0,1.125,1,8,2020/10/21 09:26
20159,6,0,0,0,1.0,1,6,2020/10/21 09:26
20160,20,9,1,0,1.3667,1,30,2020/10/21 09:26
20161,0,0,0,0,0.0,0,0,
20162,4,0,0,0,1.0,1,4,2020/10/21 09:26
20163,0,0,0,0,0.0,0,0,
20164,2,0,0,0,1.0,1,2,2020/10/21 09:26
20165,3,7,0,0,1.7,2,10,2020/10/21 09:26
20166,0,0,0,0,0.0,0,0,
20167,4,0,0,0,1.0,1,4,2020/10/21 09:26
20168,8,0,0,0,1.0,1,8,2020/10/21 09:26
20169,17,11,5,1,1.7059,1,34,2020/10/21 09:26
20170,0,0,0,0,0.0,0,0,
20171,4,1,0,0,1.2,1,5,2020/10/21 09:26
20172,8,1,4,1,1.8571,1,14,2020/10/21 09:26
20173,6,0,0,0,1.0,1,6,2020/10/21 09:26
20174,4,0,0,0,1.0,1,4,2020/10/21 09:26
20175,2,0,0,0,1.0,1,2,2020/10/21 09:26
20176,0,0,0,0,0.0,0,0,
20177,0,0,0,0,0.0,0,0,
20178,5,8,4,3,2.25,2,20,2020/10/21 09:26
20179,4,0,0,0,1.0,1,4,2020/10/21 09:26
20180,0,0,0,0,0.0,0,0,
20181,0,0,0,0,0.0,0,0,
20182,5,3,0,0,1.375,1,8,2020/10/21 09:26
20183,24,17,9,2,1.7885,1,52,2020/10/21 09:26
20184,6,1,1,0,1.375,1,8,2020/10/21 09:26
20185,0,0,0,0,0.0,0,0,
20186,4,0,0,0,1.0,1,4,2020/10/21 09:26
20187,8,0,0,0,1.0,1,8,2020/10/21 09:26
20188,0,0,0,0,0.0,0,0,
20189,0,1,0,0,2.0,2,1,2020/10/21 09:26
20190,0,1,0,0,2.0,2,1,2020/10/21 09:26
20191,9,12,5,4,2.1333,2,30,2020/10/21 09:26
20192,2,12,2,0,2.0,2,16,2020/10/21 09:26
20193,6,0,0,0,1.0,1,6,2020/10/21 09:26
20194,11,10,4,4,2.0345,1,29,2020/10/21 09:26
20195,0,0,0,0,0.0,0,0,
20196,1,1,0,0,1.5,1,2,2020/10/21 09:26
20197,2,0,0,0,1.0,1,2,2020/10/21 09:26
20198,2,0,0,0,1.0,1,2,2020/10/21 09:26
20199,0,0,0,0,0.0,0,0,
20200,0,0,0,0,0.0,0,0,
20201,13,9,8,1,1.9032,1,31,2020/10/21 09:26
20202,0,0,0,0,0.0,0,0,
20203,0,0,0,0,0.0,0,0,
20204,17,15,10,5,2.0638,1,47,2020/10/21 09:26
20205,0,0,0,0,0.0,0,0,
20206,2,0,0,0,1.0,1,2,2020/10/21 09:26
20207,4,0,0,0,1.0,1,4,2020/10/21 09:26
20208,2,0,0,0,1.0,1,2,2020/10/21 09:26
20209,14,0,0,0,1.0,1,14,2020/10/21 09:26
20210,18,0,0,0,1.0,1,18,2020/10/21 09:26
20211,4,0,0,0,1.0,1,4,2020/10/21 09:26
20212,16,9,8,1,1.8235,1,34,2020/10/21 09:26
20213,44,0,0,0,1.0,1,44,2020/10/21 09:26
20214,3,1,1,0,1.6,1,5,2020/10/21 09:26
20215,0,0,0,0,0.0,0,0,
20216,2,0,0,0,1.0,1,2,2020/10/21 09:26
20217,0,0,0,0,0.0,0,0,
20218,5,9,2,2,2.0556,2,18,2020/10/21 09:26
20219,34,2,0,1,1.1351,1,37,2020/10/21 09:26
20220,11,12,5,4,2.0625,2,32,2020/10/21 09:26
20221,0,0,0,0,0.0,0,0,
20222,0,0,0,0,0.0,0,0,
20223,0,0,0,0,0.0,0,0,
20224,6,0,0,0,1.0,1,6,2020/10/21 09:26
20225,0,0,0,0,0.0,0,0,
20226,10,0,0,0,1.0,1,10,2020/10/21 09:26
20227,17,3,0,0,1.15,1,20,2020/10/21 09:26
20228,17,3,0,0,1.15,1,20,2020/10/21 09:26
20229,17,8,6,1,1.7188,1,32,2020/10/21 09:26
20230,4,0,0,0,1.0,1,4,2020/10/21 09:26
20231,9,1,0,0,1.1,1,10,2020/10/21 09:26
20232,4,0,0,0,1.0,1,4,2020/10/21 09:26
20233,0,0,0,0,0.0,0,0,
20234,9,1,0,0,1.1,1,10,2020/10/21 09:26
20235,2,6,0,0,1.75,2,8,2020/10/21 09:26
20236,0,0,0,0,0.0,0,0,
20237,0,0,0,0,0.0,0,0,
20238,0,0,0,0,0.0,0,0,
20239,9,1,0,0,1.1,1,10,2020/10/21 09:26
20240,0,0,0,0,0.0,0,0,
20241,4,0,0,0,1.0,1,4,2020/10/21 09:26
20242,4,0,0,0,1.0,1,4,2020/10/21 09:26
20243,6,0,0,0,1.0,1,6,2020/10/21 09:26
20244,6,0,0,0,1.0,1,6,2020/10/21 09:26
20245,6,0,0,0,1.0,1,6,2020/10/21 09:26
20246,2,0,0,0,1.0,1,2,2020/10/21 09:26
20247,0,0,0,0,0.0,0,0,
20248,11,1,0,0,1.0833,1,12,2020/10/21 09:26
20249,0,0,0,0,0.0,0,0,
20250,0,0,0,0,0.0,0,0,
20251,23,15,17,7,2.129,1,62,2020/10/21 09:26
20252,12,3,0,0,1.2,1,15,2020/10/21 09:26
20253,9,7,2,0,1.6111,1,18,2020/10/21 09:26
20254,13,6,3,0,1.5455,1,22,2020/10/21 09:26
20255,4,0,0,0,1.0,1,4,2020/10/21 09:26
20256,6,0,0,0,1.0,1,6,2020/10/21 09:26
20257,4,0,0,0,1.0,1,4,2020/10/21 09:26
20258,4,0,0,0,1.0,1,4,2020/10/21 09:26
20259,8,0,0,0,1.0,1,8,2020/10/21 09:26
20260,4,0,0,0,1.0,1,4,2020/10/21 09:26
20261,2,0,0,0,1.0,1,2,2020/10/21 09:26
20262,0,0,0,0,0.0,0,0,
20263,0,0,0,0,0.0,0,0,
20264,0,0,0,0,0.0,0,0,
20265,17,3,0,0,1.15,1,20,2020/10/21 09:26
