tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
217,23,18,23,7,2.1972,1,71,2020-10-21 10:00:00
218,24,57,86,25,2.5833,3,192,2020-10-21 10:00:00
219,16,51,61,14,2.5141,3,142,2020-10-21 10:00:00
220,5,0,1,2,2.0,1,8,2020-10-21 10:00:00
221,5,24,19,8,2.5357,2,56,2020-10-21 10:00:00
222,13,39,46,11,2.5046,3,109,2020-10-21 10:00:00
223,24,41,80,24,2.6154,3,169,2020-10-21 10:00:00
224,27,43,60,17,2.4558,3,147,2020-10-21 10:00:00
225,9,56,89,21,2.6971,3,175,2020-10-21 10:00:00
226,36,8,30,13,2.2299,1,87,2020-10-21 10:00:00
227,12,23,11,2,2.0625,2,48,2020-10-21 10:00:00
228,57,36,56,14,2.1656,1,163,2020-10-21 10:00:00
229,57,36,56,14,2.1656,1,163,2020-10-21 10:00:00
230,5,44,65,26,2.8,3,140,2020-10-21 10:00:00
231,20,51,64,11,2.4521,3,146,2020-10-21 10:00:00
232,7,25,45,23,2.84,3,100,2020-10-21 10:00:00
233,11,9,21,3,2.3636,3,44,2020-10-21 10:00:00
234,2,27,24,12,2.7077,2,65,2020-10-21 10:00:00
235,34,34,69,16,2.4379,3,153,2020-10-21 10:00:00
236,21,29,53,14,2.5128,3,117,2020-10-21 10:00:00
237,13,38,54,12,2.5556,3,117,2020-10-21 10:00:00
238,29,10,12,4,1.8364,1,55,2020-10-21 10:00:00
239,29,10,12,4,1.8364,1,55,2020-10-21 10:00:00
240,28,37,54,14,2.406,3,133,2020-10-21 10:00:00
241,34,31,21,5,1.9669999999999999,1,91,2020-10-21 10:00:00
242,62,30,46,15,2.0915,1,153,2020-10-21 10:00:00
243,69,43,73,24,2.2488,3,209,2020-10-21 10:00:00
244,31,29,59,14,2.4211,3,133,2020-10-21 10:00:00
245,27,34,40,12,2.3274,3,113,2020-10-21 10:00:00
246,21,25,29,10,2.3294,3,85,2020-10-21 10:00:00
247,7,40,53,25,2.7680000000000002,3,125,2020-10-21 10:00:00
248,16,16,41,8,2.5062,3,81,2020-10-21 10:00:00
249,2,23,39,14,2.8333,3,78,2020-10-21 10:00:00
250,15,18,17,9,2.339,2,59,2020-10-21 10:00:00
251,2,8,6,2,2.4444,2,18,2020-10-21 10:00:00
252,16,36,67,14,2.594,3,133,2020-10-21 10:00:00
253,19,38,89,20,2.6627,3,166,2020-10-21 10:00:00
254,31,44,72,30,2.5706,3,177,2020-10-21 10:00:00
255,16,28,57,16,2.6239,3,117,2020-10-21 10:00:00
256,12,58,100,21,2.6806,3,191,2020-10-21 10:00:00
257,17,19,49,11,2.5625,3,96,2020-10-21 10:00:00
258,17,42,61,13,2.5263,3,133,2020-10-21 10:00:00
259,66,33,63,20,2.2033,1,182,2020-10-21 10:00:00
260,0,0,0,0,0.0,0,0,2020-10-21 10:00:00
261,24,54,92,26,2.6122,3,196,2020-10-21 10:00:00
262,11,25,15,3,2.1852,2,54,2020-10-21 10:00:00
263,20,53,77,18,2.5536,3,168,2020-10-21 10:00:00
264,31,38,70,21,2.5063,3,160,2020-10-21 10:00:00
265,17,19,49,11,2.5625,3,96,2020-10-21 10:00:00
266,2,10,15,5,2.7188,3,32,2020-10-21 10:00:00
267,35,15,39,10,2.2424,3,99,2020-10-21 10:00:00
268,17,28,50,17,2.5982,3,112,2020-10-21 10:00:00
269,17,29,53,17,2.6034,3,116,2020-10-21 10:00:00
270,14,55,76,18,2.6012,3,163,2020-10-21 10:00:00
271,26,60,83,19,2.5053,3,188,2020-10-21 10:00:00
272,26,30,41,11,2.3426,3,108,2020-10-21 10:00:00
273,35,34,38,10,2.1966,3,117,2020-10-21 10:00:00
274,7,37,64,30,2.8478,3,138,2020-10-21 10:00:00
275,6,21,33,5,2.5692,3,65,2020-10-21 10:00:00
276,19,53,69,17,2.5316,3,158,2020-10-21 10:00:00
277,19,22,10,0,1.8235,2,51,2020-10-21 10:00:00
278,32,30,38,12,2.2679,3,112,2020-10-21 10:00:00
279,4,13,40,10,2.8358,3,67,2020-10-21 10:00:00
280,16,9,13,3,2.0732,1,41,2020-10-21 10:00:00
281,7,36,67,25,2.8148,3,135,2020-10-21 10:00:00
282,8,18,40,6,2.6111,3,72,2020-10-21 10:00:00
283,32,31,36,9,2.2037,3,108,2020-10-21 10:00:00
284,23,25,52,9,2.4312,3,109,2020-10-21 10:00:00
285,11,4,3,0,1.5556,1,18,2020-10-21 10:00:00
286,8,57,100,22,2.7273,3,187,2020-10-21 10:00:00
287,11,48,52,20,2.6183,3,131,2020-10-21 10:00:00
288,22,49,62,10,2.4196,3,143,2020-10-21 10:00:00
289,13,37,35,10,2.4421,2,95,2020-10-21 10:00:00
290,7,23,38,22,2.8333,3,90,2020-10-21 10:00:00
291,24,35,40,8,2.2991,3,107,2020-10-21 10:00:00
292,20,14,43,9,2.4767,3,86,2020-10-21 10:00:00
293,25,42,79,24,2.6,3,170,2020-10-21 10:00:00
294,13,57,93,27,2.7053,3,190,2020-10-21 10:00:00
295,14,29,37,9,2.4607,3,89,2020-10-21 10:00:00
296,27,33,21,7,2.0909,2,88,2020-10-21 10:00:00
297,3,21,41,4,2.6667,3,69,2020-10-21 10:00:00
298,10,33,40,13,2.5833,3,96,2020-10-21 10:00:00
299,23,26,42,22,2.5575,3,113,2020-10-21 10:00:00
300,6,22,44,6,2.641,3,78,2020-10-21 10:00:00
301,34,34,72,16,2.4487,3,156,2020-10-21 10:00:00
302,20,19,31,16,2.5,3,86,2020-10-21 10:00:00
303,35,30,49,16,2.3538,3,130,2020-10-21 10:00:00
304,30,37,82,27,2.6023,3,176,2020-10-21 10:00:00
305,11,36,67,29,2.7972,3,143,2020-10-21 10:00:00
306,15,41,84,14,2.6299,3,154,2020-10-21 10:00:00
307,37,24,37,5,2.0971,1,103,2020-10-21 10:00:00
