tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
7001,19,19,9,3,1.92,1,50,2020/10/20 09:31
7002,35,34,16,6,1.9231,1,91,2020/10/20 09:31
7003,19,19,9,3,1.92,1,50,2020/10/20 09:31
7004,19,3,0,0,1.1364,1,22,2020/10/20 09:31
7005,30,47,38,13,2.2656,2,128,2020/10/20 09:31
7006,0,0,0,0,0.0,0,0,
7007,33,27,18,6,1.9643,1,84,2020/10/20 09:31
7008,10,0,0,0,1.0,1,10,2020/10/20 09:31
7009,32,3,5,1,1.3902,1,41,2020/10/20 09:31
7010,13,0,3,0,1.375,1,16,2020/10/20 09:31
7011,10,0,0,0,1.0,1,10,2020/10/20 09:31
7012,29,10,6,0,1.4889,1,45,2020/10/20 09:31
7013,22,8,3,0,1.4242,1,33,2020/10/20 09:31
7014,29,9,4,0,1.4048,1,42,2020/10/20 09:31
7015,3,1,0,0,1.25,1,4,2020/10/20 09:31
7016,24,31,25,9,2.2135,2,89,2020/10/20 09:31
7017,30,48,40,10,2.2344,2,128,2020/10/20 09:31
7018,26,43,53,18,2.45,3,140,2020/10/20 09:31
7019,5,5,0,0,1.5,1,10,2020/10/20 09:31
7020,4,0,0,0,1.0,1,4,2020/10/20 09:31
7021,49,39,47,17,2.2105,1,152,2020/10/20 09:31
7022,8,0,0,0,1.0,1,8,2020/10/20 09:31
7023,0,0,0,0,0.0,0,0,
7024,0,0,0,0,0.0,0,0,
7025,3,1,0,0,1.25,1,4,2020/10/20 09:31
7026,26,7,4,3,1.6,1,40,2020/10/20 09:31
7027,5,3,2,0,1.7,1,10,2020/10/20 09:31
7028,16,7,2,0,1.44,1,25,2020/10/20 09:31
7029,13,12,3,2,1.8,1,30,2020/10/20 09:31
7030,8,4,0,0,1.3333,1,12,2020/10/20 09:31
7031,0,0,0,0,0.0,0,0,
7032,27,2,2,1,1.2812,1,32,2020/10/20 09:31
7033,6,0,0,0,1.0,1,6,2020/10/20 09:31
7034,4,0,0,0,1.0,1,4,2020/10/20 09:31
7035,2,0,0,0,1.0,1,2,2020/10/20 09:31
7036,0,0,0,0,0.0,0,0,
7037,0,0,0,0,0.0,0,0,
7038,2,0,0,0,1.0,1,2,2020/10/20 09:31
7039,0,0,0,0,0.0,0,0,
7040,2,0,0,0,1.0,1,2,2020/10/20 09:31
7041,2,0,0,0,1.0,1,2,2020/10/20 09:31
7042,4,0,0,0,1.0,1,4,2020/10/20 09:31
7043,0,0,0,0,0.0,0,0,
7044,4,0,0,0,1.0,1,4,2020/10/20 09:31
7045,2,0,0,0,1.0,1,2,2020/10/20 09:31
7046,18,2,5,0,1.48,1,25,2020/10/20 09:31
7047,2,0,0,0,1.0,1,2,2020/10/20 09:31
7048,14,24,37,9,2.4881,3,84,2020/10/20 09:31
7049,18,0,0,0,1.0,1,18,2020/10/20 09:31
7050,4,2,0,0,1.3333,1,6,2020/10/20 09:31
7051,3,1,0,0,1.25,1,4,2020/10/20 09:31
7052,8,0,0,0,1.0,1,8,2020/10/20 09:31
7053,0,0,0,0,0.0,0,0,
7054,0,0,0,0,0.0,0,0,
7055,2,0,0,0,1.0,1,2,2020/10/20 09:31
7056,4,0,0,0,1.0,1,4,2020/10/20 09:31
7057,9,1,0,0,1.1,1,10,2020/10/20 09:31
7058,49,50,57,14,2.2118,3,170,2020/10/20 09:31
7059,0,0,0,0,0.0,0,0,
7060,20,9,6,0,1.6,1,35,2020/10/20 09:31
7061,20,16,12,2,1.92,1,50,2020/10/20 09:31
7062,19,33,19,4,2.1067,2,75,2020/10/20 09:31
7063,35,28,42,13,2.2797,3,118,2020/10/20 09:31
7064,0,0,0,0,0.0,0,0,
7065,17,33,16,4,2.1,2,70,2020/10/20 09:31
7066,0,0,0,0,0.0,0,0,
7067,32,18,17,4,1.9014,1,71,2020/10/20 09:31
7068,13,4,0,0,1.2353,1,17,2020/10/20 09:31
7069,17,4,3,0,1.4167,1,24,2020/10/20 09:31
7070,19,3,1,0,1.2174,1,23,2020/10/20 09:31
7071,0,0,0,0,0.0,0,0,
7072,33,8,3,0,1.3182,1,44,2020/10/20 09:31
7073,4,0,0,0,1.0,1,4,2020/10/20 09:31
7074,27,9,0,0,1.25,1,36,2020/10/20 09:31
7075,9,1,0,0,1.1,1,10,2020/10/20 09:31
7076,5,1,0,0,1.1667,1,6,2020/10/20 09:31
7077,15,1,0,0,1.0625,1,16,2020/10/20 09:31
7078,17,5,2,0,1.375,1,24,2020/10/20 09:31
7079,22,5,2,1,1.4,1,30,2020/10/20 09:31
7080,26,33,55,10,2.3952,3,124,2020/10/20 09:31
7081,4,0,0,0,1.0,1,4,2020/10/20 09:31
7082,26,17,7,0,1.62,1,50,2020/10/20 09:31
7083,9,0,1,0,1.2,1,10,2020/10/20 09:31
7084,2,0,0,0,1.0,1,2,2020/10/20 09:31
7085,2,0,0,0,1.0,1,2,2020/10/20 09:31
7086,19,0,0,0,1.0,1,19,2020/10/20 09:31
7087,4,0,0,0,1.0,1,4,2020/10/20 09:31
7088,4,0,0,0,1.0,1,4,2020/10/20 09:31
7089,8,0,0,0,1.0,1,8,2020/10/20 09:31
7090,26,41,51,25,2.5245,3,143,2020/10/20 09:31
7091,14,4,0,0,1.2222,1,18,2020/10/20 09:31
7092,8,0,0,0,1.0,1,8,2020/10/20 09:31
7093,43,45,96,22,2.4709,3,206,2020/10/20 09:31
7094,9,2,3,2,1.875,1,16,2020/10/20 09:31
7095,15,2,1,0,1.2222,1,18,2020/10/20 09:31
7096,7,3,0,0,1.3,1,10,2020/10/20 09:31
7097,30,27,23,1,1.9383,1,81,2020/10/20 09:31
7098,10,0,0,0,1.0,1,10,2020/10/20 09:31
7099,2,0,0,0,1.0,1,2,2020/10/20 09:31
7100,4,0,0,0,1.0,1,4,2020/10/20 09:31
7101,0,0,0,0,0.0,0,0,
7102,59,5,8,5,1.4675,1,77,2020/10/20 09:31
7103,17,1,0,0,1.0556,1,18,2020/10/20 09:31
7104,22,2,3,0,1.2963,1,27,2020/10/20 09:31
7105,3,1,0,0,1.25,1,4,2020/10/20 09:31
7106,2,0,0,0,1.0,1,2,2020/10/20 09:31
7107,37,2,4,0,1.2326,1,43,2020/10/20 09:31
7108,10,0,2,0,1.3333,1,12,2020/10/20 09:31
7109,4,0,0,0,1.0,1,4,2020/10/20 09:31
7110,16,3,2,1,1.4545,1,22,2020/10/20 09:31
7111,8,3,1,0,1.4167,1,12,2020/10/20 09:31
7112,64,18,16,2,1.56,1,100,2020/10/20 09:31
7113,31,4,8,1,1.5227,1,44,2020/10/20 09:31
7114,3,1,0,0,1.25,1,4,2020/10/20 09:31
7115,20,3,1,3,1.5185,1,27,2020/10/20 09:31
7116,20,3,1,3,1.5185,1,27,2020/10/20 09:31
7117,28,23,45,7,2.301,3,103,2020/10/20 09:31
7118,27,25,21,9,2.1463,1,82,2020/10/20 09:31
7119,9,1,0,0,1.1,1,10,2020/10/20 09:31
7120,25,7,0,1,1.303,1,33,2020/10/20 09:31
7121,24,29,28,5,2.1628,2,86,2020/10/20 09:31
7122,62,30,32,12,1.9559,1,136,2020/10/20 09:31
7123,27,10,3,0,1.4,1,40,2020/10/20 09:31
7124,36,33,20,1,1.8444,1,90,2020/10/20 09:31
7125,32,9,19,3,1.8889,1,63,2020/10/20 09:31
7126,0,0,0,0,0.0,0,0,
7127,1,1,0,0,1.5,1,2,2020/10/20 09:31
7128,3,1,0,0,1.25,1,4,2020/10/20 09:31
7129,0,0,0,0,0.0,0,0,
7130,6,0,0,0,1.0,1,6,2020/10/20 09:31
