tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
17001,4,0,0,0,1.0,1,4,2020/10/21 09:26
17002,6,0,0,0,1.0,1,6,2020/10/21 09:26
17003,12,1,3,0,1.4375,1,16,2020/10/21 09:26
17004,30,18,3,1,1.5192,1,52,2020/10/21 09:26
17005,4,0,0,0,1.0,1,4,2020/10/21 09:26
17006,148,116,95,25,1.9922,1,384,2020/10/21 09:26
17007,20,5,0,0,1.2,1,25,2020/10/21 09:26
17008,13,10,10,3,2.0833,1,36,2020/10/21 09:26
17009,13,10,10,3,2.0833,1,36,2020/10/21 09:26
17010,108,149,138,59,2.326,2,454,2020/10/21 09:26
17011,66,106,93,41,2.3562,2,306,2020/10/21 09:26
17012,87,140,119,51,2.3375,2,397,2020/10/21 09:26
17013,45,68,71,33,2.424,3,217,2020/10/21 09:26
17014,74,127,114,48,2.3747,2,363,2020/10/21 09:26
17015,52,83,80,36,2.3984,2,251,2020/10/21 09:26
17016,11,0,0,0,1.0,1,11,2020/10/21 09:26
17017,0,0,0,0,0.0,0,0,
17018,0,0,0,0,0.0,0,0,
17019,2,0,0,0,1.0,1,2,2020/10/21 09:26
17020,0,0,0,0,0.0,0,0,
17021,40,52,55,26,2.3873,3,173,2020/10/21 09:26
17022,21,0,0,0,1.0,1,21,2020/10/21 09:26
17023,2,0,0,0,1.0,1,2,2020/10/21 09:26
17024,7,1,0,0,1.125,1,8,2020/10/21 09:26
17025,7,1,0,0,1.125,1,8,2020/10/21 09:26
17026,7,1,0,0,1.125,1,8,2020/10/21 09:26
17027,38,4,11,3,1.625,1,56,2020/10/21 09:26
17028,0,0,0,0,0.0,0,0,
17029,11,2,1,0,1.2857,1,14,2020/10/21 09:26
17030,8,0,0,0,1.0,1,8,2020/10/21 09:26
17031,4,0,0,0,1.0,1,4,2020/10/21 09:26
17032,3,1,0,0,1.25,1,4,2020/10/21 09:26
17033,16,0,0,0,1.0,1,16,2020/10/21 09:26
17034,4,0,0,0,1.0,1,4,2020/10/21 09:26
17035,0,0,0,0,0.0,0,0,
17036,0,0,0,0,0.0,0,0,
17037,16,4,2,0,1.3636,1,22,2020/10/21 09:26
17038,10,2,0,0,1.1667,1,12,2020/10/21 09:26
17039,10,0,0,0,1.0,1,10,2020/10/21 09:26
17040,8,0,0,0,1.0,1,8,2020/10/21 09:26
17041,9,9,4,0,1.7727,1,22,2020/10/21 09:26
17042,58,49,52,14,2.1272,1,173,2020/10/21 09:26
17043,2,0,0,0,1.0,1,2,2020/10/21 09:26
17044,0,0,0,0,0.0,0,0,
17045,5,0,0,0,1.0,1,5,2020/10/21 09:26
17046,4,0,0,0,1.0,1,4,2020/10/21 09:26
17047,44,11,13,3,1.6479,1,71,2020/10/21 09:26
