tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
8001,1,1,0,0,1.5,1,2,2020/10/20 09:31
8002,4,2,0,0,1.3333,1,6,2020/10/20 09:31
8003,10,0,0,0,1.0,1,10,2020/10/20 09:31
8004,0,0,0,0,0.0,0,0,
8005,8,0,0,0,1.0,1,8,2020/10/20 09:31
8006,22,4,0,0,1.1538,1,26,2020/10/20 09:31
8007,0,0,0,0,0.0,0,0,
8008,15,1,0,0,1.0625,1,16,2020/10/20 09:31
8009,8,0,0,0,1.0,1,8,2020/10/20 09:31
8010,13,1,0,0,1.0714,1,14,2020/10/20 09:31
8011,15,1,0,0,1.0625,1,16,2020/10/20 09:31
8012,16,0,0,0,1.0,1,16,2020/10/20 09:31
8013,13,1,0,0,1.0714,1,14,2020/10/20 09:31
8014,15,1,0,0,1.0625,1,16,2020/10/20 09:31
8015,6,0,0,0,1.0,1,6,2020/10/20 09:31
8016,14,0,0,0,1.0,1,14,2020/10/20 09:31
8017,55,30,8,5,1.6224,1,98,2020/10/20 09:31
8018,15,1,0,0,1.0625,1,16,2020/10/20 09:31
8019,0,0,0,0,0.0,0,0,
8020,10,5,1,2,1.7222,1,18,2020/10/20 09:31
8021,0,0,0,0,0.0,0,0,
8022,0,0,0,0,0.0,0,0,
8023,54,44,37,17,2.1118,1,152,2020/10/20 09:31
8024,46,17,17,0,1.6375,1,80,2020/10/20 09:31
8025,10,0,0,0,1.0,1,10,2020/10/20 09:31
8026,2,0,0,0,1.0,1,2,2020/10/20 09:31
8027,6,1,0,1,1.5,1,8,2020/10/20 09:31
8028,9,1,0,0,1.1,1,10,2020/10/20 09:31
8029,8,0,0,0,1.0,1,8,2020/10/20 09:31
8030,18,0,0,0,1.0,1,18,2020/10/20 09:31
8031,0,0,0,0,0.0,0,0,
8032,4,0,0,0,1.0,1,4,2020/10/20 09:31
8033,4,0,0,0,1.0,1,4,2020/10/20 09:31
8034,0,0,0,0,0.0,0,0,
8035,2,0,0,0,1.0,1,2,2020/10/20 09:31
8036,2,0,0,0,1.0,1,2,2020/10/20 09:31
8037,4,0,0,0,1.0,1,4,2020/10/20 09:31
8038,0,0,0,0,0.0,0,0,
8039,0,0,0,0,0.0,0,0,
8040,0,0,0,0,0.0,0,0,
8041,0,0,0,0,0.0,0,0,
8042,0,0,0,0,0.0,0,0,
8043,0,0,0,0,0.0,0,0,
8044,0,0,0,0,0.0,0,0,
8045,10,0,0,0,1.0,1,10,2020/10/20 09:31
8046,4,0,0,0,1.0,1,4,2020/10/20 09:31
8047,8,0,0,0,1.0,1,8,2020/10/20 09:31
8048,0,0,0,0,0.0,0,0,
8049,15,5,0,0,1.25,1,20,2020/10/20 09:31
8050,16,5,1,0,1.3182,1,22,2020/10/20 09:31
8051,17,4,1,0,1.2727,1,22,2020/10/20 09:31
8052,42,7,2,1,1.2692,1,52,2020/10/20 09:31
8053,10,0,0,0,1.0,1,10,2020/10/20 09:31
8054,17,4,1,0,1.2727,1,22,2020/10/20 09:31
8055,13,3,0,0,1.1875,1,16,2020/10/20 09:31
8056,15,5,0,0,1.25,1,20,2020/10/20 09:31
8057,21,4,1,0,1.2308,1,26,2020/10/20 09:31
8058,15,2,1,0,1.2222,1,18,2020/10/20 09:31
8059,7,1,0,0,1.125,1,8,2020/10/20 09:31
8060,2,0,0,0,1.0,1,2,2020/10/20 09:31
8061,0,0,0,0,0.0,0,0,
8062,0,1,1,2,3.25,4,4,2020/10/20 09:31
8063,9,0,0,0,1.0,1,9,2020/10/20 09:31
