tour_id,congestion_1,congestion_2,congestion_3,congestion_4,congestion_avg,congestion_max,road_total,measured_at
15001,0,0,0,0,0.0,0,0,
15002,0,0,0,0,0.0,0,0,
15003,0,0,0,0,0.0,0,0,
15004,9,0,0,0,1.0,1,9,2020/10/21 09:26
15005,18,20,23,1,2.1129,3,62,2020/10/21 09:26
15006,0,0,0,0,0.0,0,0,
15007,21,19,23,1,2.0625,3,64,2020/10/21 09:26
15008,18,20,21,1,2.0833,3,60,2020/10/21 09:26
15009,12,3,1,0,1.3125,1,16,2020/10/21 09:26
15010,12,3,1,0,1.3125,1,16,2020/10/21 09:26
15011,0,0,0,0,0.0,0,0,
15012,4,0,0,0,1.0,1,4,2020/10/21 09:26
15013,2,0,0,0,1.0,1,2,2020/10/21 09:26
15014,17,1,0,0,1.0556,1,18,2020/10/21 09:26
15015,20,21,17,1,1.9831,2,59,2020/10/21 09:26
15016,22,22,24,9,2.2597,3,77,2020/10/21 09:26
15017,0,0,0,0,0.0,0,0,
15018,16,15,7,2,1.875,1,40,2020/10/21 09:26
15019,4,0,0,0,1.0,1,4,2020/10/21 09:26
15020,20,22,27,9,2.3205,3,78,2020/10/21 09:26
15021,0,0,0,0,0.0,0,0,
15022,0,0,0,0,0.0,0,0,
15023,11,3,0,0,1.2143,1,14,2020/10/21 09:26
15024,27,15,10,6,1.9138,1,58,2020/10/21 09:26
15025,3,1,0,0,1.25,1,4,2020/10/21 09:26
15026,8,2,0,0,1.2,1,10,2020/10/21 09:26
15027,7,0,1,0,1.25,1,8,2020/10/21 09:26
15028,10,0,0,0,1.0,1,10,2020/10/21 09:26
15029,16,20,23,1,2.15,3,60,2020/10/21 09:26
15030,12,12,12,4,2.2,1,40,2020/10/21 09:26
15031,6,0,0,0,1.0,1,6,2020/10/21 09:26
15032,6,0,0,0,1.0,1,6,2020/10/21 09:26
15033,9,1,0,0,1.1,1,10,2020/10/21 09:26
15034,12,12,12,4,2.2,1,40,2020/10/21 09:26
15035,9,0,1,0,1.2,1,10,2020/10/21 09:26
15036,12,1,1,0,1.2143,1,14,2020/10/21 09:26
15037,16,1,3,0,1.35,1,20,2020/10/21 09:26
15038,0,0,0,0,0.0,0,0,
15039,26,1,0,0,1.037,1,27,2020/10/21 09:26
15040,12,1,0,0,1.0769,1,13,2020/10/21 09:26
15041,0,0,0,0,0.0,0,0,
15042,2,0,0,0,1.0,1,2,2020/10/21 09:26
15043,2,0,0,0,1.0,1,2,2020/10/21 09:26
15044,16,12,13,5,2.1522,1,46,2020/10/21 09:26
15045,0,0,0,0,0.0,0,0,
15046,5,0,0,0,1.0,1,5,2020/10/21 09:26
15047,0,0,0,0,0.0,0,0,
15048,10,0,0,0,1.0,1,10,2020/10/21 09:26
15049,0,0,0,0,0.0,0,0,
15050,6,0,0,0,1.0,1,6,2020/10/21 09:26
15051,9,5,0,0,1.3571,1,14,2020/10/21 09:26
15052,7,3,0,0,1.3,1,10,2020/10/21 09:26
15053,5,1,0,0,1.1667,1,6,2020/10/21 09:26
15054,9,5,0,0,1.3571,1,14,2020/10/21 09:26
15055,9,5,0,0,1.3571,1,14,2020/10/21 09:26
15056,0,0,0,0,0.0,0,0,
15057,16,12,13,5,2.1522,1,46,2020/10/21 09:26
15058,2,0,0,0,1.0,1,2,2020/10/21 09:26
