tour_id,r_word,s_word
10139,정,1
10139,해,-2
10139,친구,1
10140,친절,2
10140,감사,2
10140,강추,2
10140,짐,-1
10140,불만,-2
10140,걱정,-2
10140,만족,2
10140,기대,1
10143,행복,2
10143,스트레스,-2
10143,실망,-2
10143,병,-2
10143,기대,1
10143,잘못,-2
10143,ㅠ,-1
10143,최고,2
10147,최고,2
10147,재미,2
10147,벌,-2
10151,여유,1
10151,부담,-2
10151,싸움,-1
10151,해,-2
10151,최고,2
10152,최고,2
10152,강추,2
10153,개선,2
10153,ㅜ,-1
10153,최악,-2
10153,걱정,-2
10153,친절,2
10153,맛,2
10153,부족,-1
10153,기대,1
10153,실망,-2
10153,강추,2
10153,여유,1
10153,좋아하,2
10153,최고,2
10154,짜증,-2
10154,부족,-1
10154,지경,-1
10154,안전,2
10154,최고,2
10157,강추,2
10157,빛,1
10158,강추,2
10158,빛,1
10161,아쉬움,-1
10162,최고,2
10163,평온,2
10165,정상,1
10171,강추,2
10173,최고,2
10178,최고,2
10179,부담,-2
10179,해,-2
10179,오,-1
10179,만족,2
10179,즐거움,2
10179,추운,-1
10179,함정,-1
10179,휴식,1
10179,벌,-2
10179,파괴,-2
10181,최고,2
10181,강추,2
10182,친절,2
10182,눈물,-1
10183,감사,2
10184,최고,2
10186,친절,2
10186,최고,2
10186,만족,2
10186,친구,1
10187,최고,2
10190,최고,2
10190,도리,1
10191,장점,2
10191,감탄,2
10191,휴식,1
10191,평온,2
10194,최고,2
10194,추운,-1
10194,기대,1
10195,장점,2
10195,기대,1
10195,최악,-2
10195,최고,2
10195,여유,1
10195,희망,1
10195,안전,2
10196,장점,2
10196,기대,1
10196,최악,-2
10196,최고,2
10196,여유,1
10196,희망,1
10196,안전,2
10197,친절,2
10197,최고,2
10197,장점,2
10197,부족,-1
10197,안심,1
10197,소음,-1
10197,만족,2
10197,낭만,1
10198,최고,2
10198,무서움,-2
10198,편안,2
10198,해,-2
10198,할인,1
10198,ㅠ,-1
10198,악의,-2
10198,만족,2
10198,캐리,1
10198,행복,2
10200,편안,2
10200,최고,2
10200,부담,-2
10200,덕,2
10201,강추,2
10201,최고,2
10201,맛,2
10201,걱정,-2
10202,친절,2
10202,감사,2
10202,최고,2
10202,안심,1
10203,최고,2
10203,정,1
10203,정상,1
10205,최고,2
10205,실망,-2
10205,고급,2
10205,오,-1
10207,해,-2
10207,최고,2
10207,맛,2
10207,친절,2
10211,해,-2
10211,행복,2
10214,친절,2
10214,만족,2
10214,최고,2
10215,부족,-1
10215,최고,2
10215,강추,2
10215,친절,2
10216,친구,1
10216,최고,2
10216,맛,2
10216,친절,2
10216,만족,2
10216,감사,2
10220,후회,-2
10220,강추,2
10220,실망,-2
10220,친절,2
10220,해,-2
10220,모양,0
10221,멋,2
10221,친절,2
10226,친절,2
10226,ㅠ,-1
10226,겁,-1
10226,기대,1
10226,최고,2
10226,맛,2
10226,ㅜ,-1
10226,강추,2
10227,공포,-2
10227,친절,2
10227,적극,1
10227,최고,2
10227,후회,-2
10228,최고,2
10232,최고,2
10232,친절,2
10233,겁,-1
10233,죽음,-1
10233,최고,2
10233,시비,-2
10235,최고,2
10235,짐,-1
10235,친절,2
10235,친구,1
10235,편안,2
10235,ㅠ,-1
10235,보람,1
10235,해,-2
10237,최악,-2
10237,저급,-1
10237,못,0
10237,걱정,-2
10237,최고,2
10237,친절,2
10237,곰팡이,-2
10237,화,-2
10237,정,1
10237,이벤트,1
10237,장점,2
10237,ㅠ,-1
10237,할인,1
10237,성,0
10237,겁,-1
10237,친구,1
10237,해,-2
10237,개선,2
10237,감동,2
10237,파괴,-2
10237,대가,1
10237,악마,-2
10241,모양,0
10241,최고,2
10243,불편,-2
10247,벗,1
10251,친절,2
10252,맛,2
10252,최고,2
10252,강추,2
10252,보람,1
10256,친절,2
10256,감사,2
10256,기대,1
10256,용기,1
10258,강추,2
10258,친절,2
10258,최고,2
10258,ㅠ,-1
10258,편안,2
10258,만족,2
10258,실망,-2
10258,운,1
10258,해,-2
10258,고급,2
10264,소음,-1
10264,친절,2
10264,만족,2
10264,곰팡이,-2
10264,해,-2
10264,최고,2
10264,멋,2
10264,안목,1
10264,못,0
10264,비추,-2
10265,모양,0
10265,불량,-2
10265,장점,2
10265,할인,1
10268,발전,1
10268,편안,2
10269,겁,-1
10269,부족,-1
10269,장점,2
10269,아쉬움,-1
10269,친절,2
10269,ㅠ,-1
10269,정,1
10269,정신병,-2
10269,유치,-1
10271,최고,2
10273,최고,2
10273,만족,2
10277,멋,2
10279,최고,2
10281,친절,2
10281,정,1
10281,불편,-2
10281,실망,-2
10281,최고,2
10281,환상,-2
10281,아쉬움,-1
10281,빛,1
10281,행복,2
10281,친구,1
10284,최고,2
10284,비만,-2
10284,친절,2
10284,좋,2
10284,강추,2
10284,만족,2
10284,짜증,-2
10284,맛,2
10284,친구,1
10284,천한,-1
10284,재미,2
10284,합리적,1
10284,할인,1
10284,해,-2
10284,활기,2
10286,최고,2
10287,발전,1
10287,감사,2
10288,최고,2
10288,재미,2
10289,최고,2
10291,최고,2
10291,먼지,-1
10293,친절,2
10293,최고,2
10293,천한,-1
10293,강추,2
10293,덕,2
10293,부담,-2
10294,최고,2
10294,비만,-2
10294,친절,2
10294,좋,2
10294,강추,2
10294,만족,2
10294,짜증,-2
10294,맛,2
10294,친구,1
10294,천한,-1
10294,재미,2
10294,합리적,1
10294,할인,1
10294,해,-2
10294,활기,2
10298,최고,2
10298,정상,1
10298,휴식,1
10299,친절,2
10299,친구,1
10299,만족,2
10299,실망,-2
10299,걱정,-2
10299,근심,-1
10299,감사,2
10299,감동,2
10299,불편,-2
10302,최고,2
10302,짜증,-2
10302,운,1
10302,화,-2
10307,먼지,-1
10307,성,0
10310,최고,2
10313,최고,2
10315,친절,2
10315,도움,1
10315,행복,2
10315,각별,1
10315,감사,2
10321,최고,2
10321,친절,2
10321,감사,2
10333,최고,2
10333,친절,2
10333,감사,2
10341,ㅠ,-1
10341,짜증,-2
10341,최악,-2
10343,최고,2
10349,맛,2
10349,최고,2
10349,친절,2
10351,최고,2
10351,지옥,-2
10351,욕,-2
10351,최악,-2
10351,인정,1
10354,후회,-2
10354,최고,2
10354,편안,2
10354,최악,-2
10354,맛,2
10354,화가,-2
10354,짜증,-2
10355,ㅜ,-1
10355,짜증,-2
10355,모양,0
10355,덕,2
10355,정,1
10355,못,0
10355,편안,2
10355,맛,2
10355,부족,-1
10355,실망,-2
10355,걱정,-2
10355,소홀,-2
10355,최악,-2
10355,겁,-1
10355,기대,1
10355,최고,2
10355,짐,-1
10355,비추,-2
10355,고함,-1
10355,친절,2
10355,손해,-2
10355,아쉬움,-1
10355,불편,-2
10355,필수,1
10355,오해,-1
10355,보람,1
10355,강추,2
10355,친구,1
10360,친구,1
10360,최악,-2
10360,맛,2
10360,최고,2
10360,강추,2
10361,최고,2
10361,기대,1
10361,ㅂ,-1
10361,맛,2
10361,친절,2
10361,미안,-1
10361,감사,2
10361,행복,2
10364,최고,2
10364,친절,2
10364,맛,2
10367,최고,2
10368,기대,1
10368,친절,2
10368,고급,2
10368,여유,1
10368,강추,2
10368,멋,2
10368,짐,-1
10368,정,1
10368,실수,-1
10368,불편,-2
10368,친구,1
10368,부족,-1
10368,개선,2
10368,최악,-2
10368,연애,1
10368,할인,1
10368,최고,2
10368,칭찬,2
10368,맛,2
10370,최고,2
10372,짐,-1
10372,성,0
10376,친절,2
10376,감탄,2
10376,ㅠ,-1
10376,최고,2
10376,강추,2
10376,최악,-2
10376,정상,1
10376,고급,2
10376,기대,1
10376,의심,-1
10377,최상급,2
10377,최고,2
10377,기대,1
10377,친절,2
10377,합리적,1
10377,책임감,1
10377,맛,2
10378,실망,-2
10378,최고,2
10378,친절,2
10378,대접,1
10378,해,-2
10378,강추,2
10378,맛,2
10378,친구,1
10378,감사,2
10379,낭비,-1
10379,소고집,-1
10381,낭비,-1
10381,소고집,-1
10383,친절,2
10383,ㅠ,-1
10383,할인,1
10383,해,-2
10383,인정,1
10383,맛,2
10383,허,-2
10383,최고,2
10383,친구,1
10383,실망,-2
10391,맛,2
10391,할인,1
10391,이벤트,1
10391,최고,2
10391,ㅅ,1
10391,친절,2
10392,최고,2
10392,강추,2
10392,할인,1
10392,친구,1
10392,소음,-1
10392,친절,2
10392,안심,1
10392,편안,2
10393,최고,2
10395,친구,1
10395,공포증,-2
10399,실망,-2
10399,최고,2
10399,불편,-2
10399,지경,-1
10399,벗,1
10399,강추,2
10399,지혜,2
10399,감탄,2
10399,기쁨,2
10399,질투,-1
10399,증오,-2
10399,갈등,-1
10405,아쉬움,-1
10405,최고,2
10405,맑은,2
10405,강추,2
10405,적극,1
10407,최고,2
10407,편안,2
10409,최고,2
10413,득,2
10413,최악,-2
10413,정,1
10413,최고,2
10414,최고,2
10416,최고,2
10418,친절,2
10419,최고,2
10422,할인,1
10422,실망,-2
10422,최고,2
10422,강추,2
10422,멋,2
10422,짐,-1
10424,불편,-2
10424,재미,2
10424,기대,1
10424,걱정,-2
10424,만족,2
10424,친절,2
10424,최고,2
10424,욕,-2
10424,정,1
10424,실망,-2
10424,강추,2
10424,불만,-2
10424,후회,-2
10424,맛,2
10424,해,-2
10424,ㅜ,-1
10424,전문가,1
10424,장점,2
10424,괴,-2
10424,짜증,-2
10424,환상,-2
10424,친구,1
10424,감탄,2
10424,피해,-1
10424,ㅠ,-1
10424,부담,-2
10424,짐,-1
10424,성공,2
10424,겁,-1
10424,최악,-2
10424,의심,-1
10424,예의,1
10424,바보,-2
10424,화가,-2
10424,엉터리,-2
10424,모양,0
10424,원망,1
10424,부족,-1
10425,만족,2
10425,친절,2
10425,최고,2
10425,휴식,1
10425,부족,-1
10425,불법,-2
10425,불편,-2
10425,화,-2
10425,편리,2
10431,화,-2
10431,최고,2
10435,짐,-1
10437,친절,2
10437,부지런,2
10438,친절,2
10438,해,-2
10441,편리,2
10441,강추,2
10441,원통,1
10441,친절,2
10443,최고,2
10446,짐,-1
10446,불편,-2
10446,친절,2
10446,최고,2
10448,기대,1
10448,최고,2
10464,친절,2
10464,맛,2
10464,정,1
10464,만족,2
10464,친구,1
10464,칭찬,2
10464,최고,2
10464,짜증,-2
10466,친절,2
10466,짐,-1
10466,안심,1
10466,만족,2
10466,정,1
10466,최고,2
10467,최고,2
10467,친절,2
10467,맛,2
10467,황홀,2
10467,행복,2
10467,사랑,2
10467,적극,1
10467,기대,1
10467,최악,-2
10467,편안,2
10467,감사,2
10469,최고,2
10469,강추,2
10472,환자,-1
10472,모욕적,-2
10472,죄,-2
10472,안심,1
10472,불안증,-2
10472,공포증,-2
10474,도리,1
10474,최고,2
10474,사랑,2
10474,기대,1
10474,후회,-2
10474,필수,1
10474,맛,2
10477,맛,2
10477,엉터리,-2
10477,해,-2
10477,합리적,1
10477,불편,-2
10477,최고,2
10477,ㅉ,-1
10477,장애,-2
10477,실망,-2
10477,화가,-2
10477,개선,2
10481,최고,2
10485,중독,-1
10485,최고,2
10486,친절,2
10486,불만,-2
10486,마이너스,-2
10486,최악,-2
10486,개선,2
10486,최고,2
10486,여유,1
10486,인기,1
10486,맛,2
10486,기대,1
10486,짐,-1
10486,가치,1
10486,인정,1
10486,겁,-1
10489,친절,2
10490,최고,2
10492,기대,1
10492,실망,-2
10492,최고,2
10492,맛,2
10492,허,-2
10492,강추,2
10492,해,-2
10492,명성,2
10492,진리,1
10492,발전,1
10492,친구,1
10500,최고,2
10500,성공,2
10501,최고,2
10501,잘못,-2
10501,후회,-2
10501,맛,2
10501,겁,-1
10501,짐,-1
10501,ㅠ,-1
10501,친구,1
10501,만족,2
10501,기대,1
10501,실망,-2
10501,강추,2
10523,적극,1
10523,감사,2
10523,친절,2
10523,친구,1
10523,감동,2
10529,최고,2
10530,적극,1
10530,감사,2
10530,친절,2
10530,친구,1
10530,감동,2
10531,최고,2
10542,최고,2
10547,환상,-2
10547,여유,1
10553,최고,2
10553,맛,2
10553,친절,2
10553,감동,2
10555,최고,2
10555,기대,1
10556,최고,2
10556,명성,2
10556,기대,1
10556,실망,-2
10556,가르침,1
10560,부족,-1
10565,최고급,2
10565,친절,2
10565,낭비,-1
10565,기대,1
10565,최고,2
10565,최악,-2
10565,행복,2
10565,불편,-2
10565,개선,2
10565,분한,-2
10565,감동,2
10565,감사,2
10565,부족,-1
10570,최고,2
10570,기대,1
10571,최고,2
10571,실망,-2
10572,친절,2
10572,정,1
10572,불편,-2
10572,감사,2
10572,감동,2
10572,부족,-1
10572,편안,2
10572,최고,2
10576,조화,2
10576,영광,2
10577,영웅,2
10577,정,1
10577,설사,-1
10580,실망,-2
10580,독,-2
10580,짐,-1
10580,걱정,-2
10580,최고,2
10584,최고,2
10584,최악,-2
10585,최고,2
10596,부족,-1
10596,후회,-2
10596,신중,1
10596,해,-2
10596,활기,2
10596,편안,2
10602,최고,2
10603,충격,-1
10603,만족,2
10604,강추,2
10605,실망,-2
10605,친절,2
10607,짐,-1
10607,오도,-2
10607,여유,1
10607,바이러스,-1
10607,기대,1
10607,ㅜ,-1
10607,재미,2
10607,최고,2
10607,감탄,2
10607,죽음,-1
10607,짜증,-2
10609,최고,2
10610,기대,1
10610,최고,2
10610,행복,2
10613,최악,-2
10613,최고,2
10613,필수,1
10614,빛,1
10614,할인,1
10614,최고,2
10614,걱정,-2
10614,개선,2
10616,해,-2
10616,만족,2
10616,부족,-1
10616,불안,-2
10620,최고,2
10623,여유,1
10623,최고,2
10623,정상,1
10623,걱정,-2
10623,짜증,-2
10623,부족,-1
10624,먼지,-1
10624,어려움,-2
10624,덕,2
10632,최고,2
10633,만족,2
10633,최고,2
10633,불편,-2
10633,친절,2
10633,짜증,-2
10633,명성,2
10633,맛,2
10633,보람,1
10633,인정,1
10633,대접,1
10633,실망,-2
10637,포기,-1
10637,친절,2
10637,편안,2
10637,버릇,0
10637,최고,2
10637,우수,2
10640,최악,-2
10640,후회,-2
10640,최고,2
10640,고함,-1
10640,바보,-2
10643,최고,2
10646,최고,2
10648,편안,2
10648,강추,2
10648,화,-2
10648,친절,2
10648,친구,1
10651,최악,-2
10651,ㅠ,-1
10651,할인,1
10651,욕,-2
10657,최고,2
10657,멋,2
10657,강추,2
10657,필수,1
10657,파괴,-2
10657,흉물,-2
10660,미소,2
10661,사랑,2
10661,재미,2
10662,최고,2
10662,화,-2
10662,정상,1
10672,최고,2
10675,욕,-2
10675,운,1
10675,병,-2
10675,못,0
10675,할인,1
10675,비추,-2
10676,친절,2
10676,최고,2
10676,병,-2
10676,부족,-1
10676,장점,2
10676,최악,-2
10676,고함,-1
10676,위험,-2
10676,짜증,-2
10676,고급,2
10676,기대,1
10676,독,-2
10676,소음,-1
10676,필수,1
10676,불편,-2
10676,어려움,-2
10676,휴식,1
10676,강추,2
10676,ㅠ,-1
10677,고함,-1
10677,도둑,-1
10677,ㅠ,-1
10677,해,-2
10677,아쉬움,-1
10677,친절,2
10677,최고,2
10677,불편,-2
10690,최고,2
10693,친절,2
10694,친절,2
10694,최고,2
10694,고집,-1
10694,적극,1
10695,맛,2
10695,최고,2
10700,최고,2
10701,최고,2
10709,의심,-1
10709,운,1
10712,친절,2
10712,감사,2
10714,여유,1
10714,최고,2
10714,해,-2
10714,강추,2
10719,완성,1
10720,친절,2
10720,최고,2
10720,멋,2
10720,맛,2
10720,만족,2
10721,탈,-1
10721,최고,2
10721,불편,-2
10726,최고,2
10726,극락,1
10727,최고,2
10727,휴식,1
10728,최고,2
10729,긍정적,1
10729,맛,2
10729,독,-2
10729,대상,1
10729,정,1
10730,최고,2
10732,소음,-1
10732,만족,2
10732,최고,2
10732,짐,-1
10734,대상,1
10734,친절,2
10734,미안,-1
10734,잘못,-2
10734,창,-1
10734,맛,2
10734,명성,2
10734,강추,2
10734,최고,2
10734,ㅜ,-1
10734,병,-2
10734,기대,1
10734,만족,2
10734,실속,1
10737,최고,2
10737,최악,-2
10737,긍정적,1
10737,설사,-1
10739,최고,2
10741,칭찬,2
10742,친절,2
10742,최악,-2
10742,ㅠ,-1
10742,맛,2
10742,상위,2
10742,불만족,-2
10742,ㅜ,-1
10742,최고,2
10744,최고,2
10744,평온,2
10744,편안,2
10745,기대,1
10745,최고,2
10745,적극,1
10751,겁,-1
10751,최고,2
10751,성,0
10752,최고,2
10753,최고,2
10758,최고,2
10760,친절,2
10761,친절,2
10762,축하,2
10769,기대,1
10769,최고,2
10769,성,0
10770,도리,1
10770,최고,2
10770,맛,2
10772,최고,2
10779,가난,-2
10779,정,1
10779,최고,2
10779,휴식,1
10779,운,1
10790,맛,2
10796,정상,1
10797,최고,2
10797,성공,2
10798,ㅠ,-1
10798,최악,-2
10798,맛,2
10798,감사,2
10798,최고,2
10798,친절,2
10798,재미,2
10798,친구,1
10798,감동,2
10798,강추,2
10798,후회,-2
10798,만족,2
10798,믿음,1
10800,애정,1
10804,해,-2
10804,역정,-2
10810,멋,2
10810,짐,-1
10810,최고,2
10813,최고,2
10818,최고,2
10824,맛,2
10824,진리,1
10824,장점,2
10824,친절,2
10824,기대,1
10824,최고,2
10824,실망,-2
10824,강추,2
10826,최저,1
10827,최고,2
10831,흉물,-2
10831,부족,-1
10831,피부병,-2
10831,최고,2
10834,최고,2
10836,강추,2
10836,최고,2
10836,친절,2
10836,도리,1
10836,맛,2
10836,환상,-2
10836,후회,-2
10836,진리,1
10838,최고,2
10838,친절,2
10838,편안,2
10838,기대,1
10841,상한,-2
10841,이상,-1
10841,의심,-1
10841,최악,-2
10844,감사,2
10844,겁,-1
10848,최악,-2
10851,최고,2
10856,최고,2
10856,실망,-2
10856,못,0
10856,친절,2
10856,만족,2
10856,대접,1
10856,정,1
10856,감사,2
10859,만족,2
10859,친절,2
10859,정,1
10859,강추,2
10859,최고,2
10862,친절,2
10862,인정,1
10862,맛,2
10862,만족,2
10865,부족,-1
10867,최고,2
10867,친절,2
10867,맛,2
10870,최고,2
10870,맛,2
10871,개선,2
10873,친절,2
10873,맛,2
10873,최고,2
10876,최고,2
10877,겁,-1
10877,짜증,-2
10877,최악,-2
10877,기대,1
10877,실망,-2
10879,친절,2
10880,불편,-2
10880,인기,1
10883,최고,2
10883,재미,2
10883,못,0
10883,거짓,-2
10883,최악,-2
10883,시비,-2
10884,잘못,-2
10884,친구,1
10884,연애,1
10884,최고,2
10884,화,-2
10884,천사,1
10884,친절,2
10885,최고,2
10887,최고,2
10889,인정,1
10889,필수,1
10889,기대,1
10889,낭만,1
10891,멋,2
10891,친절,2
10891,맛,2
10891,최고,2
10891,겁,-1
10894,기대,1
10894,친절,2
10895,실망,-2
10900,최고,2
10901,최고,2
10902,최고,2
10902,맛,2
10902,친절,2
10902,감사,2
10902,짜증,-2
10902,중상,-2
10906,최고,2
10908,최고,2
10910,최고,2
10911,친구,1
10911,영정,-2
10913,최고,2
10913,편리,2
10913,친절,2
10916,최악,-2
10916,더러움,-2
10916,명성,2
10918,걱정,-2
10918,바보,-2
10918,못,0
10918,최고,2
10918,친절,2
10918,벗,1
10918,후회,-2
10919,오도,-2
10919,최고,2
10919,멋,2
10919,짐,-1
10919,강추,2
10919,무서움,-2
10919,보람,1
10919,운,1
10919,황홀감,2
10919,감탄,2
10920,맛,2
10920,강추,2
10922,겁,-1
10922,친절,2
10922,친구,1
10923,최고,2
10930,최고,2
10934,자질,1
10934,후회,-2
10934,짜증,-2
10934,겁,-1
10934,합리적,1
10934,만족,2
10934,개선,2
10934,화가,-2
10934,병,-2
10934,맛,2
10934,기대,1
10934,도리,1
10934,최고,2
10934,맛,2
10935,최고,2
10942,행복,2
10970,최고,2
10971,최고,2
10975,최고,2
10980,정,1
10980,사랑,2
10980,최고,2
10983,최고,2
10983,존경,1
10983,사랑,2
10983,ㅉ,-1
10983,혐오,-2
10983,창피,-2
10992,감사,2
10992,먼지,-1
10993,해,-2
10993,만족,2
10993,부족,-1
10993,불안,-2
10995,최고,2
10997,실망,-2
10997,최고,2
10997,진리,1
10997,불편,-2
10997,친구,1
11002,운,1
11005,최고,2
11007,최고,2
11010,강추,2
11010,불편,-2
11010,최고,2
11010,대상,1
11010,친구,1
11010,유명,1
11018,최고,2
11024,아름다움,2
11024,최고,2
11026,아름다움,2
11030,부족,-1
11030,만족,2
11030,강추,2
11030,친절,2
11030,도리,1
11030,최고,2
11030,재미,2
11030,기대,1
11031,가짜,-2
11032,최고,2
11033,최고,2
11048,최고,2
11051,최고,2
11051,정,1
11051,열정,1
11051,자긍심,1
11051,재미,2
11053,이벤트,1
11053,최고,2
11054,ㅉ,-1
11056,ㅠ,-1
11056,최고,2
11056,친구,1
11056,운,1
11056,휴식,1
11060,친절,2
11062,실망,-2
11062,불만,-2
11062,감동,2
11062,친절,2
11062,부족,-1
11062,만족,2
11062,최고,2
11062,맛,2
11062,인정,1
11062,기대,1
11062,유명,1
11062,수선,-1
11062,해,-2
11062,은혜,2
11062,겁,-1
11062,후회,-2
11062,ㅠ,-1
11062,강추,2
11062,불편,-2
11062,보람,1
11062,친구,1
11062,편견,-2
11062,기쁨,2
11062,오해,-1
11062,필수,1
11066,진리,1
11066,죽이,-2
11066,친절,2
11066,최고,2
11067,편안,2
11067,환상,-2
11067,최고,2
11067,정,1
11070,최고,2
11071,파괴,-2
11071,필수,1
11071,지혜,2
11071,정,1
11090,가치,1
11090,아름다움,2
11090,최고,2
11090,편안,2
11090,완성,1
11095,최고,2
11105,감기,-1
11105,실수,-1
11105,부상,-2
11113,친절,2
11113,편안,2
11113,안락,1
11113,휴식,1
11113,벗,1
11121,찌꺼기,-1
11121,강추,2
11121,대접,1
11121,필수,1
11123,최고,2
11123,정상,1
11123,친절,2
11124,친절,2
11124,친구,1
11124,최고,2
11132,최고,2
11133,친절,2
11133,불편,-2
11133,결함,-1
11133,최고,2
11133,짜증,-2
11133,바이러스,-1
11133,식중독,-1
11133,곰팡이,-2
11133,ㅆ,1
11133,겁,-1
11133,짐,-1
11133,맛,2
11133,ㅠ,-1
11134,최고,2
11135,여유,1
11136,강추,2
11136,최고,2
11149,최고,2
11156,마이너스,-2
11156,후회,-2
11157,최고,2
11165,최고,2
11166,최고,2
11166,감동,2
11167,최고,2
11167,평온,2
11169,축하,2
11180,맛,2
11184,실수,-1
11184,최고,2
11184,피,0
11184,해,-2
11186,함정,-1
11186,할인,1
11186,최고,2
11186,정,1
11186,친구,1
11186,보람,1
11186,친절,2
11186,필수,1
11186,스트레스,-2
11186,행복,2
11186,만족,2
11186,맛,2
11186,감사,2
11186,피로,-1
11187,합리적,1
11187,후회,-2
11187,성,0
11187,화기,-2
11192,열정,1
11192,용기,1
11192,인기,1
11195,최고,2
11195,운,1
11195,친절,2
11195,감사,2
11195,최악,-2
11195,행복,2
11195,적극,1
11200,최고,2
11202,안락,1
11205,창,-1
11205,최고,2
11205,유명,1
11205,최악,-2
11205,존중,1
11205,친절,2
11208,최고,2
11211,어려움,-2
11211,친절,2
11214,최고,2
11214,성,0
11214,정상,1
11214,강추,2
11216,최고,2
11216,친구,1
11218,최고,2
11221,최고,2
11226,최고,2
11226,부담,-2
11226,친절,2
11227,정,1
11228,친절,2
11228,적극,1
11229,개선,2
11229,욕심,-1
11229,최고,2
11229,감옥,-1
11236,최고,2
11243,친절,2
11243,최고,2
11244,최고,2
11244,행복,2
11244,감사,2
11244,불편,-2
11244,아쉬움,-1
11247,정상,1
11247,친절,2
11247,할인,1
11247,최악,-2
11247,정,1
11247,짜증,-2
11247,한숨,-1
11248,정,1
11248,친절,2
11248,불편,-2
11248,한탄,-2
11248,강추,2
11249,최고,2
11249,친절,2
