tour_id,r_word,s_word
6987,최고,2
6987,친절,2
6989,최고,2
6989,부족,-1
6989,흑흑,-1
6989,진리,1
6994,최고,2
6995,휴식,1
6995,최고,2
6997,최고,2
6999,악,-2
6999,악,-2
6999,친절,2
6999,후회,-2
7000,최고,2
7001,최고,2
7001,욕,-2
7001,가래,-1
7001,최악,-2
7001,낭만,1
7001,불편,-2
7001,정,1
7001,친구,1
7001,해,-2
7002,최고,2
7005,친절,2
7005,유명,1
7007,최고,2
7011,최고,2
7011,친절,2
7011,짜증,-2
7011,신경질,-1
7011,맛,2
7011,해,-2
7011,인정,1
7011,고급,2
7012,최고,2
7013,기대,1
7013,실망,-2
7013,최고,2
7013,강추,2
7013,맛,2
7013,만족,2
7013,ㅠ,-1
7013,친구,1
7015,친절,2
7016,최고,2
7017,짐,-1
7017,설사,-1
7017,기대,1
7017,못,0
7017,재주,1
7017,실망,-2
7017,최고,2
7017,최악,-2
7017,가치,1
7017,최악,-2
7017,아쉬움,-1
7017,맛,2
7017,후회,-2
7017,친절,2
7017,병,-2
7019,최고,2
7019,맛,2
7020,최고,2
7020,편안,2
7022,여유,1
7022,고급,2
7022,겁,-1
7022,장애인,-2
7022,강추,2
7022,친절,2
7022,최고,2
7022,최고급,2
7023,정상,1
7023,여유,1
7025,후회,-2
7026,불량,-2
7026,친절,2
7026,강추,2
7026,짐,-1
7026,친구,1
7026,못,0
7026,부족,-1
7026,최고,2
7026,맛,2
7028,실망,-2
7028,최고,2
7028,진리,1
7028,불편,-2
7028,친구,1
7035,최고,2
7036,최고,2
7036,짐,-1
7036,안정,1
7036,짜증,-2
7037,정상,1
7037,도움,1
7037,최고,2
7037,휴식,1
7038,최고,2
7038,강추,2
7039,최고,2
7040,짜증,-2
7040,친절,2
7040,최고,2
7043,친절,2
7043,짐,-1
7043,ㅇ,1
7043,편안,2
7043,만족,2
7043,최고,2
7043,감사,2
7043,소음,-1
7043,부담,-2
7044,감사,2
7045,친절,2
7045,최악,-2
7045,맛,2
7045,최고,2
7045,덕,2
7045,강추,2
7048,최악,-2
7048,운,1
7048,스트레스,-2
7048,성공,2
7048,개선,2
7048,한숨,-1
7048,조화,2
7048,미안,-1
7048,실망,-2
7048,보람,1
7048,성,0
7048,대접,1
7048,행복,2
7048,감동,2
7048,만족,2
7048,기대,1
7048,진리,1
7048,친구,1
7048,최고,2
7048,불만,-2
7048,인기,1
7048,맛,2
7048,강추,2
7048,잔소리,-1
7048,모양,0
7048,겁,-1
7048,친절,2
7048,필수,1
7048,마약,-1
7052,부족,-1
7052,만족,2
7052,최고,2
7052,친절,2
7052,감탄,2
7054,최고,2
7054,가짜,-2
7054,부족,-1
7058,최고,2
7058,편리,2
7061,최고,2
7064,최고,2
7064,필수,1
7064,인기,1
7064,불편,-2
7073,멋,2
7073,사랑,2
7075,맛,2
7075,최고,2
7077,고함,-1
7080,최고,2
7080,친절,2
7081,왕따,-2
7081,못,0
7081,일진,-1
7081,ㅠ,-1
7085,휴식,1
7086,최고,2
7089,강추,2
7089,품격,1
7089,최적화,1
7089,만족,2
7089,맛,2
7089,도리,1
7089,최고,2
7089,친구,1
7089,친절,2
7089,운,1
7089,환상,-2
7089,우수,2
7089,행복,2
7089,칭찬,2
7089,감사,2
7089,결함,-1
7089,재미,2
7090,최고,2
7091,최고,2
7091,위기,-1
7093,불량,-2
7093,캐리,1
7093,최고,2
7094,최악,-2
7094,울음소리,-2
7094,영웅,2
7094,헛소리,-1
7094,해,-2
7094,실망,-2
7094,가짜,-2
7097,편리,2
7097,부족,-1
7097,친절,2
7097,만족,2
7097,최고,2
7097,할인,1
7097,해,-2
7097,적극,1
7097,정상,1
7097,이벤트,1
7097,싸움,-1
7097,꿀,1
7097,ㅠ,-1
7097,가짜,-2
7097,성공,2
7104,최고,2
7104,부족,-1
7104,여유,1
7105,친절,2
7105,걱정,-2
7105,최고,2
7105,짜증,-2
7105,강추,2
7105,ㅠ,-1
7105,최악,-2
7105,기대,1
7105,부족,-1
7105,의심,-1
7105,맛,2
7105,진리,1
7105,해,-2
7105,인정,1
7107,최고,2
7107,여유,1
7112,최고,2
7117,탈,-1
7117,최고,2
7120,할인,1
7123,비추,-2
7124,최고,2
7124,맛,2
7124,화,-2
7124,강추,2
7126,어진,2
7126,최고,2
7126,해,-2
7126,존중,1
7126,불법,-2
7127,최고,2
7128,최악,-2
7128,친구,1
7128,식중독,-1
7128,맛,2
7128,강추,2
7128,욕,-2
7128,ㅠ,-1
7128,실망,-2
7128,최고,2
7128,유명,1
7128,죄,-2
7128,불만,-2
7128,친절,2
7129,맑은,2
7130,친절,2
7135,ㅠ,-1
7136,최고,2
7136,맛,2
7136,강추,2
7136,감사,2
7136,친절,2
7136,지지,-1
7136,실망,-2
7136,ㅉ,-1
7136,불편,-2
7136,진실,1
7136,인정,1
7136,최악,-2
7139,친구,1
7139,최고,2
7140,최고,2
7140,불편,-2
7140,행복,2
7140,애정,1
7140,친구,1
7140,맛,2
7140,휴식,1
7140,최적화,1
7141,최고,2
7141,보람,1
7141,편안,2
7141,해,-2
7142,안전,2
7142,친절,2
7142,최고,2
7142,최악,-2
7142,휴식,1
7142,부족,-1
7142,개선,2
7142,스트레스,-2
7142,기대,1
7142,욕,-2
7142,후회,-2
7142,필수,1
7142,ㅠ,-1
7142,수선,-1
7142,소음,-1
7142,불편,-2
7144,최고,2
7144,감사,2
7144,해,-2
7144,강추,2
7144,만족,2
7144,실망,-2
7147,후회,-2
7147,해,-2
7155,최고,2
7155,덕,2
7155,부자,1
7155,식상,-1
7155,물집,-1
7155,재미,2
7156,최고,2
7156,실망,-2
7157,최고,2
7157,감사,2
7157,친절,2
7157,맛,2
7157,발전,1
7157,조화,2
7157,부족,-1
7162,만족,2
7162,최악,-2
7162,걱정,-2
7163,최고,2
7163,편안,2
7164,개선,2
7164,최악,-2
7164,노,-2
7164,친절,2
7164,기대,1
7164,짜증,-2
7165,만족,2
7165,최악,-2
7165,불안,-2
7165,친절,2
7165,최고,2
7165,호,-1
7165,맛,2
7165,할인,1
7165,편안,2
7166,최고,2
7166,강추,2
7166,만족,2
7166,친절,2
7167,기대,1
7167,친절,2
7167,강추,2
7167,고급,2
7167,편안,2
7167,여유,1
7167,휴식,1
7167,감동,2
7167,최고,2
7168,친절,2
7170,친절,2
7170,강추,2
7171,최고,2
7171,최악,-2
7171,마이너스,-2
7171,여유,1
7171,친절,2
7171,친구,1
7171,이벤트,1
7171,엉터리,-2
7172,아쉬움,-1
7172,최고,2
7172,여유,1
7175,짜증,-2
7175,불편,-2
7177,최고,2
7177,ㅠ,-1
7192,친절,2
7194,친절,2
7194,최고,2
7194,도움,1
7194,인정,1
7194,맛,2
7194,부족,-1
7194,편안,2
7194,걱정,-2
7194,만족,2
7194,기대,1
7194,정,1
7194,화,-2
7197,친절,2
7198,미친개,-1
7202,최고,2
7202,친절,2
7202,강추,2
7202,최악,-2
7209,만족,2
7209,필수,1
7209,최고,2
7209,피로,-1
7209,꼴불견,-2
7209,기대,1
7209,감탄,2
7210,불편,-2
7210,개선,2
7210,한숨,-1
7210,맛,2
7210,최악,-2
7210,불안,-2
7213,최고,2
7213,ㅠ,-1
7213,아픔,-2
7216,최고,2
7217,최고,2
7217,만족,2
7217,행복,2
7217,아름다움,2
7217,장점,2
7217,강추,2
7219,최고,2
7220,친구,1
7220,설사,-1
7221,최고,2
7221,장점,2
7221,빛,1
7221,기대,1
7221,강추,2
7221,사랑,2
7221,여유,1
7221,친구,1
7221,필수,1
7221,휴식,1
7224,기대,1
7225,ㅠ,-1
7225,욕,-2
7225,부족,-1
7225,실망,-2
7225,최고,2
7225,맛,2
7225,강추,2
7226,욕,-2
7226,부자,1
7226,실망,-2
7226,최고,2
7226,대접,1
7226,최악,-2
7226,후회,-2
7226,깨달음,1
7226,못,0
7226,믿음,1
7226,기대,1
7226,피,0
7226,윤기,1
7226,맛,2
7226,필수,1
7226,행복,2
7226,만족,2
7226,친절,2
7226,감동,2
7226,성공,2
7226,인기,1
7226,칭찬,2
7226,격노,-2
7226,불만,-2
7226,화,-2
7226,불편,-2
7226,가치,1
7226,걱정,-2
7226,정,1
7226,강추,2
7226,친구,1
7226,불량,-2
7226,유명,1
7226,ㅜ,-1
7226,지경,-1
7226,ㅉ,-1
7226,불평,-2
7226,해,-2
7226,화가,-2
7226,짜증,-2
7226,배탈,-2
7226,윤기,1
7226,자신감,1
7226,황홀,2
7226,인정,1
7227,친절,2
7227,최고,2
7227,맛,2
7227,감사,2
7230,친절,2
7230,최고,2
7230,맛,2
7230,감사,2
7231,만족,2
7234,귀,2
7234,해,-2
7234,ㅠ,-1
7234,최고,2
7234,친절,2
7234,감사,2
7235,친절,2
7235,최고,2
7235,불편,-2
7235,아쉬움,-1
7235,필수,1
7235,감사,2
7235,맛,2
7238,최고,2
7238,편안,2
7238,휴식,1
7238,진리,1
7241,최고,2
7243,최고,2
7244,친절,2
7244,강추,2
7244,감사,2
7244,만족,2
7244,최고,2
7244,칭찬,2
7248,갈등,-1
7249,최고,2
7250,최고,2
7250,맑은,2
7250,피,0
7250,편안,2
7250,개선,2
7250,휴식,1
7250,감사,2
7253,최고,2
7255,운,1
7255,친절,2
7255,감동,2
7255,해,-2
7258,최고,2
7258,도리,1
7258,맛,2
7258,인정,1
7258,기대,1
7258,강추,2
7258,감사,2
7258,불편,-2
7260,최고,2
7261,최고,2
7265,정,1
7265,맛,2
7265,최고,2
7265,필수,1
7265,빛,1
7265,후회,-2
7265,기대,1
7265,칭찬,2
7265,친절,2
7265,ㅠ,-1
7265,해,-2
7265,인정,1
7265,개선,2
7265,평온,2
7265,여유,1
7265,불편,-2
7265,예의,1
7265,사랑,2
7265,감사,2
7265,만족,2
7265,피해,-1
7265,최악,-2
7265,보람,1
7265,짜증,-2
7265,ㅜ,-1
7265,가치,1
7265,조화,2
7265,고급,2
7266,실속,1
7266,친절,2
7267,친절,2
7267,실망,-2
7268,최고,2
7271,최고,2
7272,행복,2
7274,최고,2
7274,피,0
7274,한숨,-1
7274,기대,1
7274,부정,-1
7274,부정적,-2
7276,친절,2
7278,최고,2
7281,친절,2
7281,만족,2
7281,불편,-2
7282,덕,2
7282,흥미,1
7282,후회,-2
7282,최고,2
7284,최고,2
7284,사랑,2
7284,친절,2
7284,후회,-2
7286,최고,2
7286,친절,2
7286,짐,-1
7286,맛,2
7286,개선,2
7286,최악,-2
7286,ㅠ,-1
7286,보람,1
7287,재주,1
7289,친절,2
7289,겁,-1
7289,실망,-2
7289,최고,2
7289,대접,1
7289,감사,2
7289,강추,2
7289,맛,2
7289,행복,2
7289,운,1
7290,감사,2
7290,친절,2
7294,최고,2
7294,친구,1
7294,친절,2
7294,최악,-2
7294,곰팡이,-2
7295,최고,2
7295,친절,2
7298,맛,2
7298,후회,-2
7298,짜증,-2
7298,감사,2
7298,친절,2
7298,기대,1
7298,해,-2
7298,최고,2
7298,수선,-1
7299,장점,2
7300,최고,2
7301,최고,2
7301,친구,1
7301,장점,2
7301,오도,-2
7301,못,0
7301,상처,-2
7301,편안,2
7301,질겁,-1
7301,멋,2
7301,후회,-2
7301,재미,2
7304,최고,2
7305,맑은,2
7305,후회,-2
7309,친절,2
7309,최고,2
7309,가래,-1
7311,최고,2
7311,정,1
7311,해,-2
7311,여유,1
7311,기대,1
7311,재미,2
7311,걱정,-2
7312,친절,2
7314,부족,-1
7315,친절,2
7315,해,-2
7315,지경,-1
7315,만족,2
7315,인정,1
7315,최고,2
7315,기대,1
7316,최고,2
7322,최고,2
7323,친절,2
7323,죽음,-1
7323,최고,2
7324,개선,2
7324,정,1
7324,아쉬움,-1
7324,추운,-1
7327,최고,2
7336,모욕,-2
7336,ㅜ,-1
7337,기대,1
7337,사랑,2
7337,감사,2
7337,정,1
7338,최고,2
7338,행복,2
7338,빛,1
7339,정상,1
7340,최고,2
7341,여유,1
7343,휴식,1
7343,최고,2
7345,정상,1
7348,ㅠ,-1
7348,강추,2
7348,최고,2
7348,맛,2
7351,최고,2
7352,ㅇ,1
7355,최고,2
7356,최고,2
7356,친구,1
7365,최고,2
7366,맛,2
7366,친절,2
7367,친절,2
7372,친절,2
7372,만족,2
7375,최고,2
7375,친절,2
7375,감사,2
7375,정,1
7375,개선,2
7375,맛,2
7375,대접,1
7379,최고,2
7380,최고,2
7386,최고,2
7387,최고,2
7387,친절,2
7387,맛,2
7387,실망,-2
7387,인정,1
7387,감사,2
7387,만족,2
7387,운,1
7387,감동,2
7387,강추,2
7387,기대,1
7387,부담,-2
7387,친구,1
7387,적극,1
7388,최고,2
7390,보배,1
7391,친절,2
7391,최고,2
7396,최고,2
7396,맑은,2
7401,못,0
7401,최악,-2
7401,친절,2
7401,욕,-2
7401,부족,-1
7401,최고,2
7401,짐,-1
7405,어려움,-2
7406,ㅠ,-1
7406,만족,2
7406,편안,2
7406,친절,2
7406,ㅜ,-1
7406,부족,-1
7406,최고,2
7406,고급,2
7407,화,-2
7407,기대,1
7407,불만,-2
7407,최고,2
7407,만족,2
7407,친절,2
7407,해,-2
7407,여유,1
7408,맛,2
7409,짜증,-2
7409,짐,-1
7409,최고,2
7410,먼지,-1
7410,곰팡이,-2
7413,친절,2
7416,부족,-1
7416,최고,2
7416,강추,2
7416,휴식,1
7417,ㅜ,-1
7417,불편,-2
7417,친절,2
7417,맛,2
7417,걱정,-2
7417,최악,-2
7417,비추,-2
7417,인정,1
7417,최고,2
7417,여유,1
7419,ㅜ,-1
7419,불편,-2
7419,친절,2
7419,맛,2
7419,걱정,-2
7419,최악,-2
7419,비추,-2
7419,인정,1
7419,최고,2
7419,여유,1
7420,만족,2
7423,멋,2
7423,사랑,2
7423,눈물,-1
7423,기대,1
7423,발전,1
7425,초월,1
7425,맛,2
7426,휴식,1
7426,최상,1
7426,최고,2
7426,짜증,-2
7426,정,1
7426,기대,1
7426,만족,2
7426,후회,-2
7426,강추,2
7426,실망,-2
7426,맛,2
7426,은혜,2
7426,최악,-2
7426,친절,2
7429,최악,-2
7429,잘못,-2
7429,자해,-2
7429,친절,2
7429,맛,2
7429,후회,-2
7429,최고,2
7429,실망,-2
7429,기대,1
7429,곤욕,-1
7429,잔소리,-1
7429,불량,-2
7429,부자,1
7429,개선,2
7429,부족,-1
7429,열정,1
7429,감동,2
7429,보람,1
7429,실망감,-2
7430,친절,2
7430,최고,2
7430,ㅠ,-1
7430,도리,1
7432,최고,2
7433,못,0
7433,욕,-2
7433,걱정,-2
7433,맛,2
7438,최고,2
7441,최적화,1
7441,여유,1
7441,부담,-2
7441,할인,1
7441,최악,-2
7441,후회,-2
7441,마이너스,-2
7443,최고,2
7443,정상,1
7444,안전,2
7444,최고,2
7446,최고,2
7446,기대,1
7452,최고,2
7456,필수,1
7456,친구,1
7456,중상,-2
7456,최고,2
7456,실망,-2
7456,기대,1
7456,해,-2
7456,여유,1
7456,걱정,-2
7457,친절,2
7457,기대,1
7457,맛,2
7457,만족,2
7457,최고,2
7457,신뢰,1
7457,유명,1
7457,불편,-2
7457,장점,2
7457,가치,1
7457,곰팡내,-1
7457,멋,2
7457,우수,2
7457,짐,-1
7457,해,-2
7457,인기,1
7457,허,-2
7457,탈,-1
7457,부족,-1
7457,친구,1
7457,환상,-2
7457,성공,2
7457,최악,-2
7459,친절,2
7459,더러운,-2
7459,비만,-2
7459,불편,-2
7459,걱정,-2
7459,ㅠ,-1
7459,최고,2
7459,인기,1
7459,피,0
7459,만족,2
7459,정,1
7459,위기,-1
7459,불법,-2
7459,행복,2
7461,최고,2
7462,최고,2
7462,꿀,1
7462,캐리,1
7462,재미,2
7462,무리,-1
7462,ㅠ,-1
7462,필수,1
7462,물집,-1
7462,벌,-2
7462,독,-2
7462,지지,-1
7462,피부병,-2
7462,낭비,-1
7462,최악,-2
7463,고급,2
7463,덕,2
7463,피,0
7465,친절,2
7465,강추,2
7465,친구,1
7466,기대,1
7466,실망,-2
7466,불편,-2
7466,친절,2
7466,먼지,-1
7466,정,1
7466,소홀,-2
7466,최악,-2
7466,의심,-1
7466,끈기,1
7466,충격,-1
7466,감사,2
7466,재미,2
7466,할인,1
7466,친구,1
7466,적극,1
7468,친절,2
7468,감사,2
7468,최고,2
7469,맛,2
7469,할인,1
7469,최악,-2
7469,휴식,1
7469,즐거움,2
7469,필수,1
7469,최고,2
7472,고급,2
7472,최악,-2
7472,할인,1
7473,친절,2
7473,ㅜ,-1
7473,기대,1
7473,실망,-2
7473,강추,2
7473,만족,2
7473,최고,2
7475,최고,2
7475,친절,2
7476,유명,1
7476,친절,2
7477,짐,-1
7478,강추,2
7478,만족,2
7478,최고,2
7478,미안,-1
7481,최고,2
7487,최고,2
7487,안전,2
7487,비만,-2
7489,최고,2
7489,친구,1
7489,오염,-1
7489,아픔,-2
7492,짜증,-2
7492,허,-2
7492,강추,2
7495,친구,1
7496,최악,-2
7496,할인,1
7496,기대,1
7496,ㅠ,-1
7496,피로,-1
7496,미안,-1
7496,만족,2
7496,불편,-2
7496,악취,-1
7496,부족,-1
7496,지경,-1
7496,악,-2
7496,친절,2
7496,장점,2
7496,이벤트,1
7497,맛,2
7500,친절,2
7501,친절,2
7501,최고,2
7502,부족,-1
7502,짜증,-2
7503,친구,1
7503,친절,2
7504,최고,2
7509,최고,2
7517,친절,2
7517,ㅇ,1
7517,최악,-2
7517,기대,1
7520,최고,2
7524,친절,2
7524,정,1
7524,감사,2
7524,스트레스,-2
7524,휴식,1
7524,능력,1
7526,흥미,1
7532,최고,2
7533,성,0
7533,영웅,2
7533,감사,2
7534,사랑,2
7534,질병,-2
7536,친절,2
7536,맛,2
7536,추위,-1
7538,최고,2
7541,친절,2
7544,대가,1
7544,ㅜ,-1
7545,최고,2
7547,친절,2
7547,감사,2
7547,기대,1
7547,편안,2
7547,최고,2
7547,정상,1
7547,만족,2
7547,못,0
7547,화,-2
7547,최악,-2
7547,실수,-1
7549,친절,2
7549,부족,-1
7549,행복,2
7549,최고,2
7549,고급,2
7549,벗,1
7550,연애,1
7550,최고,2
7551,최고,2
7553,가치,1
7553,강추,2
7554,최고,2
7555,감사,2
7555,최고,2
7555,친구,1
7555,지옥,-2
7557,최고,2
7557,편리,2
7559,최고,2
7559,살인,-1
7559,범인,-2
7559,축복,2
7560,최고,2
7565,최고,2
7565,스트레스,-2
7565,발열,-1
7565,빛,1
7565,친절,2
7565,친구,1
7565,만족,2
7565,행복,2
7566,최고,2
7567,ㅠ,-1
7567,부족,-1
7567,실망,-2
7567,강추,2
7567,걱정,-2
7567,칭찬,2
7568,편안,2
7568,여유,1
7568,휴식,1
7568,행복,2
7568,친절,2
7568,최고,2
7568,불편,-2
7569,최악,-2
7569,먼지,-1
7569,친절,2
7569,꿀,1
7569,친구,1
7569,행복,2
7569,최고,2
7570,친절,2
7570,오류,-2
7571,피,0
7571,최고,2
7571,욕,-2
7571,개선,2
7571,해,-2
7571,만족,2
7572,벌,-2
7572,할인,1
7572,최고,2
7572,기대,1
7572,해,-2
7572,강추,2
7572,포기,-1
7572,화가,-2
7572,못,0
7573,최고,2
7573,최악,-2
7573,잘못,-2
7573,ㅠ,-1
7573,만족,2
7573,조화,2
7573,친절,2
7574,최고,2
7574,감탄,2
7574,정,1
7574,아쉬움,-1
7574,맛,2
7574,짐,-1
7574,강하,1
7574,기대,1
7574,친절,2
7574,오류,-2
7574,만족,2
7574,중독,-1
7574,조화,2
7574,병,-2
7574,취,1
7574,지혜,2
7575,최고,2
7575,감탄,2
7575,정,1
7575,아쉬움,-1
7575,맛,2
7575,짐,-1
7575,강하,1
7575,기대,1
7575,친절,2
7575,오류,-2
7575,만족,2
7575,중독,-1
7575,조화,2
7575,병,-2
7575,취,1
7575,지혜,2
7577,장점,2
7579,친절,2
7579,운,1
7580,최고,2
7580,기대,1
7582,부족,-1
7584,최악,-2
7584,최고급,2
7586,최고,2
7587,최고,2
7590,친구,1
7590,여유,1
7590,휴식,1
7591,최고,2
7593,최악,-2
7593,ㅠ,-1
7593,맛,2
7599,최고,2
7601,인정,1
7601,최고,2
7601,강추,2
7601,걱정,-2
7601,수선,-1
7601,해,-2
7601,맑은,2
7601,아픔,-2
7601,슬픔,-2
7601,조화,2
7601,죄,-2
7601,운,1
7601,정상,1
7601,편안,2
7601,부자,1
7601,추운,-1
7601,재미,2
7604,최고,2
7606,친절,2
7606,강추,2
7606,최고,2
7606,고급,2
7606,불편,-2
7606,휴식,1
7607,불편,-2
7609,완성,1
7609,발전,1
7609,공포증,-2
7609,최고,2
7610,장점,2
7610,최고,2
7610,친절,2
7610,빛,1
7610,불량,-2
7610,가치,1
7610,친구,1
7610,기대,1
7610,지지,-1
7610,수선,-1
7610,최악,-2
7610,정,1
7610,ㅠ,-1
7610,부담,-2
7610,허물,-1
7610,기쁨,2
7610,겁,-1
7610,행복,2
7610,사랑,2
7610,불편,-2
7610,맛,2
7610,멋,2
7610,싸움,-1
7610,폭행,-1
7610,만족,2
7610,강추,2
7612,최고,2
7612,한숨,-1
7612,빛,1
7612,강추,2
7612,편안,2
7612,소음,-1
7612,피해,-1
7612,허물,-1
7612,후회,-2
7612,이득,2
7612,감사,2
7612,호의,2
7612,맛,2
7613,흥미,1
7615,최고,2
7619,최고,2
7619,보람,1
7619,친절,2
7621,피,0
7621,부담,-2
7622,최고,2
7624,최고,2
7625,운,1
7627,최고,2
7628,곰팡이,-2
7628,최고,2
7628,친절,2
7628,후회,-2
7628,최악,-2
7628,불량,-2
7628,부족,-1
7628,기대,1
7628,감탄,2
7628,편안,2
7628,감사,2
7630,최고,2
7630,만족,2
7630,유명,1
7630,빛,1
7630,인기,1
7630,실망,-2
7630,짐,-1
7630,희망,1
7630,휴식,1
7630,아름다움,2
7630,운,1
7630,강추,2
7630,기대,1
7630,행복,2
7630,고작,-1
7630,잘못,-2
7630,병,-2
7630,부담,-2
7630,멋,2
7630,친절,2
7631,친절,2
7632,피,0
7632,기대,1
7632,안전,2
7632,친절,2
7632,ㅊ,1
7632,친구,1
7635,칭찬,2
7635,최고,2
7635,편안,2
7635,편리,2
7635,불편,-2
7635,친절,2
7635,만족,2
7635,최상,1
7635,이벤트,1
7640,감사,2
7640,친절,2
7640,최악,-2
7640,친구,1
7640,짜증,-2
7640,실수,-1
7640,욕,-2
7643,최고,2
7646,친절,2
7652,오염,-1
7652,먼지,-1
7652,만족,2
7652,친구,1
7652,친절,2
7652,감사,2
7653,피해,-1
7653,최악,-2
7654,친절,2
7654,혐오,-2
7654,포기,-1
7655,편안,2
7655,최고,2
7655,강추,2
7656,최고,2
7656,은혜,2
7658,친절,2
7660,할인,1
7660,불편,-2
7660,만족,2
7660,안전,2
7660,최고,2
7660,친절,2
7662,맛,2
7662,최고,2
7662,해,-2
7663,장점,2
7666,친절,2
7666,흥미,1
7666,피,0
7666,최고,2
7668,최고,2
